Compound Id	BCUT [BCUTw-1h]
14227	34.969
10437210	15.998
11589	15.996
64699	34.971
8098	14.003
589165	31.972
6781	15.999
12933	27.977
13853758	14.003
9893	15.995
6621	15.996
558878	15.995
8855	14.014
10980	78.918
206561	15.997
15855	15.995
13835126	34.969
5882	15.998
13864445	34.971
21170967	16.017
12478	15.995
21105870	15.998
13229	15.995
13849989	15.995
24535	14.004
18019	27.981
73390	15.996
6674	78.919
11591	15.997
67360	14.003
553578	15.995
10437335	15.996
14593	15.999
10432	126.905
7745	15.996
21159695	14.003
7891	12.210
10972	78.918
11557190	27.980
8183	15.998
12219	78.918
880	15.995
1446	15.999
2923	34.970
6775	14.050
12954	15.995
8576	14.003
21105848	16.006
68109	34.970
7882	15.995
120548	15.995
10181339	15.996
6788	12.110
13853943	15.996
11672	14.050
57726	15.998
10892	15.999
6898	15.996
1905	31.972
21106470	14.004
6950	14.103
13860434	16.006
12972	15.995
21106148	16.017
10664	15.997
7890	12.110
71876	15.996
7176	15.999
15965	15.996
67653	34.970
13487	12.110
9088156	27.979
7871	15.995
68224	27.980
18	15.999
4511751	30.974
10181338	16.006
10756390	27.980
84971	16.0
388391	16.0
13871489	16.0
11629	15.997
2241	15.995
21106519	14.003
11460	15.995
7189	15.996
8521	27.981
13876103	15.996
11510	78.919
14349	31.973
7211	15.998
2937774	15.997
11584	78.919
21105998	15.998
6736	12.110
4963	15.996
6789	34.969
6737	34.969
59482	15.995
81814	27.977
14021447	27.981
71	15.998
80863	14.004
955	15.999
7145	15.996
917	14.004
3350	15.999
10616	16.002
7172	16.002
10257	16.017
953	15.996
1151	15.998
21106571	34.972
6827	12.1
11422	15.995
21106163	34.972
10025	15.999
13835344	16.006
15853	14.003
21106140	15.996
10801109	27.977
86394	15.997
21106145	16.006
62310	15.999
13835706	16.007
7092	31.972
1448	16.0
8182	15.998
21106518	15.995
10437239	15.996
13848793	15.998
68676	34.970
16180	12.110
7600	15.996
13846959	16.017
6773	15.996
7340	14.003
13837329	15.999
21106581	16.001
16475	15.997
7146	15.998
185	14.010
6828	12.150
11488212	15.996
6646	16.0
10801842	31.972
16387	27.977
11586	15.998
62472	15.998
16388	27.977
21108576	15.995
6480	14.003
23083	15.996
10628694	15.995
7892	15.995
71437	78.919
5644	34.971
10909	12.110
10918	12.110
8935	15.995
4510206	31.972
7757	15.996
13846749	15.997
2298886	31.972
6550	15.996
8341	15.998
7208	15.999
11882	12.110
4611	15.996
13835351	16.006
8374	15.996
70682	78.919
13492	12.110
13677	12.150
6739	15.995
17347	31.973
7875	15.996
11777	78.919
7310	15.996
11465	15.995
2157	15.998
8150	16.002
7302	15.995
7202	34.969
7042	16.017
6035	15.996
11776	78.920
10908	12.110
10850	12.110
556589	15.998
7299	12.150
8577	31.972
21106900	16.006
17652	78.919
5915	15.995
10106	30.974
63518	15.995
17868	14.004
6706	78.918
10851	12.110
11588	126.904
79969	15.996
6675	126.905
71193	31.972
2206	15.997
13867714	14.014
4445317	15.995
10849	12.110
11595	15.996
1906	15.996
6193	31.973
67270	31.973
16177	14.003
6033	31.973
6478	12.1
15517	15.996
10841	12.110
13574	31.972
8319	14.003
7964	31.973
15789876	16.006
21105699	14.004
13622	12.110
10829	12.110
11507	78.920
7585	30.975
6790	14.003
15495	15.999
13860	31.973
10831	12.110
56515	34.969
20124	78.918
744	15.995
10343	15.999
218253	34.969
454319	19.040
76154	31.972
33084	31.974
67414	27.979
220998	15.995
15867	30.974
7901	15.995
14627	15.995
21106570	34.973
10449	27.982
10813	12.110
199342	15.995
15755	34.970
15702	19.0
62484	126.904
4522053	30.974
8273	15.998
11883	12.110
8262	15.996
642951	34.969
15747	12.110
15524	34.970
13837303	15.998
305	16.002
230	16.001
14995	34.970
10733068	27.981
256210	15.995
33421	34.970
67470	34.970
33416	16.0
14994	34.970
15756	34.970
12938	31.973
6588	15.996
15475	34.970
7279	15.995
23886	34.970
14472	78.920
15476	34.970
42330	15.997
2991	15.995
12682	12.110
4762	34.969
361	15.999
6592	12.150
11884	14.003
15488	34.969
15478	34.970
21106573	34.972
11003	14.003
15489	34.969
15861	12.110
7155	16.001
64155	15.996
2627	34.969
24142	12.110
8073	16.003
44152	15.997
26325080	27.982
8916	31.973
4267	78.919
33455	34.970
15619	12.110
96749	16.001
18336	31.973
5236	15.996
440	16.001
2973	31.973
3173	31.973
2185	14.004
1361549	15.995
7915	15.995
30600	34.970
1438	78.920
15477	34.970
10437836	16.017
8120	34.970
26010	34.970
7152	34.970
13846658	15.998
8470	34.969
3544	15.996
15621	12.110
33934	34.970
7913	15.996
7994	34.971
2468	15.997
6840	15.995
12133	15.998
11632871	16.0
34863	34.971
63968	15.995
61739	15.996
68437	12.110
66895	15.995
26260	12.110
33932	34.970
33933	34.970
5027	34.969
192748	16.003
8282	15.996
5004	15.999
34188	34.971
13114	30.974
18280	31.973
12024	31.974
2068	15.996
6835	14.003
78998	14.003
72056	15.998
4626	31.974
2169	34.969
23115	31.973
6492	15.998
4103087	16.002
9824	15.995
15473	34.970
34664	34.971
9053802	15.995
37904	34.971
13856959	15.996
12586	30.974
5368	19.001
707	34.974
34665	34.971
17098	34.970
17099	34.970
84188	34.971
15620	12.110
8111	12.150
3210	15.995
49469	34.969
967	34.973
158870	34.971
2915	31.973
83330	15.995
157093	34.971
4768	34.969
34864	34.971
14993	34.973
8329	15.996
970	12.150
7917	15.995
136000	34.971
34866	34.971
83374	34.971
2297538	34.969
20848	34.969
457145	34.971
8067	34.974
37918	34.971
457140	34.971
34865	34.971
8241	15.998
14620	15.998
6593	14.014
21782117	34.974
135983	34.971
10540	12.110
25472	34.969
25605	34.971
6464	34.973
25677	34.972
136001	34.971
136003	34.971
34666	34.971
82753	14.005
10438331	78.918
2121	15.995
1278	14.004
4457	31.973
62265	16.001
11974	78.921
31991	31.972
481441	34.970
34867	34.971
84235	34.971
13087	31.973
2079	15.997
2424	15.996
5256	31.975
7315	15.997
15474	34.970
37915	34.971
40191	34.972
29348	15.996
26011	34.971
28287	31.972
62632	14.003
30932	31.972
22172	34.969
5899	15.996
2297441	31.972
37905	34.971
3987	31.972
33617	15.998
2283071	12.110
34830	31.972
16568	31.972
108106	27.980
69223	78.920
35581	34.972
23912	31.974
13302	31.973
4932499	12.110
3006	31.974
56793	34.972
13090	31.972
34868	34.971
10243	34.973
13850879	16.001
56791	34.972
14674	31.972
15729	31.972
8060	15.999
9040	78.918
34870	34.971
30881	15.998
17587	31.972
34869	34.971
457144	34.971
5807	16.001
9026	30.974
3008	34.970
4575	15.997
135925	34.971
4759	15.998
82777	34.972
34871	34.971
454495	34.972
6688	16.017
36319	34.969
533188	34.972
34872	34.971
10169	12.150
11891	15.995
56792	34.972
26325081	27.983
8058	15.999
20493	34.971
36278	34.970
35580	34.972
82755	34.972
82842	34.969
15417	31.972
46262	34.972
136002	34.971
28941	31.972
56123	16.0
5342	34.971
56784	34.971
16182	34.972
56785	34.972
56790	34.972
26563	16.001
13303	31.973
82765	34.973
82767	34.970
12705	31.973
14826	78.919
30816	31.973
16481	31.974
97173	34.972
102720	34.972
7051	34.970
21924	34.971
102721	34.972
33458	34.972
82818	34.972
3548	15.995
35579	34.972
38839	15.999
27749	34.969
34667	34.971
56795	34.972
56788	34.972
1994	34.969
8939	34.971
16482	31.974
36972	34.972
21106365	31.973
4760	31.973
34873	34.971
7967	34.974
559096	14.008
35582	34.972
56771	34.973
13520	34.970
56774	34.973
9873	31.972
3463	34.975
37744	34.973
12874	31.973
46893	34.972
82807	34.972
35081	34.973
56769	34.973
35584	34.972
3864	31.973
13300034	34.972
10292746	34.974
33829	34.969
102833	34.972
47912	34.972
13844817	31.972
82817	34.972
82762	34.972
2839	34.972
6842	31.973
82754	34.972
157094	34.972
3229	31.973
5237	31.972
82840	15.998
34189	34.972
16736498	34.974
7968	34.974
29117	31.972
33304	34.972
56794	34.972
13837319	15.998
457138	34.972
39406	34.973
56780	34.973
27793	34.972
106355	34.972
6767	34.970
34847	34.973
102897	34.972
2581	15.995
6417	15.999
103011	34.972
82712	34.972
56781	34.973
45444	34.973
102947	34.972
102933	34.972
33457	34.972
8287	34.971
33280	34.972
36029	34.969
46263	34.972
56777	34.973
33666	34.974
56787	34.972
16736486	34.976
102801	34.972
82873	31.972
8288	34.971
4025	34.969
17339596	34.971
33456	34.972
2629	34.971
33386	34.972
2003	34.974
6514	15.996
36973	34.973
97172	34.972
36974	34.973
82819	34.973
15572	78.919
102856	34.972
13115	31.974
8800	12.150
29153	12.150
35583	34.972
82820	34.973
45445	34.973
4886542	30.974
103066	34.972
46894	34.973
32873	30.974
35563	15.995
17684	78.921
44885	34.969
46710	34.970
33326	34.970
4745	15.996
26325088	78.919
56772	34.973
34848	34.973
56760	34.974
84346	34.974
26325085	78.919
28552	34.969
12364	34.970
56755	34.974
82796	34.970
35265	15.998
56789	34.972
4599	15.997
24638	31.973
56768	34.973
13328	34.975
4437893	15.996
6371	15.998
56778	34.973
3277	18.998
4526760	34.971
21568	31.972
96948	34.973
16415	34.973
193215	34.974
26325087	78.919
37779	34.973
56779	34.973
11274	15.996
35585	34.973
84344	34.973
56786	34.972
82797	14.003
5363	34.971
541032	78.920
31129	34.976
37749	34.969
56776	34.973
46264	34.972
83413	34.974
43354	34.973
457139	34.972
21429023	34.976
97055	34.973
4927801	27.981
34859	34.974
7260	34.971
19939	31.972
56756	34.974
4719431	34.972
102798	34.972
36976	34.974
45446	34.973
56767	34.974
8093	15.998
29631	78.921
34850	34.973
14348	15.995
559213	34.972
6453	34.969
84345	34.973
56766	34.974
102722	34.973
33281	34.972
1262	15.997
36975	34.973
154865	34.973
102741	34.973
26325082	27.984
32555	15.999
82740	34.974
215802	34.972
30459	31.972
23977588	34.974
4333	19.0
18941	31.972
97198	34.973
37019	34.974
82783	34.974
37000	34.974
39198	34.974
56765	34.974
46285	34.973
4938407	34.974
46284	34.973
82806	34.973
19722	78.919
34116	34.970
34668	34.973
34851	34.974
56773	34.973
82798	15.995
29282	31.973
47913	34.973
5772	34.976
28827	31.972
26915	126.904
6066	15.996
32952	34.973
48518	15.998
84347	34.974
75956	15.999
102857	34.973
43353	34.973
83414	34.975
2940	34.974
18445	31.973
25304	15.996
102787	34.973
18444	31.973
15010	34.970
82823	34.975
83411	34.969
102742	34.973
34190	34.974
56761	34.974
47914	34.974
102743	34.973
66326	27.977
56559	15.995
35529	78.918
36710	34.974
7991	31.973
33832	34.970
34852	34.974
2927	34.972
154866	34.973
35588	31.972
59833	34.970
12730	31.973
8243	15.998
15699	15.996
64559	34.969
56023	34.969
56782	34.975
549017	34.974
97240	34.973
33282	34.973
20545	15.996
36977	34.975
4066	34.972
2457	15.995
77706	34.969
4813314	15.998
56770	34.973
29847	31.972
56763	34.974
56757	34.974
102834	34.973
7928	15.995
4939096	34.974
36771	34.974
56764	34.974
9817	16.0
36978	34.974
34191	34.974
84348	34.975
45678	31.972
7929	12.110
82738	34.975
37994	15.996
106356	34.973
36979	34.975
10085	34.970
39407	34.970
11369	126.906
56762	34.974
37745	34.974
36981	34.975
56758	34.974
4744	15.995
36980	34.975
11359	78.922
6057	34.972
56775	34.973
6640	78.922
37004	34.975
4956170	34.973
34853	34.974
56783	34.975
4941232	34.970
82736	34.974
47915	34.975
4060	14.009
16139	34.972
2635909	34.970
15822	34.972
13338	34.974
12543	34.973
36983	34.975
96868	34.974
96864	34.974
56759	34.974
6058	34.970
36982	34.975
33983	34.974
36984	34.974
82831	34.970
45447	34.975
33407	34.976
2271976	15.999
4575338	15.997
24388	34.974
3171	31.975
12367	31.973
15637	34.976
82821	34.976
34860	34.975
11936	78.921
72522	15.995
82786	34.969
6542	78.922
97224	34.974
97234	34.974
5148	31.973
34854	34.974
3534	15.997
46137	34.975
12536	34.969
77887	34.970
6559	15.998
33984	34.974
26325084	27.986
11897	12.110
9242615	34.969
97233	34.974
26325083	27.985
46525	15.997
7988	30.974
46136	34.974
33142	31.973
33141	31.972
34418	34.970
5739	12.150
97142	34.974
2928	34.973
8817	12.150
36986	34.975
82834	19.003
47916	34.975
8078	31.972
4617	15.996
550258	34.975
35205	34.976
36985	34.976
46739	15.998
3326	78.918
35566	34.975
55075	78.921
2908	34.969
4913	15.997
4777	15.998
2181	31.973
6528	15.998
5557	15.998
97257	34.974
6639	78.923
33986	34.975
45448	34.976
33316	34.974
36988	34.976
105648	78.922
82679	34.973
35912	34.976
102923	34.974
8004	34.972
11898	15.995
36987	34.976
20390	15.996
3972	34.971
5590	15.999
11899	12.110
154958	34.974
3513	34.969
7970	34.973
154062	34.974
4629	34.969
36990	34.976
85876	78.921
26916	78.919
77764	34.969
33985	34.975
35108	34.975
82751	34.977
5660	15.996
36989	34.977
6519	15.998
11917	12.150
2925	34.970
16576	31.973
4447447	15.999
2284017	78.923
5554	15.998
39394	34.970
509179	16.001
77874	15.995
4444070	15.999
4228778	16.001
82822	34.976
43456	31.972
24247	31.972
4445165	34.969
34192	34.976
37764	31.972
2342810	78.921
2075	14.003
12017	12.110
6367	34.972
77933	34.970
2768	34.969
11283	30.974
5791	15.996
96965	34.975
33198	34.975
91304	78.922
35206	34.977
6281	30.974
82759	15.996
66316	34.971
154959	34.975
8804	12.150
8799	12.150
82870	15.996
5376	15.997
5553	15.997
15484	34.978
135795	78.922
49560	31.972
2246	12.150
12072	12.110
21106505	15.998
36968	34.970
2625	34.969
33255	78.922
4444102	16.001
5198	34.969
82852	34.969
2699	34.969
5773	15.996
4444107	31.972
11900	12.111
26325089	34.969
77730	34.970
39145	78.923
8103122	16.0
11901	12.111
6366	78.921
5932	15.997
15827	34.976
136695	78.923
29089	78.923
5678	12.150
5768	16.005
8763	12.150
11146	12.111
5113	15.996
17499	78.923
24722	16.0
94701	78.923
11902	12.111
6013	31.972
31006	31.972
34697	78.923
18949	78.921
10162	16.002
