Compound Id	BCUT [BCUTp-1h]
2927	12.4379
154866	11.7998
35588	10.7737
59833	11.7593
12730	10.2799
8243	9.6387
15699	10.3331
64559	9.9160
56023	11.1560
56782	13.3116
549017	12.8226
97240	12.2888
33282	11.4778
20545	7.6510
36977	13.5561
4066	12.7491
2457	11.1151
77706	11.9595
4813314	10.5127
56770	11.1111
29847	9.4709
56763	12.2113
56757	12.4558
102834	12.0443
7928	7.6308
4939096	15.4540
36771	12.3336
56764	12.7003
9817	10.6014
36978	12.2113
34191	12.2113
84348	13.5561
45678	12.2253
7929	7.6375
82738	13.0671
37994	9.6787
106356	12.0443
36979	13.3116
10085	11.7647
39407	11.8593
11369	14.5841
56762	12.7003
37745	12.3336
36981	12.9448
56758	12.4558
4744	9.0007
36980	13.1893
11359	14.0847
6057	12.3824
56775	10.9888
6640	14.1831
37004	13.3116
4956170	11.8740
34853	11.9678
56783	12.7013
4941232	11.4495
82736	12.0891
47915	13.1893
4060	11.4854
16139	14.4950
2635909	10.9444
15822	12.6006
13338	15.4828
12543	13.7271
36983	12.9448
96868	11.8008
96864	11.8008
56759	11.9668
6058	12.3737
36982	13.1893
33983	11.9678
36984	11.7223
82831	10.9418
45447	13.3116
33407	13.4348
2271976	9.8010
4575338	12.9813
24388	8.7790
3171	12.2822
12367	11.3707
15637	13.8016
82821	13.6783
34860	12.9448
11936	13.7910
72522	7.6351
82786	12.8676
6542	14.2617
97224	12.2888
97234	12.2888
5148	11.6576
34854	11.9668
3534	9.8027
46137	13.0671
12536	12.2949
77887	11.5265
6559	9.7556
33984	11.9678
26325084	7.7137
11897	7.6404
9242615	11.4777
97233	12.5333
26325083	7.7137
46525	11.7426
7988	7.8804
46136	11.7223
33142	11.4681
33141	11.2381
34418	10.5440
5739	10.8325
97142	12.5343
2928	13.3604
8817	10.8336
36986	12.5781
82834	9.8814
47916	12.7003
8078	9.8093
4617	11.2288
550258	12.9448
35205	13.6783
36985	13.8006
46739	8.5023
3326	12.5013
35566	12.9448
55075	13.4272
2908	11.5724
4913	9.9247
4777	9.7539
2181	11.3018
6528	9.6534
5557	10.5833
97257	12.5333
6639	14.4207
33986	12.4558
45448	13.5561
33316	11.2343
36988	13.4338
105648	11.9912
82679	14.1976
35912	13.1893
102923	12.5343
8004	13.3706
11898	7.6385
36987	13.4338
20390	11.2556
3972	13.2533
5590	9.7620
11899	7.6428
154958	12.1185
3513	12.8018
7970	13.8309
154062	12.2888
4629	11.9983
36990	13.4338
85876	11.4060
26916	12.0665
77764	11.9189
33985	12.4558
35108	12.2113
82751	13.9228
5660	11.4031
36989	14.0451
6519	9.9357
11917	15.2368
2925	11.1280
16576	11.9305
4447447	13.0599
2284017	14.3777
5554	11.4216
39394	12.9956
509179	8.6534
77874	9.6950
4444070	9.6153
4228778	8.6557
82822	13.1893
43456	10.5132
24247	9.6076
4445165	10.6045
34192	12.7013
37764	11.4770
2342810	11.5198
2075	11.9939
12017	7.6448
6367	12.4790
77933	11.9885
2768	10.1359
11283	10.6296
5791	12.4421
96965	12.7778
33198	13.0223
91304	14.2889
35206	13.6783
6281	8.0321
82759	10.4120
66316	10.3061
154959	12.6075
8804	11.0444
8799	11.4320
82870	11.1663
5376	9.8530
5553	11.4805
15484	14.1683
135795	12.2805
49560	11.6940
2246	11.6099
12072	7.6466
21106505	9.8303
36968	10.2338
2625	12.0959
33255	12.0114
4444102	9.8291
5198	11.6312
82852	12.4243
2699	11.8339
5773	12.4914
4444107	12.2669
11900	7.6482
26325089	12.1303
77730	11.26
39145	13.4864
8103122	10.9334
11901	7.6497
6366	13.0573
5932	12.4951
15827	13.2678
136695	12.0360
29089	10.6299
5678	10.9975
5768	9.7070
8763	11.9996
11146	7.6511
5113	13.6662
17499	13.0581
24722	8.6809
94701	12.9888
11902	7.6524
6013	12.1039
31006	12.1043
34697	11.8071
18949	13.1825
10162	12.5693
48085	12.2281
49179	12.3067
10542	7.6575
104816	14.1451
75995	8.6847
15520	11.5240
1043	11.6731
65272	14.1757
11906	7.6622
4067	11.6143
75662	11.5537
29400	11.5592
4444362	10.2720
6045	12.8372
