Compound Id	VAdjMa
10542	6.0
104816	6.0
75995	6.0
15520	6.087
1043	5.755
65272	6.0
11906	6.170
4067	6.0
75662	6.248
29400	6.285
4444362	6.426
6045	6.755
