Compound Id	HybridizationRatio
49179	0.76
10542	1.0
104816	0.667
75995	0.5
15520	0.321
1043	0.412
65272	0.933
11906	1.0
4067	0.364
75662	0.481
29400	0.444
4444362	0.444
6045	0.927
