Compound Id	ALOGP [ALogp2]
48085	0.010
49179	1.132
10542	72.887
104816	3.141
75995	1.196
15520	0.168
1043	4.638
65272	4.582
11906	93.884
4067	15.663
75662	15.621
29400	19.526
4444362	32.641
6045	9.642
