Compound Id	BCUT [BCUTp-1l]
154866	6.6113
35588	5.2883
59833	5.3941
12730	4.3612
8243	4.9333
15699	5.2166
64559	4.3794
56023	3.6887
56782	7.06
549017	6.4794
97240	7.0919
33282	6.6259
20545	3.7217
36977	7.0753
4066	6.1791
2457	5.0442
77706	6.02
4813314	4.5905
56770	6.6006
29847	4.9658
56763	6.6106
56757	6.6565
102834	7.0919
7928	3.9530
4939096	6.2194
36771	6.5405
56764	6.6641
9817	3.9036
36978	6.7544
34191	6.3967
84348	7.3135
45678	6.0085
7929	5.1174
82738	6.8155
37994	5.3523
106356	6.9169
36979	6.8308
10085	5.0457
39407	5.0266
11369	7.6334
56762	6.1828
37745	6.9072
36981	6.9010
56758	6.9683
4744	5.0437
36980	6.9086
11359	7.1235
6057	6.1667
56775	6.6106
6640	8.2947
37004	6.6016
4956170	5.5784
34853	6.8694
56783	6.6412
4941232	6.2590
82736	6.6617
47915	6.4273
4060	6.2605
16139	6.0107
2635909	3.9960
15822	6.1995
13338	6.4484
12543	6.2097
36983	6.9010
96868	6.9770
96864	7.1604
56759	6.7239
6058	5.5811
36982	6.9086
33983	6.8665
36984	6.8551
82831	3.6002
45447	6.9684
33407	7.1445
2271976	4.7433
4575338	5.4587
24388	4.3660
3171	5.3095
12367	5.3536
15637	7.3161
82821	6.6718
34860	7.0295
11936	5.1748
72522	3.9530
82786	4.1398
6542	6.7080
97224	6.7335
97234	7.1003
5148	5.7365
34854	6.6412
3534	4.7487
46137	6.7229
12536	5.3188
77887	3.7574
6559	4.9306
33984	6.8694
26325084	4.9870
11897	5.1174
9242615	4.0964
97233	7.1604
26325083	4.9871
46525	4.8133
7988	4.1134
46136	6.8551
33142	4.0535
33141	4.0499
34418	5.1097
5739	7.1028
97142	7.1604
2928	6.1972
8817	7.1028
36986	6.7850
82834	3.5661
47916	7.0996
8078	5.0049
4617	5.3018
550258	7.1497
35205	7.1531
36985	7.0906
46739	4.0844
3326	6.0539
35566	6.6718
55075	6.4619
2908	5.0825
4913	4.3690
4777	5.1297
2181	5.3419
6528	4.9444
5557	4.8565
97257	6.9780
6639	9.5693
33986	6.8857
45448	6.8461
33316	7.0896
36988	6.9163
105648	7.2269
82679	6.2244
35912	7.1302
102923	7.2132
8004	6.2476
11898	3.9530
36987	7.2730
20390	4.0519
3972	4.8148
5590	5.0154
11899	5.1174
154958	5.8382
3513	7.2683
7970	6.2119
154062	7.0993
4629	4.9139
36990	6.9163
85876	7.5898
26916	5.5147
77764	6.0175
33985	6.8857
35108	7.1301
82751	7.1608
5660	5.0373
36989	7.3341
6519	5.1560
11917	6.9913
2925	4.0794
16576	5.2732
4447447	5.0854
2284017	7.9837
5554	5.0329
39394	6.1867
509179	6.0241
77874	6.6401
4444070	4.7589
4228778	4.2220
82822	7.1607
43456	5.0406
24247	4.7648
4445165	3.8122
34192	7.2730
37764	5.3771
2342810	6.0062
2075	5.7444
12017	5.1174
6367	5.8432
77933	4.3239
2768	4.9276
11283	6.6369
5791	4.8092
96965	7.2225
33198	7.2225
91304	4.5168
35206	7.3351
6281	4.1723
82759	6.0798
66316	5.3356
154959	6.0827
8804	7.1570
8799	7.2480
82870	5.4707
5376	5.0266
5553	5.0385
15484	7.6488
135795	7.6151
49560	4.4543
2246	7.2101
12072	5.1174
21106505	5.0770
36968	5.0601
2625	5.7220
33255	7.6029
4444102	4.9245
5198	5.2001
82852	5.9674
2699	5.7140
5773	4.8123
4444107	6.0547
11900	5.1174
26325089	5.2693
77730	5.8598
39145	8.4894
8103122	4.7474
11901	5.1174
6366	6.4307
5932	4.4711
15827	7.7081
136695	8.3083
29089	4.2722
5678	7.1131
5768	4.3340
8763	7.8414
11146	5.1174
5113	5.5541
17499	8.8065
24722	6.3217
94701	8.7257
11902	5.1174
6013	4.7811
31006	4.7812
34697	7.9316
18949	4.0653
10162	4.9395
48085	4.2440
49179	4.2446
10542	5.1174
104816	5.2373
75995	6.1942
15520	4.0968
1043	4.2137
65272	5.3413
11906	5.1174
4067	3.9314
75662	5.1482
29400	4.4534
4444362	4.9283
6045	4.2529
