Compound Id	FragmentComplexity
49179	651.05
10542	31.0
104816	32.08
75995	164.08
15520	322.06
1043	139.1
65272	772.02
11906	35.0
4067	164.1
75662	803.11
29400	822.12
4444362	1443.16
6045	3222.13
