Compound Id	MannholdLogP
10542	4.98
104816	3.220
75995	3.220
15520	3.88
1043	2.23
65272	4.54
11906	5.42
4067	2.78
75662	3.220
29400	3.110
4444362	2.67
6045	4.54
