Compound Id	PetitjeanNumber
49179	0.462
10542	0.484
104816	0.471
75995	0.25
15520	0.471
1043	0.455
65272	0.5
11906	0.486
4067	0.471
75662	0.5
29400	0.5
4444362	0.471
6045	0.5
