Compound Id	BCUT [BCUTw-1l]
48085	11.890
49179	11.890
10542	11.890
104816	11.890
75995	11.850
15520	11.994
1043	11.996
65272	11.996
11906	11.890
4067	11.996
75662	11.89
29400	11.996
4444362	11.996
6045	11.9
