Compound Id	ALOGP [AMR]
49179	111.456
10542	99.145
104816	111.978
75995	69.499
15520	49.086
1043	68.367
65272	131.812
11906	110.792
4067	71.848
75662	84.676
29400	85.288
4444362	83.237
6045	183.367
