Compound Id	MannholdLogP
14760	2.010
8310	1.68
11443	2.89
18177	2.010
24341	1.680
9109	1.68
59462	2.12
7758	2.56
13836549	1.46
6420	2.01
59526	2.670
8463	3.0
61280	1.79
7162	2.01
67007	2.56
62931	2.010
68907	2.010
12499	1.46
12249	1.460
21170967	1.79
8045	2.670
7909	3.330
21171999	2.23
61475	3.220
8118	2.670
12072	4.1
21111786	1.680
9554	2.89
61569	2.67
7275	1.57
14360	2.12
12071	3.330
6576	2.89
74932	2.56
7207	1.9
61399	2.670
9824	2.78
21106020	1.680
64618	3.0
13073	2.23
11290	1.79
62486	1.79
10824	1.79
10034	2.890
10833	2.01
15216	2.78
81679	2.89
7166	1.79
63538	2.670
284177	1.68
6846	2.89
64166	2.12
65903	2.34
21171513	1.680
66547	2.34
453123	2.010
12213	2.340
7163	1.79
1441	1.790
3542441	1.57
13863300	2.12
5555	1.79
9856	2.01
15474	2.56
2016563	1.79
7203	1.79
15796	1.9
6751	2.89
6857	2.23
11516	1.680
5532	1.680
6900	2.670
6642	2.780
7125	2.450
70500	2.450
5562	1.79
8054	2.01
67230	2.12
67257	1.790
15359	1.79
2063	1.9
9572	1.790
6797	1.9
9946	1.79
6593	2.670
9826	2.23
66528	1.680
61789	2.01
3229	1.9
13856959	2.78
76286	2.120
7201	2.01
15636	1.79
13927	3.0
483123	1.9
21105887	3.0
7830	3.44
10408	2.670
9535	1.570
6484	1.79
21106127	1.680
6709	1.79
75176	1.79
12523	2.45
68247	3.0
62332	1.680
11900	4.21
70915	1.9
62289	2.010
7214	1.9
15471	2.45
62361	2.78
11468	2.78
7202	1.79
13853943	1.680
10035	3.44
12681	1.35
7292	2.890
74171	1.79
75956	2.45
7315	2.560
105768	1.9
15161	2.12
306959	2.78
58578	2.45
18227	1.9
70806	3.0
16310	2.78
3924	1.79
9219	1.9
66512	2.78
526	1.79
13925	3.0
7167	1.68
65693	2.670
27749	2.01
1484	2.78
2356	1.13
8057	1.350
6610	2.560
7060	1.68
8030	2.78
11593	1.79
61517	2.01
7313	2.560
60933	1.680
610932	2.560
525531	1.68
10274392	2.78
3008	1.9
6546	1.790
4029	1.46
8459	2.34
13924	3.0
12670	1.46
2621	2.010
4233	2.560
63515	1.790
1540	2.67
15683	2.670
2359	2.010
6837	2.34
9073	1.68
17440	1.68
4959	1.68
17704	1.68
15113	1.13
61086	1.57
61785	2.78
63077	1.570
6725	2.01
21106036	1.57
8567	3.330
13865683	1.9
62479	1.79
3395	3.11
13853953	1.680
9549	1.57
8086	1.79
21106095	1.57
10864	1.680
7171	1.9
11972	2.340
21106013	1.680
61281	1.79
12263	1.79
6508	3.44
11901	4.32
10834	2.89
13721	2.340
3005	1.9
60006	1.790
11249	3.0
11429	1.79
7148	2.01
120011	1.57
25605	2.45
10378	1.57
11641	2.78
28714	2.23
9130	1.79
61087	1.57
13422	1.79
62928	1.790
9569	1.790
2066	2.23
9515	1.790
13887609	1.9
13697	2.78
2384	1.240
61672	1.9
13075	2.670
2695	2.12
9442	1.57
13707	2.670
15724	1.350
2661194	1.57
6229	2.01
8106	2.78
10181821	2.560
14688	2.78
2848685	1.57
2673	2.23
5739	3.44
5561	1.68
12680	2.450
2745027	1.57
6753	2.670
62668	1.9
13105	2.89
5686	2.890
14810	2.45
4286892	1.57
9873	2.670
523754	2.670
60090	2.670
14584	2.78
2424	1.680
6468	2.56
1909	0.910
70071	1.790
4740	2.340
12329	3.11
59885	2.450
7274	2.12
72680	1.9
29135	2.89
11397	1.790
10630	1.79
11581	1.79
11427	1.79
59403	1.68
7169	1.79
69973	1.79
11146	4.43
21168823	1.9
25097	1.68
10426	3.88
6838	2.890
8331	2.670
61014	1.9
7923	3.660
63718	2.670
6858	2.12
61148	1.13
6763	2.670
10848	2.12
59487	2.670
10633	2.560
6714	1.57
63567	3.11
10619	1.790
11279086	1.790
13323	2.67
62363	3.0
11967	1.57
9206	2.560
11577	1.57
11428	1.79
67597	1.68
63320	1.57
11582	1.79
6713	1.57
21272	1.57
58568	3.0
60158	1.68
29117	2.45
8366	2.560
12355	2.67
8254	2.560
57727	2.56
18409	2.560
4596	2.890
2468	2.340
3214	2.01
7260	1.680
3215	2.78
7210	1.9
10618	1.9
967	1.46
2272143	1.46
61540	1.46
5129	1.680
12057	1.350
6213	1.9
6438	2.45
84451	2.56
13837584	3.0
62340	1.9
21106035	1.57
21106576	2.45
5399	1.680
67212	2.78
12504	2.010
21111865	1.57
6588	2.23
11902	4.54
11567	1.57
4471	2.67
12722	2.230
86040	2.78
6783	2.67
20311	2.23
70990	1.790
528656	1.680
21106145	1.9
21106581	1.9
11267	1.57
11395	1.9
59164	2.560
69450	1.57
11337	2.010
64012	2.78
10284	2.890
226885	3.0
8329	2.78
12339	2.560
10230	2.890
9805	3.44
12874	1.9
8800	3.220
62303	2.010
61150	1.02
60173	1.68
3613	2.34
8104	2.56
17162	1.68
69027	2.560
6220	2.67
305	1.35
3300	1.46
71976	2.890
8816	3.44
11594	1.68
6848	3.44
4819	2.230
5882	1.68
2068	1.570
13835294	2.78
6639	1.46
2911	1.680
21106178	0.910
60889	1.46
85490	2.56
6899	2.67
69290	1.68
7037	2.89
11903	4.65
8188	1.68
59546	2.78
62472	1.790
11283	3.33
62389	3.55
6381	2.450
10169	3.55
11586	1.790
13066	1.68
63522	1.570
11277	1.46
14613	3.11
8298	2.45
9192	2.67
6554	2.67
4575	2.12
13133	3.0
12858	2.12
6221	2.01
6767	2.560
62751	1.46
62493	2.67
28947	1.790
6371	2.890
9002	1.46
2079	2.12
15702	1.9
6515	2.890
65700	2.560
5145	2.01
77916	2.12
31144	1.680
6505	2.78
8846	3.33
2951	2.34
7407	1.790
58587	2.230
20277	1.790
11359	1.46
56177	2.230
10243	1.46
15403	1.130
5026	1.79
59971	1.46
9394	0.910
86894	2.890
9438	1.570
70319	1.46
21106111	1.9
26691	1.46
5363	2.230
7177	1.9
21106574	1.57
2607	2.45
12018	4.76
11308	2.230
2181	1.57
74123	1.570
25957	3.0
13959	2.890
11276	2.45
60100	3.11
6514	3.0
142204	2.010
11618	2.78
2387	2.12
17967090	2.67
8183	1.68
11202219	1.68
120096	3.0
6080	3.220
10616	1.68
14952	3.220
8799	3.66
16359	1.570
4599	2.230
11178542	1.68
7044	1.570
62381	3.66
2457	2.78
2075	3.550
6447	2.78
6927	1.68
2283	2.78
8067	1.46
13909	1.46
9832	1.46
9522	1.35
8181	1.68
7289	2.67
149513	1.680
46739	2.780
59020	3.880
62963	2.56
3345	2.78
59928	2.560
60047	3.550
10490	4.320
85216	0.8
63738	2.230
21106506	3.11
3871	3.550
6369	2.340
55194	2.560
65061	3.330
15089	1.790
3009396	1.570
224468	3.0
2626	1.79
5304	2.12
5507	3.0
194210	1.790
9189	1.9
9697	2.78
11338	2.560
62252	2.67
5138	1.79
10871	2.78
5632	2.230
2849	2.230
1611	3.77
3218	2.890
7152	1.46
62362	2.67
5376	2.23
8253	2.34
4268	2.230
7042	1.570
62477	1.570
62098	2.78
6454	2.67
7108	1.570
7259	3.0
9894	2.45
6389	3.220
2629	1.460
15596	2.45
10542	4.98
79719	1.46
27183	1.46
22739	3.66
12310	1.680
69703	3.44
10257	1.46
62663	3.44
4735	3.44
68030	3.22
62525	3.44
16358	1.570
7168	1.570
4024	2.34
4317	2.560
7975	2.34
6453	2.67
6215	3.44
3762	2.010
1991	1.570
6442	3.22
10081	2.34
2246	3.66
21360	1.35
2117	2.67
65974	2.890
8105	3.220
1998	2.12
8235	2.67
8274	2.890
8804	3.66
9795	2.56
5134	1.9
8788	3.66
70514	1.79
63117	3.33
18924	3.11
62965	2.56
10452	1.46
455964	3.44
642951	1.680
67593	3.44
6214	3.44
48119	2.34
62966	2.56
8252	2.560
7258	3.220
6373	2.230
9190	2.01
11200	3.44
27486	1.13
12549	3.220
2297301	2.01
10554	1.9
13985	2.45
4444448	2.560
8151	1.46
13329	2.12
3987	1.46
7370	3.0
5786	3.11
4582	3.22
12336	2.78
6057	2.56
66909	3.44
11274	2.67
11297	3.330
24722	3.0
525308	2.78
7211	1.46
5571	2.89
5163	1.680
18716	1.570
4742	2.230
6433	2.56
62265	1.570
6517	1.680
11269	3.44
19663	1.570
29150	2.56
62754	1.570
4444926	2.67
15020	3.44
8163	1.35
11320	1.570
8150	1.570
64045	3.33
59976	3.11
63122	2.67
13777	3.0
28425	2.450
63119	3.220
4453	3.0
6764	3.0
14285	2.78
11286	1.680
8023	1.570
7358	3.44
66396	2.230
7988	2.890
11906	5.42
60886	1.680
7172	1.46
6216	3.220
64830	3.0
69366	2.78
13352	3.66
58910	2.34
62338	1.570
3208	1.020
49895	2.45
5302	2.23
60518	2.89
3765	2.780
63757	3.22
2034	2.780
21106037	1.35
11390	1.570
15010	2.12
2447	3.55
4617	3.11
64003	2.450
77934	1.570
4518	3.110
5740	1.9
11571	1.35
5131	1.9
5165	2.34
7045	1.35
5531	2.560
10442628	2.890
4444935	2.560
10085	2.67
13868426	1.35
6520	3.22
3228	3.55
6830	1.570
3508	3.110
2928	2.45
60108	3.22
63575	2.34
6464	1.240
2710	3.55
2839	1.680
14916	2.34
65648	3.880
8353	4.1
10009	5.2
11917	4.21
21106505	3.660
191496	3.44
60919	1.240
18983	5.86
21242790	1.35
4586	3.11
2810	3.66
11325	1.9
11271	1.9
1912	2.34
61577	3.880
14430	4.32
3521	1.020
9815	3.55
7970	2.34
67509	3.990
14979	1.240
17987	1.240
38123	2.34
3322	1.790
4478521	2.67
62645	4.32
64377	3.88
4433	2.56
10259	1.35
11387	1.35
4355	1.35
10442653	2.23
7155	1.35
11310	1.9
10248513	2.67
59493	3.990
73276	4.21
15209	1.35
66498	2.23
29343	2.56
3472	2.01
48922	2.23
4600	3.22
29156	2.560
6232	2.450
10696	1.46
61266	1.680
21965	6.3
62468	1.570
59489	1.46
3438	3.220
5437	2.780
3584	2.890
15968	3.110
11309	1.79
13153	2.010
11380	1.24
62217	3.44
31872	3.0
64024	1.9
14960	3.660
5075	3.330
9426	1.13
2562	2.34
8177	0.47
8073	1.24
6688	1.02
4514715	2.45
15521	3.220
3039	3.0
2160	3.88
68961	3.880
24584	3.0
68224	1.9
15484	1.680
13842838	0.25
1904	2.89
3618	3.44
13764	1.570
9180	0.470
3368	2.890
258050	3.770
7974	2.89
29054	4.1
9018	0.360
30913	1.9
5423	2.78
9028	1.570
2867	2.67
10581	2.67
10674	6.41
5515	3.77
6208	3.55
