Compound Id	VAdjMa
14760	4.7
8310	4.585
11443	4.907
18177	4.7
24341	4.322
9109	4.585
59462	4.807
7758	5.170
13836549	4.585
6420	4.459
59526	4.907
8463	5.170
61280	4.459
7162	4.459
67007	5.170
62931	4.7
68907	4.7
12499	4.585
12249	4.322
21170967	4.459
8045	4.907
7909	5.392
21171999	4.907
61475	5.322
8118	4.907
12072	5.585
21111786	4.322
9554	4.907
61569	5.087
7275	4.459
14360	4.807
12071	5.392
6576	4.907
74932	4.807
7207	4.585
61399	4.7
9824	4.807
21106020	4.322
64618	5.0
13073	4.7
11290	4.459
62486	4.459
10824	4.459
10034	5.248
10833	4.907
15216	4.807
81679	4.907
7166	4.459
63538	4.907
284177	4.585
6846	4.907
64166	4.807
65903	4.807
21171513	4.322
66547	4.807
453123	4.7
12213	5.0
7163	4.459
1441	4.7
3542441	4.459
13863300	4.807
5555	4.459
9856	4.907
15474	4.807
2016563	4.459
7203	4.459
15796	4.585
6751	4.907
6857	4.7
11516	4.322
5532	4.807
6900	4.907
6642	4.585
7125	4.7
70500	4.7
5562	4.459
8054	4.907
67230	4.807
67257	4.7
15359	4.459
2063	4.807
9572	4.7
6797	4.807
9946	4.907
6593	4.7
9826	4.7
66528	4.322
61789	4.459
3229	5.0
13856959	5.0
76286	4.322
7201	4.459
15636	4.459
13927	5.0
483123	4.807
21105887	5.0
7830	5.459
10408	4.907
9535	4.7
6484	4.459
21106127	4.322
6709	4.459
75176	4.459
12523	4.907
68247	5.0
62332	4.322
11900	5.644
70915	4.585
62289	4.7
7214	4.585
15471	4.907
62361	5.0
11468	5.0
7202	4.459
13853943	4.322
10035	5.459
12681	4.7
7292	5.087
74171	4.459
75956	5.248
7315	5.0
105768	4.807
15161	5.0
306959	5.0
58578	4.907
18227	4.585
70806	5.0
16310	5.170
3924	4.907
9219	4.807
66512	5.0
526	4.459
13925	5.0
7167	4.585
65693	4.907
27749	4.907
1484	4.807
2356	4.170
8057	4.459
6610	5.0
7060	4.585
8030	5.0
11593	4.459
61517	4.907
7313	5.0
60933	4.807
610932	5.0
525531	4.585
10274392	5.0
3008	4.807
6546	4.7
4029	4.585
8459	5.170
13924	5.0
12670	4.585
2621	4.7
4233	5.0
63515	4.7
1540	5.087
15683	4.907
2359	4.7
6837	4.807
9073	4.585
17440	4.585
4959	4.585
17704	4.585
15113	4.170
61086	4.459
61785	4.807
63077	4.7
6725	4.459
21106036	4.459
8567	5.392
13865683	4.585
62479	4.459
3395	4.907
13853953	4.322
9549	4.459
8086	4.459
21106095	4.459
10864	4.322
7171	4.585
11972	5.0
21106013	4.322
61281	4.459
12263	4.459
6508	5.170
11901	5.7
10834	4.907
13721	5.0
3005	5.0
60006	4.7
11249	5.0
11429	4.459
7148	4.459
120011	4.459
25605	4.907
10378	4.459
11641	5.170
28714	4.907
9130	4.907
61087	4.459
13422	4.907
62928	4.7
9569	4.7
2066	4.907
9515	4.7
13887609	4.585
13697	4.807
2384	4.807
61672	4.585
13075	4.7
2695	4.807
9442	4.459
13707	4.907
15724	4.459
2661194	4.459
6229	4.907
8106	5.0
10181821	5.0
14688	5.0
2848685	4.459
2673	4.907
5739	5.170
5561	4.585
12680	4.7
2745027	4.459
6753	4.907
62668	4.807
13105	4.907
5686	5.087
14810	4.907
4286892	4.459
9873	4.907
523754	4.907
60090	4.907
14584	5.0
2424	4.807
6468	4.807
1909	4.7
70071	4.7
4740	5.0
12329	4.907
59885	5.087
7274	5.170
72680	5.0
29135	4.907
11397	4.7
10630	4.459
11581	4.459
11427	4.459
59403	4.585
7169	4.459
69973	4.459
11146	5.755
21168823	4.585
25097	4.585
10426	5.585
6838	5.087
8331	4.907
61014	4.807
7923	5.585
63718	4.907
6858	4.807
61148	4.7
6763	4.907
10848	4.807
59487	4.907
10633	5.322
6714	4.459
63567	5.087
10619	4.7
11279086	4.7
13323	5.087
62363	5.0
11967	4.459
9206	5.0
11577	4.459
11428	4.459
67597	4.585
63320	4.459
11582	4.459
6713	4.459
21272	4.459
58568	5.0
60158	4.585
29117	4.907
8366	5.0
12355	5.087
8254	5.0
57727	4.807
18409	5.0
4596	5.087
2468	5.0
3214	5.087
7260	5.0
3215	5.0
7210	4.585
10618	4.807
967	4.585
2272143	4.807
61540	4.585
5129	4.807
12057	4.459
6213	4.807
6438	4.907
84451	4.807
13837584	5.459
62340	4.807
21106035	4.459
21106576	4.907
5399	4.807
67212	5.0
12504	4.7
21111865	4.459
6588	4.7
11902	5.807
11567	4.459
4471	5.087
12722	5.087
86040	5.0
6783	5.087
20311	4.907
70990	4.7
528656	4.807
21106145	4.585
21106581	4.585
11267	4.459
11395	4.585
59164	5.0
69450	4.459
11337	4.7
64012	5.170
10284	5.087
226885	5.0
8329	5.0
12339	5.0
10230	5.087
9805	5.170
12874	5.0
8800	5.0
62303	4.7
61150	4.585
60173	4.585
3613	4.807
8104	5.170
17162	4.585
69027	5.0
6220	5.087
305	4.7
3300	4.807
71976	5.087
8816	5.170
11594	4.585
6848	5.170
4819	5.087
5882	4.585
2068	4.7
13835294	5.0
6639	4.585
2911	4.807
21106178	4.7
60889	4.585
85490	5.170
6899	5.087
69290	4.585
7037	4.907
11903	5.858
8188	4.585
59546	5.170
62472	4.7
11283	5.248
62389	5.248
6381	5.087
10169	5.248
11586	4.7
13066	4.585
63522	4.7
11277	4.807
14613	5.087
8298	4.907
9192	5.248
6554	5.087
4575	5.0
13133	5.170
12858	4.807
6221	4.907
6767	5.0
62751	4.807
62493	5.087
28947	4.7
6371	5.087
9002	4.585
2079	5.0
15702	5.0
6515	5.087
65700	5.0
5145	5.087
77916	5.170
31144	4.807
6505	5.0
8846	5.087
2951	5.170
7407	4.7
58587	5.087
20277	4.7
11359	4.585
56177	5.087
10243	4.585
15403	4.907
5026	5.087
59971	4.585
9394	4.7
86894	5.248
9438	4.7
70319	4.807
21106111	4.807
26691	4.585
5363	5.087
7177	4.807
21106574	4.459
2607	5.248
12018	5.907
11308	5.087
2181	5.248
74123	4.7
25957	5.322
13959	5.087
11276	4.907
60100	5.248
6514	5.170
142204	4.7
11618	5.0
2387	5.0
17967090	5.248
8183	4.585
11202219	4.585
120096	5.170
6080	5.322
10616	4.585
14952	5.322
8799	5.322
16359	4.7
4599	5.087
11178542	4.585
7044	4.7
62381	5.322
2457	5.170
2075	5.392
6447	5.170
6927	4.585
2283	5.0
8067	4.585
13909	4.807
9832	4.585
9522	4.907
8181	4.585
7289	5.248
149513	4.807
46739	5.459
59020	5.7
62963	5.170
3345	5.170
59928	5.0
60047	5.392
10490	5.807
85216	4.585
63738	5.248
21106506	5.248
3871	5.392
6369	5.0
55194	5.322
65061	5.392
15089	4.7
3009396	4.7
224468	5.322
2626	5.087
5304	5.170
5507	5.170
194210	4.7
9189	5.170
9697	5.170
11338	5.0
62252	5.087
5138	5.087
10871	5.170
5632	5.087
2849	5.087
1611	5.392
3218	5.248
7152	4.585
62362	5.087
5376	5.392
8253	5.170
4268	5.087
7042	4.7
62477	4.7
62098	5.322
6454	5.087
7108	4.7
7259	5.459
9894	4.907
6389	5.322
2629	5.170
15596	4.907
10542	6.0
79719	4.585
27183	4.585
22739	5.459
12310	4.807
69703	5.322
10257	4.585
62663	5.170
4735	5.459
68030	5.585
62525	5.459
16358	4.7
7168	4.7
4024	5.322
4317	5.459
7975	5.170
6453	5.087
6215	5.322
3762	5.248
1991	4.7
6442	5.170
10081	5.170
2246	5.322
21360	4.7
2117	5.087
65974	5.087
8105	5.322
1998	5.170
8235	5.087
8274	5.248
8804	5.322
9795	5.170
5134	5.170
8788	5.322
70514	4.907
63117	5.248
18924	5.087
62965	5.170
10452	4.585
455964	5.322
642951	4.807
67593	5.322
6214	5.322
48119	5.459
62966	5.170
8252	5.322
7258	5.459
6373	5.087
9190	5.392
11200	5.322
27486	5.087
12549	5.322
2297301	4.907
10554	5.0
13985	5.248
4444448	5.322
8151	4.807
13329	5.170
3987	5.0
7370	5.459
5786	5.524
4582	5.585
12336	5.0
6057	5.170
66909	5.459
11274	5.087
11297	5.392
24722	5.7
525308	5.322
7211	4.585
5571	5.392
5163	5.170
18716	4.7
4742	5.248
6433	5.170
62265	4.907
6517	4.807
11269	5.459
19663	4.7
29150	5.170
62754	5.087
4444926	5.248
15020	5.585
8163	4.7
11320	4.7
8150	4.7
64045	5.524
59976	5.248
63122	5.392
13777	5.585
28425	5.524
63119	5.322
4453	5.459
6764	5.322
14285	5.170
11286	4.807
8023	4.907
7358	5.7
66396	5.248
7988	5.524
11906	6.170
60886	5.170
7172	4.585
6216	5.322
64830	5.585
69366	5.0
13352	5.459
58910	5.585
62338	4.907
3208	5.322
49895	5.248
5302	5.392
60518	5.392
3765	5.459
63757	5.585
2034	5.459
21106037	4.7
11390	4.7
15010	5.170
2447	5.524
4617	5.524
64003	5.087
77934	5.087
4518	5.644
5740	4.807
11571	4.7
5131	5.322
5165	5.322
7045	4.7
5531	5.322
10442628	5.524
4444935	5.322
10085	5.392
13868426	4.7
6520	5.585
3228	5.644
6830	5.087
3508	5.644
2928	5.248
60108	5.585
63575	5.170
6464	4.807
2710	5.644
2839	5.170
14916	5.170
65648	5.7
8353	5.585
10009	6.170
11917	5.644
21106505	5.807
191496	5.7
60919	4.807
18983	6.322
21242790	4.7
4586	5.755
2810	5.459
11325	5.0
11271	5.0
1912	5.459
61577	5.7
14430	5.7
3521	5.322
9815	5.524
7970	5.322
67509	5.755
14979	4.807
17987	4.807
38123	5.585
3322	5.392
4478521	5.524
62645	5.7
64377	5.807
4433	5.585
10259	4.907
11387	4.907
4355	4.907
10442653	5.524
7155	4.907
11310	5.0
10248513	5.392
59493	5.644
73276	5.858
15209	4.907
66498	5.524
29343	5.585
3472	5.392
48922	5.524
4600	5.585
29156	5.322
6232	5.524
10696	5.0
61266	5.459
21965	6.459
62468	5.087
59489	5.0
3438	5.7
5437	5.807
3584	5.644
15968	5.644
11309	5.087
13153	5.248
11380	5.0
62217	5.7
31872	5.907
64024	5.322
14960	5.807
5075	5.858
9426	5.087
2562	5.7
8177	4.907
8073	5.0
6688	5.0
4514715	5.954
15521	5.807
3039	5.907
2160	6.087
68961	5.907
24584	5.907
68224	5.322
15484	5.459
13842838	4.7
1904	5.858
3618	6.0
13764	5.524
9180	5.644
3368	6.044
258050	5.954
7974	5.858
29054	6.0
9018	5.7
30913	5.585
5423	6.0
9028	5.524
2867	6.285
10581	5.858
10674	6.833
5515	6.358
6208	6.129
