Compound Id	ALOGP [ALogP]
6840	0.302
13493	-0.921
3915	0.280
8860	0.0
11013	0.149
6592	0.456
11447	1.284
5004	-2.138
5820	-0.084
21106163	2.977
12274	-0.180
5899	0.018
60188	-0.192
78873	0.325
11475	0.149
6235	-0.083
10801689	1.249
10582	0.097
11398	1.538
745600	0.599
9413	0.720
6586	-0.240
64143	0.346
328957	0.720
13699	1.284
11974	3.555
17097	1.125
6856	-0.240
13693	-0.343
21106365	0.170
5606	1.249
12275	-0.674
18	-1.160
67788	-0.635
5612	1.249
10986	-0.494
12236	0.711
61560	-0.803
61352	-0.751
6845	-0.921
8182	-0.480
21171396	2.347
11472	1.359
24499	-0.603
61101	1.133
21106146	1.302
6768	0.694
60012	1.851
7284	0.735
13856885	1.140
19816	1.740
6386	0.602
68220	-0.316
28952	-0.669
8058	-0.551
6771	-0.264
21159597	-0.092
2991	-0.264
12017	-5.945
67790	0.362
72806	-0.338
7120	0.805
13863774	1.302
74935	-0.335
12307	-0.761
62631	-4.488
16896	0.341
10235	-0.614
69150	-0.192
6746	-0.420
23472	0.479
5091	-4.474
13090	-0.521
24905	-0.264
12100	-6.157
7118	0.949
7355	-0.869
7296	-1.044
10664	0.2
123905	0.096
454604	1.199
61717	-0.183
9886	-0.296
955	0.2
7145	-0.090
12864	0.591
8793	0.456
1118	-0.903
65703	-0.434
63555	-0.724
453633	1.199
6601	-0.205
2980	0.827
165975	-0.016
453910	1.199
512092	-0.409
2372	-1.727
9779	1.686
16612	-0.330
66916	-0.511
61264	0.984
11614	-0.464
71166	4.099
8470	0.321
2169	-0.136
11982	2.080
200562	-0.386
70280	-0.090
10778469	-0.394
15983	-0.321
67282	-0.804
9838	-0.613
5816	-0.635
27057	-0.909
7268	-0.174
10289	-0.804
63453	-0.312
56797	-0.635
1061203	0.587
14760	-0.229
8310	2.140
11443	-0.750
18177	-0.865
24341	-0.632
9109	2.587
59462	-0.934
7758	-1.135
13836549	2.878
6420	1.944
59526	-0.347
8463	-0.794
61280	1.782
7162	1.944
67007	-2.212
62931	0.844
68907	1.168
12499	1.938
12249	0.314
21170967	0.608
8045	-0.724
7909	-4.223
21171999	0.158
61475	-2.606
8118	0.740
12072	-6.233
21111786	1.549
9554	-0.229
61569	-0.143
7275	1.906
14360	0.022
12071	-4.762
6576	-0.110
74932	1.778
7207	0.724
61399	3.966
9824	-0.264
21106020	1.404
64618	0.0
13073	-0.504
11290	0.552
62486	0.211
10824	0.552
10034	-4.398
10833	-0.395
15216	0.838
81679	-0.483
7166	0.552
63538	-0.240
284177	-0.598
6846	-0.254
64166	-0.162
65903	-0.159
21171513	1.549
66547	-0.722
453123	0.321
12213	-2.714
7163	0.552
1441	0.893
3542441	-0.840
13863300	0.022
5555	1.249
9856	-0.395
15474	1.489
2016563	1.753
7203	0.342
15796	1.067
6751	0.192
6857	-0.240
11516	0.932
5532	-1.079
6900	-0.635
6642	3.852
7125	1.316
70500	1.721
5562	1.249
8054	-0.395
67230	-0.850
67257	0.463
15359	0.854
2063	-1.826
9572	0.858
6797	-1.5
9946	-0.426
6593	-0.420
9826	-0.240
66528	1.140
61789	1.368
3229	2.340
13856959	-0.080
76286	5.523
7201	1.368
15636	2.433
13927	-0.139
483123	-0.616
21105887	-0.194
7830	-3.972
10408	-4.328
9535	1.950
6484	2.046
21106127	2.080
6709	2.046
75176	2.046
12523	-0.124
68247	1.020
62332	2.080
11900	-6.521
70915	1.250
62289	-0.250
7214	0.859
15471	1.624
62361	-0.316
11468	0.551
7202	1.416
13853943	-0.090
10035	-5.050
12681	1.383
7292	-0.789
74171	2.191
75956	-0.678
7315	0.460
105768	0.893
15161	-0.144
306959	-0.081
58578	1.772
18227	0.592
70806	-0.192
16310	-2.059
3924	-0.047
9219	0.473
66512	-0.623
526	0.468
13925	0.819
7167	-0.142
65693	-0.665
27749	0.269
1484	-0.294
2356	0.528
8057	1.332
6610	-1.095
7060	-0.142
8030	-0.385
11593	0.695
61517	-0.536
7313	-0.469
60933	1.845
610932	0.271
525531	0.499
10274392	0.007
3008	1.065
6546	2.028
4029	0.288
8459	-1.469
13924	0.035
12670	-0.042
2621	1.028
4233	-0.660
63515	1.274
1540	-0.881
15683	-0.222
2359	1.317
6837	-0.7
9073	0.788
17440	1.078
4959	-1.06
17704	0.788
15113	3.505
61086	1.620
61785	3.112
63077	2.433
6725	1.944
21106036	1.620
8567	-3.697
13865683	0.724
62479	0.211
3395	1.857
13853953	1.404
9549	0.680
8086	0.842
21106095	2.149
10864	1.549
7171	0.724
11972	0.523
21106013	1.404
61281	1.782
12263	0.842
6508	0.0
11901	-6.809
10834	0.889
13721	2.670
3005	4.157
60006	0.557
11249	0.454
11429	0.211
7148	1.944
120011	0.680
25605	2.233
10378	2.074
11641	-0.796
28714	1.104
9130	0.911
61087	0.390
13422	-0.259
62928	0.557
9569	0.858
2066	-0.830
9515	0.858
13887609	-0.4
13697	1.345
2384	-1.134
61672	0.730
13075	-0.678
2695	0.944
9442	0.680
13707	-1.014
15724	3.3
2661194	-0.550
6229	-1.4
8106	-0.216
10181821	0.130
14688	-3.004
2848685	-0.550
2673	-0.195
5739	0.0
5561	1.993
12680	-0.377
2745027	-0.260
6753	-0.418
62668	-0.835
13105	-0.420
5686	-0.169
14810	-0.140
4286892	-0.840
9873	0.327
523754	-0.635
60090	-0.240
14584	0.069
2424	-0.431
6468	-0.528
1909	-0.971
70071	-0.563
4740	-1.327
12329	1.719
59885	0.379
7274	1.695
72680	0.640
29135	2.652
11397	0.579
10630	0.468
11581	1.416
11427	1.416
59403	0.025
7169	0.468
69973	1.561
11146	-7.097
21168823	0.878
25097	1.349
10426	-5.276
6838	-0.154
8331	0.481
61014	0.893
7923	-5.626
63718	0.625
6858	0.060
61148	0.577
6763	0.625
10848	0.154
59487	0.481
10633	0.356
6714	0.944
63567	-0.154
10619	0.035
11279086	-0.176
13323	0.162
62363	1.020
11967	0.655
9206	0.696
11577	0.944
11428	0.695
67597	0.924
63320	0.799
11582	0.695
6713	0.655
21272	0.655
58568	-0.264
60158	-0.142
29117	-0.425
8366	-0.551
12355	-0.154
8254	-1.184
57727	-1.454
18409	-0.394
4596	-0.672
2468	0.779
3214	-0.451
7260	0.923
3215	-0.205
7210	0.878
10618	-0.454
967	3.261
2272143	-0.904
61540	0.047
5129	-1.8
12057	0.266
6213	-0.365
6438	-0.215
84451	-0.881
13837584	-2.867
62340	0.922
21106035	2.149
21106576	0.660
5399	1.196
67212	0.217
12504	1.986
21111865	2.149
6588	0.660
11902	-7.385
11567	2.149
4471	-0.776
12722	-0.247
86040	0.323
6783	1.269
20311	-0.134
70990	0.557
528656	1.988
21106145	0.406
21106581	0.406
11267	-0.260
11395	0.730
59164	0.369
69450	2.438
11337	0.660
64012	0.0
10284	-0.046
226885	1.279
8329	-0.528
12339	-0.269
10230	-0.418
9805	1.215
12874	1.238
8800	0.0
62303	0.660
61150	0.504
60173	0.007
3613	-0.563
8104	-1.603
17162	0.007
69027	-0.414
6220	-0.985
305	-1.395
3300	-0.636
71976	0.032
8816	0.0
11594	0.025
6848	0.0
4819	-0.992
5882	0.420
2068	-0.967
13835294	-0.528
6639	5.333
2911	-0.794
21106178	1.982
60889	2.099
85490	0.795
6899	-0.215
69290	0.025
7037	2.652
11903	-7.673
8188	1.022
59546	-0.734
62472	0.671
11283	0.671
62389	0.456
6381	-1.785
10169	0.066
11586	0.671
13066	1.439
63522	0.768
11277	2.159
14613	-0.750
8298	-0.851
9192	0.161
6554	-0.504
4575	-0.785
13133	-0.575
12858	1.1
6221	0.357
6767	1.225
62751	1.764
62493	-0.402
28947	0.035
6371	-0.006
9002	3.04
2079	-0.047
15702	0.675
6515	0.114
65700	1.514
5145	-1.686
77916	1.766
31144	2.898
6505	-0.528
8846	0.456
2951	0.259
7407	0.035
58587	-0.719
20277	1.062
11359	3.984
56177	-0.829
10243	2.972
15403	-2.205
5026	-1.686
59971	0.019
9394	1.842
86894	-0.484
9438	1.758
70319	1.389
21106111	0.922
26691	2.893
5363	1.618
7177	0.922
21106574	2.149
2607	1.118
12018	-7.961
11308	0.278
2181	1.355
74123	1.573
25957	0.128
13959	-0.563
11276	0.785
60100	-0.091
6514	-0.221
142204	-1.222
11618	-0.771
2387	0.678
17967090	-0.460
8183	0.420
11202219	0.025
120096	-0.458
6080	-0.841
10616	0.420
14952	-2.024
8799	0.0
16359	1.165
4599	-0.938
11178542	0.025
7044	1.165
62381	0.0
2457	-0.160
2075	0.338
6447	-0.636
6927	0.240
2283	2.192
8067	4.466
13909	-0.432
9832	-0.751
9522	3.497
8181	1.022
7289	-0.813
149513	1.416
46739	-0.016
59020	-5.932
62963	0.834
3345	1.590
59928	1.225
60047	0.036
10490	-6.428
85216	6.658
63738	-1.622
21106506	0.892
3871	-0.715
6369	0.319
55194	-3.137
65061	-0.463
15089	0.455
3009396	-0.570
224468	-1.115
2626	-0.534
5304	-0.924
5507	2.197
194210	0.581
9189	-2.316
9697	-0.358
11338	1.116
62252	0.859
5138	-1.401
10871	-0.878
5632	-0.923
2849	-1.925
1611	0.767
3218	-0.434
7152	1.399
62362	-0.504
5376	-1.199
8253	-2.105
4268	0.302
7042	-0.040
62477	-0.040
62098	0.758
6454	-1.277
7108	1.758
7259	-1.259
9894	-0.392
6389	2.021
2629	3.528
15596	0.660
10542	-8.537
79719	2.893
27183	2.893
22739	0.048
12310	0.165
69703	0.226
10257	1.320
62663	2.292
4735	-1.849
68030	-5.018
62525	-0.285
16358	1.165
7168	1.165
4024	0.050
4317	-1.632
7975	-0.216
6453	0.217
6215	-0.745
3762	0.749
1991	0.770
6442	-0.264
10081	-1.211
2246	0.0
21360	-0.276
2117	-0.728
65974	2.460
8105	0.0
1998	-0.037
8235	0.217
8274	-0.240
8804	0.0
9795	-0.480
5134	-1.247
8788	0.0
70514	1.086
63117	0.0
18924	2.959
62965	0.834
10452	3.036
455964	1.933
642951	1.416
67593	-0.264
6214	0.459
48119	-0.410
62966	0.834
8252	-1.288
7258	-0.469
6373	1.063
9190	-1.119
11200	0.604
27486	-1.784
12549	-0.959
2297301	1.572
10554	0.810
13985	-0.310
4444448	-1.799
8151	2.503
13329	1.808
3987	1.665
7370	-0.089
5786	1.216
4582	0.514
12336	2.916
6057	2.654
66909	0.0
11274	0.660
11297	-0.418
24722	-0.832
525308	-0.162
7211	1.320
5571	-0.684
5163	-2.426
18716	1.165
4742	-1.627
6433	-1.448
62265	0.181
6517	0.824
11269	-0.921
19663	1.165
29150	-2.027
62754	-0.975
4444926	-1.339
15020	-2.543
8163	0.720
11320	1.962
8150	1.962
64045	-0.019
59976	2.881
63122	-0.318
13777	-4.289
28425	-1.848
63119	1.059
4453	-0.647
6764	0.172
14285	2.412
11286	-0.098
8023	2.763
7358	-2.289
66396	2.135
7988	-0.099
11906	-9.689
60886	3.838
7172	1.320
6216	2.263
64830	-2.503
69366	3.022
13352	2.596
58910	-1.330
62338	0.181
3208	-1.290
49895	0.858
5302	-1.526
60518	-0.791
3765	0.032
63757	0.0
2034	0.491
21106037	1.8
11390	1.962
15010	1.995
2447	-0.129
4617	-1.683
64003	0.396
77934	0.535
4518	0.114
5740	0.268
11571	0.570
5131	-2.222
5165	-0.758
7045	0.570
5531	1.033
10442628	0.009
4444935	-1.799
10085	1.005
13868426	2.065
6520	-0.182
3228	-0.871
6830	0.476
3508	0.199
2928	3.143
60108	-0.182
63575	0.569
6464	4.382
2710	0.473
2839	3.0
14916	-0.354
65648	0.0
8353	0.0
10009	-8.732
11917	-0.370
21106505	-1.783
191496	-0.159
60919	2.280
18983	-10.841
21242790	2.065
4586	0.719
2810	1.194
11325	1.320
11271	1.320
1912	-2.797
61577	-0.841
14430	0.0
3521	-1.190
9815	-0.420
7970	2.432
67509	1.779
14979	1.459
17987	1.315
38123	-0.779
3322	-0.995
4478521	-1.528
62645	0.077
64377	0.828
4433	0.250
10259	1.080
11387	1.080
4355	0.685
10442653	-2.011
7155	1.080
11310	1.320
10248513	-0.464
59493	1.519
73276	0.705
15209	2.099
66498	0.906
29343	0.912
3472	4.001
48922	1.108
4600	-1.297
29156	0.775
6232	-1.675
10696	4.048
61266	4.797
21965	-11.993
62468	1.582
59489	2.982
3438	-0.566
5437	-1.211
3584	0.292
15968	-1.451
11309	0.860
13153	0.9
11380	0.620
62217	-0.013
31872	0.176
64024	2.501
14960	-0.308
5075	-1.466
9426	3.163
2562	0.817
8177	0.463
8073	2.622
6688	1.520
4514715	0.292
15521	-1.243
3039	-1.366
2160	-0.291
68961	0.571
24584	-1.303
68224	5.948
15484	7.443
13842838	4.283
1904	-0.001
3618	-1.849
13764	8.734
9180	3.808
3368	-2.218
258050	3.395
7974	1.463
29054	1.133
9018	5.146
30913	2.423
5423	-2.198
9028	1.854
2867	-7.678
10581	2.130
10674	-11.274
5515	-1.184
6208	2.609
