Compound Id	ALOGP [ALogp2]
59526	0.120
8463	0.631
61280	3.175
7162	3.780
67007	4.893
62931	0.713
68907	1.363
12499	3.757
12249	0.098
21170967	0.370
8045	0.524
7909	17.831
21171999	0.025
61475	6.794
8118	0.548
12072	38.855
21111786	2.399
9554	0.052
61569	0.020
7275	3.632
14360	0.001
12071	22.674
6576	0.012
74932	3.160
7207	0.524
61399	15.728
9824	0.070
21106020	1.972
64618	0.0
13073	0.254
11290	0.305
62486	0.045
10824	0.305
10034	19.340
10833	0.156
15216	0.703
81679	0.233
7166	0.305
63538	0.058
284177	0.357
6846	0.064
64166	0.026
65903	0.025
21171513	2.399
66547	0.521
453123	0.103
12213	7.366
7163	0.305
1441	0.797
3542441	0.705
13863300	0.001
5555	1.560
9856	0.156
15474	2.216
2016563	3.073
7203	0.117
15796	1.139
6751	0.037
6857	0.058
11516	0.869
5532	1.164
6900	0.403
6642	14.838
7125	1.733
70500	2.962
5562	1.560
8054	0.156
67230	0.722
67257	0.215
15359	0.729
2063	3.335
9572	0.737
6797	2.249
9946	0.181
6593	0.177
9826	0.058
66528	1.299
61789	1.870
3229	5.475
13856959	0.006
76286	30.508
7201	1.870
15636	5.917
13927	0.019
483123	0.379
21105887	0.038
7830	15.779
10408	18.730
9535	3.802
6484	4.188
21106127	4.327
6709	4.188
75176	4.188
12523	0.015
68247	1.041
62332	4.327
11900	42.529
70915	1.563
62289	0.062
7214	0.737
15471	2.636
62361	0.1
11468	0.303
7202	2.005
13853943	0.008
10035	25.499
12681	1.912
7292	0.622
74171	4.8
75956	0.459
7315	0.211
105768	0.798
15161	0.021
306959	0.007
58578	3.139
18227	0.351
70806	0.037
16310	4.239
3924	0.002
9219	0.224
66512	0.388
526	0.219
13925	0.670
7167	0.020
65693	0.442
27749	0.073
1484	0.086
2356	0.279
8057	1.773
6610	1.199
7060	0.020
8030	0.148
11593	0.483
61517	0.287
7313	0.220
60933	3.403
610932	0.074
525531	0.249
10274392	0
3008	1.135
6546	4.112
4029	0.083
8459	2.156
13924	0.001
12670	0.002
2621	1.057
4233	0.436
63515	1.623
1540	0.776
15683	0.049
2359	1.735
6837	0.490
9073	0.622
17440	1.161
4959	1.124
17704	0.622
15113	12.286
61086	2.623
61785	9.687
63077	5.920
6725	3.780
21106036	2.623
8567	13.666
13865683	0.524
62479	0.045
3395	3.448
13853953	1.972
9549	0.462
8086	0.709
21106095	4.617
10864	2.399
7171	0.524
11972	0.274
21106013	1.972
61281	3.175
12263	0.709
6508	0.0
11901	46.368
10834	0.790
13721	7.128
3005	17.284
60006	0.310
11249	0.206
11429	0.045
7148	3.780
120011	0.462
25605	4.986
10378	4.3
11641	0.633
28714	1.219
9130	0.831
61087	0.152
13422	0.067
62928	0.310
9569	0.737
2066	0.688
9515	0.737
13887609	0.160
13697	1.809
2384	1.286
61672	0.532
13075	0.460
2695	0.892
9442	0.462
13707	1.028
15724	10.892
2661194	0.303
6229	1.960
8106	0.047
10181821	0.017
14688	9.026
2848685	0.303
2673	0.038
5739	0.0
5561	3.972
12680	0.142
2745027	0.068
6753	0.175
62668	0.698
13105	0.177
5686	0.028
14810	0.019
4286892	0.705
9873	0.107
523754	0.403
60090	0.058
14584	0.005
2424	0.186
6468	0.278
1909	0.942
70071	0.317
4740	1.761
12329	2.954
59885	0.143
7274	2.873
72680	0.410
29135	7.034
11397	0.335
10630	0.219
11581	2.005
11427	2.005
59403	0.001
7169	0.219
69973	2.435
11146	50.373
21168823	0.771
25097	1.818
10426	27.832
6838	0.024
8331	0.231
61014	0.798
7923	31.649
63718	0.391
6858	0.004
61148	0.333
6763	0.391
10848	0.024
59487	0.231
10633	0.127
6714	0.891
63567	0.024
10619	0.001
11279086	0.031
13323	0.026
62363	1.041
11967	0.428
9206	0.484
11577	0.891
11428	0.483
67597	0.855
63320	0.638
11582	0.483
6713	0.428
21272	0.428
58568	0.070
60158	0.020
29117	0.181
8366	0.304
12355	0.024
8254	1.403
57727	2.113
18409	0.155
4596	0.452
2468	0.608
3214	0.203
7260	0.852
3215	0.042
7210	0.771
10618	0.206
967	10.635
2272143	0.817
61540	0.002
5129	3.240
12057	0.071
6213	0.133
6438	0.046
84451	0.776
13837584	8.219
62340	0.850
21106035	4.617
21106576	0.436
5399	1.430
67212	0.047
12504	3.946
21111865	4.617
6588	0.436
11902	54.544
11567	4.617
4471	0.602
12722	0.061
86040	0.105
6783	1.612
20311	0.018
70990	0.310
528656	3.953
21106145	0.165
21106581	0.165
11267	0.068
11395	0.532
59164	0.136
69450	5.942
11337	0.436
64012	0.0
10284	0.002
226885	1.637
8329	0.278
12339	0.073
10230	0.175
9805	1.476
12874	1.534
8800	0.0
62303	0.436
61150	0.254
60173	0
3613	0.317
8104	2.571
17162	0
69027	0.171
6220	0.970
305	1.946
3300	0.404
71976	0.001
8816	0.0
11594	0.001
6848	0.0
4819	0.984
5882	0.177
2068	0.935
13835294	0.278
6639	28.439
2911	0.630
21106178	3.927
60889	4.407
85490	0.633
6899	0.046
69290	0.001
7037	7.034
11903	58.881
8188	1.045
59546	0.539
62472	0.451
11283	0.450
62389	0.208
6381	3.186
10169	0.004
11586	0.451
13066	2.071
63522	0.589
11277	4.660
14613	0.562
8298	0.724
9192	0.026
6554	0.254
4575	0.617
13133	0.331
12858	1.209
6221	0.128
6767	1.5
62751	3.111
62493	0.162
28947	0.001
6371	0
9002	9.242
2079	0.002
15702	0.456
6515	0.013
65700	2.292
5145	2.844
77916	3.120
31144	8.397
6505	0.278
8846	0.208
2951	0.067
7407	0.001
58587	0.517
20277	1.128
11359	15.870
56177	0.688
10243	8.830
15403	4.863
5026	2.844
59971	0
9394	3.391
86894	0.234
9438	3.091
70319	1.928
21106111	0.850
26691	8.369
5363	2.620
7177	0.850
21106574	4.617
2607	1.249
12018	63.384
11308	0.077
2181	1.835
74123	2.474
25957	0.016
13959	0.317
11276	0.616
60100	0.008
6514	0.049
142204	1.492
11618	0.594
2387	0.460
17967090	0.212
8183	0.177
11202219	0.001
120096	0.210
6080	0.707
10616	0.177
14952	4.099
8799	0.0
16359	1.356
4599	0.879
11178542	0.001
7044	1.356
62381	0.0
2457	0.026
2075	0.115
6447	0.404
6927	0.057
2283	4.804
8067	19.943
13909	0.187
9832	0.564
9522	12.226
8181	1.045
7289	0.662
149513	2.004
46739	0
59020	35.192
62963	0.696
3345	2.529
59928	1.5
60047	0.001
10490	41.314
85216	44.325
63738	2.633
21106506	0.795
3871	0.511
6369	0.102
55194	9.841
65061	0.214
15089	0.207
3009396	0.325
224468	1.243
2626	0.285
5304	0.854
5507	4.829
194210	0.337
9189	5.363
9697	0.128
11338	1.246
62252	0.738
5138	1.963
10871	0.771
5632	0.853
2849	3.706
1611	0.588
3218	0.188
7152	1.957
62362	0.254
5376	1.438
8253	4.431
4268	0.091
7042	0.002
62477	0.002
62098	0.574
6454	1.632
7108	3.091
7259	1.585
9894	0.154
6389	4.085
2629	12.447
15596	0.436
10542	72.887
79719	8.369
27183	8.369
22739	0.002
12310	0.027
69703	0.051
10257	1.743
62663	5.251
4735	3.420
68030	25.180
62525	0.081
16358	1.356
7168	1.356
4024	0.002
4317	2.663
7975	0.047
6453	0.047
6215	0.555
3762	0.561
1991	0.592
6442	0.070
10081	1.467
2246	0.0
21360	0.076
2117	0.530
65974	6.050
8105	0.0
1998	0.001
8235	0.047
8274	0.058
8804	0.0
9795	0.230
5134	1.555
8788	0.0
70514	1.180
63117	0.0
18924	8.756
62965	0.696
10452	9.215
455964	3.737
642951	2.004
67593	0.070
6214	0.211
48119	0.168
62966	0.696
8252	1.659
7258	0.220
6373	1.131
9190	1.253
11200	0.365
27486	3.182
12549	0.920
2297301	2.470
10554	0.656
13985	0.096
4444448	3.236
8151	6.263
13329	3.269
3987	2.773
7370	0.008
5786	1.479
4582	0.264
12336	8.502
6057	7.043
66909	0.0
11274	0.436
11297	0.175
24722	0.692
525308	0.026
7211	1.743
5571	0.469
5163	5.885
18716	1.356
4742	2.646
6433	2.097
62265	0.033
6517	0.678
11269	0.848
19663	1.356
29150	4.110
62754	0.951
4444926	1.792
15020	6.468
8163	0.519
11320	3.850
8150	3.850
64045	0
59976	8.303
63122	0.101
13777	18.396
28425	3.414
63119	1.120
4453	0.419
6764	0.030
14285	5.819
11286	0.010
8023	7.632
7358	5.240
66396	4.557
7988	0.010
11906	93.884
60886	14.727
7172	1.743
6216	5.122
64830	6.266
69366	9.136
13352	6.742
58910	1.769
62338	0.033
3208	1.663
49895	0.737
5302	2.330
60518	0.626
3765	0.001
63757	0.0
2034	0.241
21106037	3.240
11390	3.850
15010	3.978
2447	0.017
4617	2.834
64003	0.157
77934	0.286
4518	0.013
5740	0.072
11571	0.325
5131	4.935
5165	0.575
7045	0.325
5531	1.067
10442628	0
4444935	3.236
10085	1.010
13868426	4.262
6520	0.033
3228	0.760
6830	0.226
3508	0.040
2928	9.875
60108	0.033
63575	0.324
6464	19.198
2710	0.223
2839	8.998
14916	0.125
65648	0.0
8353	0.0
10009	76.241
11917	0.137
21106505	3.178
191496	0.025
60919	5.197
18983	117.536
21242790	4.262
4586	0.517
2810	1.426
11325	1.743
11271	1.743
1912	7.824
61577	0.707
14430	0.0
3521	1.416
9815	0.177
7970	5.913
67509	3.164
14979	2.129
17987	1.728
38123	0.607
3322	0.990
4478521	2.334
62645	0.006
64377	0.685
4433	0.063
10259	1.167
11387	1.167
4355	0.470
10442653	4.045
7155	1.167
11310	1.743
10248513	0.215
59493	2.307
73276	0.496
15209	4.407
66498	0.820
29343	0.831
3472	16.011
48922	1.228
4600	1.681
29156	0.6
6232	2.806
10696	16.383
61266	23.011
21965	143.842
62468	2.502
59489	8.895
3438	0.321
5437	1.466
3584	0.085
15968	2.105
11309	0.739
13153	0.810
11380	0.385
62217	0
31872	0.031
64024	6.257
14960	0.095
5075	2.150
9426	10.002
2562	0.667
8177	0.214
8073	6.876
6688	2.310
4514715	0.085
15521	1.546
3039	1.866
2160	0.084
68961	0.326
24584	1.698
68224	35.374
15484	55.398
13842838	18.341
1904	0
3618	3.417
13764	76.281
9180	14.5
3368	4.921
258050	11.525
7974	2.141
29054	1.284
9018	26.479
30913	5.871
5423	4.831
9028	3.439
2867	58.953
10581	4.539
10674	127.108
5515	1.403
6208	6.807
