Compound Id	XLogP
9779	3.635
16612	3.089
66916	4.522
61264	2.088
11614	3.825
71166	4.634
8470	1.920
2169	1.535
11982	3.317
200562	1.798
70280	0.757
10778469	2.271
15983	1.810
67282	0.182
9838	2.53
5816	2.172
27057	0.699
7268	-0.331
10289	0.182
63453	-0.462
56797	1.571
1061203	-0.014
14760	1.591
8310	2.767
11443	5.729
18177	1.279
24341	-0.124
9109	4.102
59462	3.604
7758	3.77
13836549	2.55
6420	3.118
59526	4.546
8463	5.254
61280	2.754
7162	3.540
67007	4.062
62931	3.412
68907	3.883
12499	1.628
12249	1.121
21170967	2.239
8045	4.721
7909	9.029
21171999	1.889
61475	7.498
8118	5.517
12072	13.996
21111786	3.117
9554	6.091
61569	4.875
7275	1.995
14360	2.123
12071	9.277
6576	6.391
74932	6.05
7207	2.592
61399	5.498
9824	4.845
21106020	2.779
64618	6.010
13073	2.009
11290	1.765
62486	1.663
10824	2.623
10034	5.805
10833	0.701
15216	6.171
81679	5.561
7166	1.765
63538	5.896
284177	0.599
6846	6.161
64166	2.35
65903	2.819
21171513	3.117
66547	2.659
453123	1.506
12213	3.42
7163	1.765
1441	1.926
3542441	1.481
13863300	1.912
5555	2.225
9856	0.701
15474	5.374
2016563	2.065
7203	2.043
15796	2.768
6751	5.414
6857	2.653
11516	0.926
5532	1.028
6900	4.999
6642	6.0
7125	4.672
70500	4.049
5562	2.225
8054	0.701
67230	1.236
67257	2.419
15359	1.497
2063	-1.991
9572	3.147
6797	1.95
9946	1.751
6593	4.078
9826	2.265
66528	2.642
61789	3.786
3229	4.072
13856959	5.895
76286	3.828
7201	3.786
15636	4.628
13927	5.983
483123	1.591
21105887	6.505
7830	9.452
10408	4.915
9535	1.571
6484	2.891
21106127	3.317
6709	2.891
75176	2.891
12523	2.423
68247	6.323
62332	3.317
11900	14.565
70915	2.351
62289	0.433
7214	2.662
15471	5.552
62361	4.6
11468	5.853
7202	3.137
13853943	2.511
10035	9.846
12681	1.337
7292	4.942
74171	3.229
75956	1.128
7315	5.498
105768	3.561
15161	1.022
306959	6.014
58578	4.693
18227	2.466
70806	6.832
16310	5.215
3924	0.704
9219	3.156
66512	5.364
526	2.334
13925	6.971
7167	1.209
65693	3.602
27749	1.476
1484	4.944
2356	-0.701
8057	0.69
6610	4.043
7060	1.209
8030	6.280
11593	2.031
61517	0.796
7313	5.366
60933	2.841
610932	5.211
525531	1.624
10274392	5.322
3008	2.016
6546	2.313
4029	0.017
8459	5.188
13924	6.529
12670	-1.044
2621	2.046
4233	4.576
63515	1.733
1540	4.458
15683	5.088
2359	2.722
6837	3.586
9073	1.691
17440	2.367
4959	0.684
17704	1.262
15113	3.603
61086	2.601
61785	4.494
63077	1.939
6725	3.329
21106036	2.601
8567	8.774
13865683	3.014
62479	1.663
3395	7.984
13853953	2.779
9549	2.537
8086	2.901
21106095	2.875
10864	3.117
7171	2.803
11972	2.758
21106013	2.779
61281	2.965
12263	2.901
6508	10.522
11901	15.134
10834	6.982
13721	5.462
3005	3.24
60006	1.795
11249	6.957
11429	1.874
7148	3.54
120011	2.537
25605	6.103
10378	2.347
11641	4.244
28714	2.292
9130	1.925
61087	1.612
13422	0.407
62928	1.795
9569	3.358
2066	2.059
9515	3.569
13887609	-0.551
13697	6.408
2384	-1.232
61672	2.023
13075	3.646
2695	2.466
9442	1.679
13707	4.014
15724	2.65
2661194	1.548
6229	1.571
8106	3.346
10181821	3.737
14688	5.284
2848685	1.119
2673	1.604
5739	9.690
5561	2.321
12680	2.878
2745027	1.186
6753	3.925
62668	1.182
13105	5.432
5686	5.22
14810	3.869
4286892	0.623
9873	4.256
523754	5.168
60090	5.896
14584	4.722
2424	-0.625
6468	3.353
1909	-1.528
70071	1.179
4740	3.028
12329	8.262
59885	4.310
7274	2.001
72680	0.692
29135	5.634
11397	2.46
10630	2.545
11581	3.137
11427	3.348
59403	3.942
7169	2.334
69973	3.475
11146	15.703
21168823	2.282
25097	1.381
10426	10.933
6838	6.086
8331	5.140
61014	3.561
7923	10.984
63718	5.478
6858	4.013
61148	1.435
6763	5.478
10848	2.677
59487	5.140
10633	4.188
6714	2.674
63567	6.982
10619	2.787
11279086	2.409
13323	4.929
62363	6.323
11967	1.749
9206	4.329
11577	1.816
11428	2.242
67597	3.84
63320	2.945
11582	2.031
6713	2.607
21272	1.749
58568	6.621
60158	2.067
29117	4.216
8366	4.356
12355	6.120
8254	3.547
57727	2.588
18409	4.132
4596	4.624
2468	2.483
3214	2.078
7260	3.318
3215	6.310
7210	2.282
10618	0.778
967	2.313
2272143	0.078
61540	0.236
5129	0.126
12057	0.707
6213	0.941
6438	3.628
84451	2.904
13837584	5.624
62340	2.875
21106035	2.875
21106576	5.913
5399	2.366
67212	6.941
12504	2.684
21111865	2.875
6588	4.559
11902	16.272
11567	2.875
4471	4.066
12722	3.877
86040	5.946
6783	3.260
20311	3.035
70990	1.795
528656	1.328
21106145	2.185
21106581	2.185
11267	2.473
11395	2.234
59164	5.334
69450	3.551
11337	2.704
64012	4.076
10284	4.643
226885	3.409
8329	5.328
12339	4.539
10230	4.949
9805	9.537
12874	2.223
8800	8.336
62303	2.319
61150	-0.060
60173	1.8
3613	2.037
8104	1.812
17162	2.229
69027	4.996
6220	4.489
305	-2.247
3300	0.052
71976	6.481
8816	9.690
11594	1.192
6848	10.522
4819	2.319
5882	1.92
2068	-0.435
13835294	4.074
6639	5.4
2911	1.424
21106178	2.089
60889	2.56
85490	5.505
6899	6.183
69290	3.942
7037	5.845
11903	16.841
8188	2.581
59546	4.810
62472	2.241
11283	7.773
62389	11.091
6381	3.632
10169	11.276
11586	2.241
13066	2.127
63522	1.451
11277	1.828
14613	6.040
8298	2.395
9192	4.673
6554	4.703
4575	2.079
13133	6.212
12858	3.201
6221	1.144
6767	4.603
62751	1.1
62493	5.776
28947	1.929
6371	4.939
9002	2.988
2079	2.079
15702	2.938
6515	4.397
65700	5.279
5145	1.676
77916	1.993
31144	2.217
6505	4.496
8846	8.905
2951	3.381
7407	1.929
58587	1.511
20277	2.243
11359	4.003
56177	2.634
10243	2.246
15403	-1.175
5026	0.740
59971	1.622
9394	2.381
86894	5.233
9438	3.797
70319	1.347
21106111	2.664
26691	2.971
5363	4.009
7177	2.664
21106574	2.875
2607	4.292
12018	17.410
11308	2.557
2181	2.817
74123	2.856
25957	4.6
13959	4.703
11276	4.865
60100	7.406
6514	4.966
142204	1.645
11618	4.9
2387	1.713
17967090	5.161
8183	1.920
11202219	1.192
120096	5.312
6080	6.602
10616	2.131
14952	5.7
8799	10.212
16359	2.016
4599	2.771
11178542	1.403
7044	2.016
62381	11.044
2457	4.160
2075	8.275
6447	2.734
6927	1.580
2283	4.460
8067	3.372
13909	0.213
9832	-1.035
9522	3.705
8181	2.581
7289	8.269
149513	2.337
46739	4.545
59020	11.421
62963	6.58
3345	3.748
59928	4.814
60047	8.422
10490	13.209
85216	3.738
63738	1.863
21106506	4.949
3871	8.576
6369	4.101
55194	3.949
65061	5.910
15089	2.123
3009396	0.923
224468	4.153
2626	1.673
5304	2.680
5507	5.782
194210	1.72
9189	1.116
9697	1.798
11338	5.861
62252	4.862
5138	1.346
10871	4.748
5632	1.607
2849	1.233
1611	10.319
3218	5.531
7152	1.845
62362	4.281
5376	0.394
8253	1.417
4268	1.782
7042	1.386
62477	1.815
62098	5.311
6454	2.622
7108	3.797
7259	7.338
9894	4.803
6389	7.716
2629	4.216
15596	6.124
10542	18.548
79719	2.971
27183	2.971
22739	8.787
12310	1.373
69703	9.452
10257	2.57
62663	9.662
4735	6.423
68030	7.972
62525	7.724
16358	2.016
7168	2.016
4024	1.144
4317	3.041
7975	2.974
6453	3.748
6215	8.256
3762	3.543
1991	1.288
6442	6.721
10081	2.176
2246	10.212
21360	0.767
2117	2.644
65974	5.074
8105	5.994
1998	3.117
8235	3.748
8274	5.247
8804	10.212
9795	4.5
5134	1.237
8788	10.212
70514	2.49
63117	7.773
18924	6.526
62965	6.369
10452	3.42
455964	8.301
642951	2.337
67593	8.907
6214	9.545
48119	2.804
62966	6.158
8252	2.455
7258	7.880
6373	3.986
9190	1.347
11200	9.883
27486	-1.807
12549	6.927
2297301	0.949
10554	1.145
13985	3.06
4444448	1.161
8151	3.893
13329	0.801
3987	3.480
7370	5.748
5786	6.088
4582	4.004
12336	2.894
6057	6.367
66909	7.770
11274	6.224
11297	6.614
24722	3.016
525308	4.736
7211	2.57
5571	3.730
5163	0.514
18716	2.016
4742	2.308
6433	1.726
62265	1.157
6517	0.208
11269	7.008
19663	2.016
29150	1.592
62754	-1.243
4444926	2.812
15020	7.692
8163	1.813
11320	2.682
8150	2.682
64045	6.161
59976	4.965
63122	4.029
13777	6.225
28425	1.105
63119	7.306
4453	6.058
6764	3.609
14285	4.660
11286	0.897
8023	1.925
7358	7.356
66396	4.839
7988	6.939
11906	20.824
60886	3.5
7172	2.57
6216	8.285
64830	3.760
69366	3.105
13352	8.742
58910	0.204
62338	1.157
3208	-1.159
49895	6.377
5302	3.191
60518	4.203
3765	3.014
63757	7.340
2034	5.444
21106037	2.529
11390	2.893
15010	4.763
2447	7.264
4617	5.664
64003	4.931
77934	2.485
4518	3.363
5740	2.154
11571	1.54
5131	0.493
5165	0.971
7045	2.398
5531	2.886
10442628	4.323
4444935	2.611
10085	4.159
13868426	2.666
6520	7.420
3228	6.732
6830	1.392
3508	3.084
2928	7.020
60108	7.842
63575	5.206
6464	3.163
2710	8.559
2839	2.296
14916	4.33
65648	9.298
8353	13.752
10009	17.761
11917	14.789
21106505	9.042
191496	8.150
60919	2.488
18983	23.1
21242790	2.666
4586	3.391
2810	7.962
11325	4.235
11271	4.024
1912	2.984
61577	8.988
14430	14.274
3521	-0.245
9815	8.872
7970	6.110
67509	10.722
14979	2.832
17987	2.494
38123	3.367
3322	0.884
4478521	1.642
62645	15.106
64377	7.698
4433	0.986
10259	1.807
11387	1.807
4355	1.079
10442653	3.394
7155	1.807
11310	3.602
10248513	3.581
59493	10.364
73276	11.438
15209	2.014
66498	5.888
29343	5.277
3472	3.768
48922	1.101
4600	4.910
29156	3.651
6232	1.785
10696	4.560
61266	4.350
21965	25.376
62468	2.551
59489	3.776
3438	4.497
5437	1.008
3584	3.758
15968	4.002
11309	3.919
13153	5.331
11380	2.131
62217	5.134
31872	3.062
64024	5.044
14960	8.110
5075	4.089
9426	3.78
2562	5.417
8177	0.699
8073	2.569
6688	3.210
4514715	3.299
15521	3.991
3039	3.360
2160	6.606
68961	9.104
24584	2.695
68224	5.992
15484	5.720
13842838	0.797
1904	3.461
3618	7.208
13764	9.024
9180	5.905
3368	4.794
258050	9.085
7974	4.42
29054	7.934
9018	8.346
30913	4.802
5423	2.072
9028	3.486
2867	-2.156
10581	6.038
10674	23.290
5515	5.828
6208	6.798
