Compound Id	S
56773	1.67
26325089	1.67
6588	1.673
2849146	1.68
10437335	1.68
8058	1.688
589165	1.69
361	1.69
33281	1.69
56786	1.69
56789	1.69
33456	1.69
46264	1.69
9187483	1.69
5978	1.7
10257	1.7
58563	1.7
2699	1.7
5739	1.7
13846658	1.701
6577	1.71
7145	1.71
6057	1.71
8816	1.71
659	1.72
955	1.72
6600	1.72
13835294	1.728
8817	1.73
526	1.736
7199	1.736
6514	1.737
62964	1.74
6610	1.74
5553	1.74
36990	1.74
35912	1.74
45448	1.74
36987	1.74
36988	1.74
2700	1.75
13860	1.75
33986	1.75
36983	1.75
36986	1.75
45447	1.75
35566	1.75
47916	1.75
46137	1.75
550258	1.75
33985	1.75
4963	1.752
7151	1.76
2928	1.76
8788	1.76
6646	1.77
5554	1.77
15484	1.77
20132	1.78
27749	1.78
7315	1.783
789	1.795
6453	1.797
6753	1.8
10197150	1.808
9797	1.818
192748	1.82
8799	1.82
7142	1.83
10437836	1.83
2121	1.83
4268	1.83
34854	1.83
46136	1.83
82736	1.83
56759	1.83
36984	1.83
6621	1.84
17347	1.85
4103087	1.85
2925	1.85
3693	1.858
15517	1.86
56775	1.86
56770	1.86
11283	1.86
21361761	1.864
36029	1.868
35206	1.87
64155	1.873
34192	1.89
82822	1.89
8763	1.9
14627	1.91
61739	1.91
8804	1.91
3322	1.916
13846959	1.92
5557	1.92
3438	1.928
75956	1.94
68568	1.94
4447447	1.95
6775	1.96
2246	1.96
5113	1.97
26325182	1.972
7745	1.98
11672	1.98
105291	1.98
35108	1.99
28947	2
28552	2
29117	2.013
60858	2.013
1262	2.019
137720	2.022
6066	2.03
33316	2.03
11286	2.035
10837	2.04
5678	2.04
156255	2.05
18336	2.05
6550	2.05
5660	2.05
10292746	2.05
4449	2.08
12549	2.08
374462	2.1
256210	2.1
13662	2.109
21106059	2.11
8093	2.111
65272	2.12
9219586	2.141
4744	2.16
10437239	2.16
3216	2.17
26286843	2.173
440	2.18
10975	2.18
8351654	2.187
1710	2.19
305	2.2
83191	2.21
541032	2.22
11489	2.228
5774	2.23
5026	2.247
10870	2.25
89258	2.255
5145918	2.261
58496	2.279
92468	2.28
14916	2.314
5198	2.32
3841535	2.322
11439687	2.326
4470736	2.34
4380	2.364
92494	2.38
4343	2.43
91432	2.43
8103122	2.43
3350	2.434
8124942	2.44
24722	2.449
133166	2.45
8101973	2.45
5162	2.451
3652	2.46
509179	2.47
40130	2.474
5376	2.5
106796	2.5
2457	2.511
49179	2.55
67594	2.562
5791	2.59
5768	2.6
15520	2.614
3102535	2.62
5139	2.628
4228778	2.65
6688	2.66
55075	2.69
10162	2.693
4444479	2.696
4444107	2.71
4444100	2.72
5551	2.755
3741	2.81
5233	2.81
21108577	2.86
5542	2.88
5552	2.887
19232037	2.9
3513	2.9
65234	2.92
472932	2.963
4444553	2.966
19232038	2.98
6013	2.99
31006	2.99
18547147	3.02
62265	3.037
21587143	3.05
21486195	3.061
4911	3.1
2760	3.11
4611	3.136
21105591	3.15
4471584	3.197
6002	3.35
4599	3.392
75995	3.4
5550	3.43
54833	3.441
9786472	3.45
197564	3.45
5633	3.47
5932	3.5
10481872	3.5
193441	3.5
5541	3.51
21105594	3.53
48085	3.536
21106077	3.578
4067	3.61
5142	3.611
196288	3.86
75662	3.87
2424	3.909
4444362	3.937
21106058	3.946
139025	4
29400	4.1
1043	4.22
6045	5.56
1253	6.463
