Compound Id	BCUT [BCUTp-1l]
5439	3.4808
71193	6.3793
2700	3.8917
10251740	3.7635
7190	4.0816
11525	4.6661
4481813	3.3339
13871721	3.8725
6974	5.3724
16804	5.6159
11778	5.8962
11954	6.2629
13860720	5.7739
76394	4.1404
7131	4.8977
13876103	4.8622
13871718	4.0262
4575338	5.4587
2937774	4.20
206561	4.1902
7310	4.2699
5233	4.3729
197564	4.5299
193441	4.5349
9579	3.9425
7533	4.4246
6164	4.2674
56559	3.9530
9053802	3.9530
29000	3.9530
7434	4.3853
6312	3.9457
8398	4.1102
11898	3.9530
72522	3.9530
7928	3.9530
14348	3.9530
2581	3.9530
11891	3.9529
7917	3.9528
7915	3.9527
7901	3.9524
7892	3.9518
7882	3.9505
8574	3.9407
932	3.9358
7812	3.9062
7837	3.9333
6040	3.8744
258	3.7877
1004	3.6296
682	3.3125
9391	2.9092
63156	3.9242
12626	3.8955
60524	3.6542
59674	3.8099
10248	5.3015
16119	5.3801
12643	4.7507
11752	3.8743
21106900	4.5029
15753	4.3490
3210	4.2132
392447	3.8863
13854242	4.5480
7600	3.6354
13872989	3.7145
62597	3.8380
4937830	3.3806
69177	5.4587
10244	5.5373
8733	3.7749
7568	3.6107
6633	5.5683
12229	4.0620
31006	4.7812
13860434	3.8572
5551	4.5372
13866593	4.7128
21106015	3.8053
13839174	5.2185
11021	4.3129
8960	3.231
11465	4.8236
4590	4.2139
2157	3.9854
11809	3.8755
748	2.3345
12823	4.3288
10328	5.9415
120621	4.0315
12445	4.1887
20119	3.9529
6334	3.7171
55205	3.9922
13816	4.0315
26765	4.1887
192642	4.3459
122446	4.6602
21181	4.2673
28994	3.0764
11460	4.6665
7145	3.6617
6550	4.6090
106796	6.3782
5550	4.4784
5633	4.4877
13860335	4.2675
24099	3.8639
15702	3.5757
10996	4.7979
7279	4.7368
5091	3.7217
1262	4.2827
880	4.1918
13837702	4.6680
21106535	4.9310
12225	4.9972
773	5.2905
864	2.6664
415	4.5784
1141	3.9699
1664	5.3655
21361761	4.8823
21105998	5.3760
12640	5.0394
6480	5.9076
10437210	3.4044
776	6.6216
8273	3.5443
7397	4.1918
71787	3.9094
4777	5.1297
9219586	3.8294
2457	5.0442
1266393	5.2061
7021	3.9477
11694	4.2621
11244	3.9477
13850879	4.4924
6600	4.3557
62964	4.0013
3322	4.6696
13047	6.0612
10438331	3.9151
5976	4.1128
13846959	3.5042
6688	3.7396
5542	3.8678
19232037	4.1822
19232038	4.4180
18547147	4.4572
21587143	4.4867
11286	3.9035
8070	4.1995
55091	4.8697
733	3.8070
25472	4.8176
18801	3.9307
68156	3.9085
10857	5.3277
589165	6.5244
6610	5.1999
8470	4.7674
953	4.0764
6593	6.9925
21105870	4.1109
63889	4.1894
123207	4.2617
123	3.8098
2241	4.3521
62466	4.4307
62485	4.3914
63968	4.2644
13839128	5.0657
83866	4.7789
18707	5.2734
7961	4.7864
4450907	5.4587
10254	4.5093
62467	4.4743
5236	4.6489
5660	5.0373
305	3.9325
3741	5.3697
12244	5.2229
13839151	5.0657
13257	4.1458
32555	3.7327
13835336	3.5967
13835861	4.2192
73479	3.4149
13839123	4.9872
9911	5.1443
13865680	5.0611
11604	4.83
13835772	4.9036
61538	5.1443
194092	4.5062
8528	5.3702
3008	4.8285
7140	4.1209
4611	3.7618
21105859	4.3079
13846658	4.7862
66567	3.1835
8140	5.2054
1019	4.5950
67465	4.2704
79280	4.8004
5807	4.1788
11595	4.1157
2068	4.9239
6646	4.0881
7443	3.3363
83850	4.7789
12060	4.7317
14678	4.7415
61411	5.3015
28982	4.7121
6330	3.7171
11795	3.9529
173	3.4027
67270	6.3084
6033	6.0383
7092	6.7091
58563	4.3668
2925	4.0794
8341	4.9170
13839105	4.83
65	5.3277
13846663	4.7855
21106091	4.8103
65785	4.0939
11596	4.0865
10243171	4.2114
62517	4.7709
86435	3.8105
70652	3.7661
70988	3.9041
10464	3.8743
13839012	5.3832
4333	3.6011
21106169	2.5949
13839110	4.9086
13839082	4.6728
21105871	4.7461
9874	4.1964
11332993	4.2311
28973	4.6973
27296	4.6924
11651	4.6771
8665	4.6573
61707	4.0315
3584	4.1840
4744	5.0437
466305	4.1062
10246	4.9872
21109330	5.3239
10948	3.9134
13835224	3.7562
13835235	3.4312
81815	3.1924
2206	4.3487
86394	4.3094
54833	4.6879
7155	3.7713
230	4.1743
11576	4.1602
2606	5.0219
2079	4.3879
42330	4.3683
8657	4.69
10903	4.9887
6907	4.6072
11193	4.1933
20545	3.7217
6649	4.0361
8012	3.8789
6333	3.4917
971	4.5885
9454	3.8806
577	4.0477
10181339	3.8019
44152	4.3736
137720	4.2827
13846749	4.5286
8900	4.6103
6177	4.0361
7469	3.8003
7064	3.9575
10001	3.7217
6341	3.7217
259	3.5646
1005	3.4074
9326	3.9568
967	6.1834
11589	4.1013
5596	4.8616
13249	3.7217
3951	3.8121
8552	3.6824
7701	3.6432
7888	3.7205
12013	3.7214
2863	3.7193
7803	3.7021
171	3.0930
7866	3.7168
3756	3.7211
10033	3.7217
370	3.7119
12071	3.7217
10035	3.7217
13884973	4.6406
13029	5.8167
6706	4.2957
4962	4.3324
4575	4.4174
11591	3.8468
9218	4.1034
11107	3.9084
3277	4.2429
8183	3.6969
79969	4.1160
9350	3.8686
10980	4.1396
11588	4.2112
9574	4.0365
6674	4.4315
10972	4.2369
11563	4.38
693	2.7620
10411	4.2224
11625	4.2891
331	4.1012
7018	3.9936
768	4.4997
6586	4.3701
64699	3.6353
191058	4.1703
5593	6.2881
6739	5.2498
10986	4.1063
392	4.6568
28947	3.7257
21106018	4.8736
13835630	4.0908
13875219	4.7164
13842573	4.7887
6950	5.5515
14299946	3.6283
13030	5.5722
9360	3.8980
8071	4.2868
10432	4.9319
11294	5.3720
4963	4.4109
13875432	4.8387
434	4.1646
5139	4.6538
19766	5.6944
9547	4.0310
13835293	4.3201
13875441	4.9833
11769	5.2696
65272	5.3413
191	3.6938
10181338	4.0571
7151	3.9799
5541	4.6158
592	3.5250
13839441	3.8814
13835209	3.8172
13839416	3.9135
63908	4.1359
221226	4.1555
26325085	4.8483
61765	4.1874
7001	5.4499
6675	4.7177
21105795	3.8245
17339596	4.2010
11080	4.7304
4380	4.4871
16359	3.7388
63054	3.8572
72056	3.9451
34095	3.9436
18685	3.9415
62628	3.9375
11875	3.9295
48085	4.2440
5026	5.7214
1906	4.1991
278	2.4522
10606755	2.8637
13839553	3.6887
18177	4.1084
5882	3.6453
763	1.7985
1015	6.0112
12499	3.8003
5915	4.1080
7189	4.4505
10664	3.6230
7044	3.9414
12478	4.1553
68568	4.3862
89258	3.7927
10205670	2.7674
26325087	4.4591
26325088	4.1673
6035	4.7417
6013	4.7811
937	1.4380
13835604	3.8393
21106172	5.6944
7042	3.6920
10628694	4.3798
10616	3.8003
955	3.6083
1143	3.3190
61191	3.4413
12821	4.17
7098	3.4560
9564	4.7904
84971	4.0881
388391	4.0881
1710	4.6803
6079	4.1035
5554	5.0329
13837760	4.7063
132	4.0570
2005981	5.7336
10771217	4.0514
18	4.1306
1151	4.5466
185	5.6832
11083	5.0832
8182	4.1447
6988	4.9609
6492	5.2747
913	4.0007
78467	4.1991
9965	3.8056
1577	4.5956
440	4.1349
120548	4.2139
3513	7.2683
744	4.6040
7745	3.9616
1078	3.5895
11366	5.2054
844	3.5054
6371	4.8457
10772050	4.5439
7208	4.0930
61739	4.9514
11489	5.5205
63863	3.5448
5142	5.6773
13835932	3.9944
10975	3.6785
1446	4.1159
5553	5.0385
6066	4.1297
3350	4.1306
40130	4.3273
4878	4.6473
8282	4.9808
376	3.7073
10025	3.7140
5004	3.7191
7142	4.0717
10870	3.7396
20198	4.4841
1253	3.9997
71	4.0864
65234	4.8201
6665	3.6020
29400	4.4534
1043	4.2137
4067	3.9314
62265	3.9037
7150	4.4302
55075	6.4619
4444100	4.8068
789	3.8165
541032	5.6846
96749	3.6631
7984	4.4378
3102535	4.4542
64016	4.4243
7146	4.1011
361	4.1159
6045	4.2529
10197150	3.6975
4599	4.4280
472932	3.7192
5768	4.3340
