Compound Id	ALOGP [AMR]
5236	29.176
5660	53.617
305	35.624
3741	19.675
12244	19.071
13839151	13.569
13257	7.447
32555	55.414
13835336	16.211
13835861	25.267
73479	9.510
13839123	13.569
9911	19.071
13865680	12.915
11604	12.915
13835772	8.067
61538	19.071
194092	16.796
8528	8.444
3008	32.567
7140	12.721
4611	19.546
21105859	14.593
13846658	2.565
66567	23.469
8140	13.796
1019	0.0
67465	23.870
79280	20.618
5807	42.280
11595	21.511
2068	29.578
6646	32.441
7443	4.008
83850	23.571
12060	16.240
14678	19.152
61411	24.573
28982	12.915
6330	17.889
11795	23.713
173	12.866
67270	16.644
6033	16.644
7092	11.142
58563	10.006
2925	26.3
8341	2.565
13839105	13.569
