Compound Id	XLogP
2700	3.175
16180	7.371
12933	1.470
7340	4.113
4445317	4.103
204209	4.966
4444102	1.033
72056	3.638
4437893	7.133
34860	5.432
82738	5.432
36982	5.432
36979	5.432
47915	5.432
56783	5.432
36981	5.432
37004	5.432
36980	5.432
5139	1.266
56775	5.240
56770	5.24
11882	7.737
96965	4.5
33198	4.5
12874	2.223
4760	2.266
11434292	3.131
8804	10.212
2246	10.212
8799	10.212
8788	10.212
26286843	0.889
11884	5.974
33407	5.528
36985	5.528
35205	5.528
15637	5.528
82821	5.528
13328	3.032
2654	1.379
3463	3.550
16388	1.481
9797	2.891
34854	5.336
46136	5.336
82736	5.336
56759	5.336
36984	5.336
4745	2.023
3693	4.988
64016	5.595
559096	2.120
4624	1.978
7915	5.972
10292746	3.005
21782117	3.005
33986	5.432
36983	5.432
36986	5.432
45447	5.432
35566	5.432
47916	5.432
46137	5.432
550258	5.432
33985	5.432
10801109	2.006
2003	4.156
4744	1.492
2925	4.120
75956	1.128
62060	3.039
13622	7.940
2975965	5.508
36990	5.528
35912	5.528
45448	5.528
36987	5.528
36988	5.528
26563	-1.140
12071	9.277
11671339	4.494
69914	4.494
2927	6.515
69569	4.36
33316	5.336
3548	2.848
12586	4.593
15827	4.596
4575338	0.796
10169	11.276
2908	3.852
62964	5.310
82751	5.624
36989	5.624
11883	8.306
13850879	-0.015
16736498	0.839
23977588	0.839
29282	2.461
18941	2.624
8763	10.734
65234	0.453
23101	4.392
26325085	4.901
26325087	4.570
26325088	4.148
35108	5.432
78998	7.112
6057	6.367
3322	0.884
9187483	9.901
16736486	4.355
21429023	4.355
34192	5.528
82822	5.528
5198	3.920
11283	7.773
9053802	6.48
7917	6.541
10035	9.846
12730	1.551
36029	2.603
4777	4.053
3210	4.346
7913	6.143
5660	4.039
35206	5.624
8101973	0.232
4471584	2.88
24142	8.509
5376	0.394
122090	4.75
5678	11.566
6528	7.310
5554	4.646
15484	5.720
4447447	1.315
2928	7.020
9219586	8.492
10652594	3.06
5768	-3.277
2271976	2.496
106796	4.1
62632	7.681
4911	4.767
14688	5.284
4444107	3.768
8243	6.172
5553	4.045
14299946	3.565
4380	1.868
13837319	5.034
6524	4.49
11891	7.110
3534	3.538
78828	5.108
5557	3.336
4444553	2.829
10696	4.560
10540	9.444
509179	0.938
5791	3.635
76894	4.476
2075	8.275
2625	4.457
5113	1.731
2581	7.679
66896	8.305
8103122	0.950
960	7.570
5145918	0.241
13849665	2.806
2041618	5.004
8124942	1.370
9088156	3.909
4228778	1.148
6013	-0.296
2699	5.129
3584	3.758
5162	0.282
31006	-1.892
26325089	7.157
133166	4.139
14348	8.248
67414	5.568
1043	-0.588
10784857	3.672
26824	5.532
8520	5.532
83191	4.375
5932	3.789
6002	3.035
11917	14.789
5633	0.257
24722	3.016
56559	8.756
7928	8.817
3216	4.427
3652	3.703
5091	8.708
20545	8.647
10756390	5.992
197564	2.427
5550	1.704
15016	8.75
193441	0.140
5552	1.021
68224	5.992
3438	4.497
5551	0.553
5774	4.628
10162	1.259
72522	9.386
11557190	6.248
5541	1.138
4343	4.988
7929	11.720
10451	5.7
92494	5.197
11898	9.955
2760	0.451
11897	12.289
5542	0.864
92468	5.766
11899	12.858
19232037	1.117
18019	6.672
8521	6.672
4444479	1.914
48085	4.574
4067	-2.166
9786472	1.273
12017	13.427
75995	2.636
54833	6.9
10733068	7.490
14021447	7.388
49179	4.775
108106	7.424
15520	7.805
12072	13.996
5775	10.518
10449	6.840
19232038	2.255
21106059	4.860
196288	2.411
4470736	7.387
11900	14.565
18547147	2.824
75662	-0.726
29400	-1.679
11901	15.134
21105591	10.811
10481872	3.763
65272	9.714
58496	9.407
139025	3.549
11146	15.703
21587143	3.962
4444362	-1.890
21105594	11.179
21106058	10.96
26325080	8.528
11902	16.272
21486195	4.152
21106077	12.246
4927801	9.280
10542	18.548
26325081	9.668
11906	20.824
26325082	10.808
6045	3.415
26325083	11.948
26325084	13.088
