Compound Id	PetitjeanShapeIndex [topoShape]
36981	0.8
37004	1.0
36980	1.0
5139	1.0
56775	0.8
56770	1.0
11882	1.0
96965	0.75
33198	0.75
12874	0.6
4760	0.6
11434292	1.0
8804	0.6
2246	0.8
8799	0.6
8788	0.4
26286843	1.0
11884	0.857
33407	0.8
36985	1.0
35205	1.0
15637	0.75
82821	0.8
13328	0.5
2654	0.833
3463	1.0
16388	0.8
9797	0.8
34854	0.8
46136	0.8
82736	1.0
56759	1.0
36984	0.8
4745	0.833
3693	1.0
64016	1.0
559096	0.6
4624	1.0
7915	0.857
10292746	0.5
21782117	0.5
33986	0.8
36983	0.8
36986	1.0
45447	1.0
35566	0.8
47916	0.8
46137	1.0
550258	1.0
33985	0.8
10801109	1.0
2003	0.5
4744	0.833
2925	0.8
75956	0.286
62060	0.75
13622	0.857
2975965	0.8
36990	0.8
35912	0.8
45448	1.0
36987	1.0
36988	0.8
26563	0.0
12071	0.9
11671339	0.5
69914	0.5
2927	1.0
69569	1.0
33316	0.8
3548	0.8
12586	1.0
15827	0.75
4575338	1.0
10169	1.0
2908	1.0
62964	0.5
82751	0.8
36989	1.0
11883	0.857
13850879	1.0
16736498	0.75
23977588	0.75
29282	0.8
18941	0.6
8763	0.4
65234	0.833
23101	1.0
26325085	1.0
26325087	1.0
26325088	1.0
35108	0.8
78998	0.875
6057	1.0
3322	1.0
9187483	1.0
16736486	0.5
21429023	0.5
34192	0.8
82822	0.8
5198	1.0
11283	1.0
9053802	0.857
7917	1.0
10035	1.0
12730	0.833
36029	0.8
4777	0.833
3210	1.0
7913	1.0
5660	1.0
35206	0.8
8101973	1.0
4471584	1.0
24142	1.0
5376	0.833
122090	1.0
5678	0.833
6528	0.889
5554	1.0
15484	0.8
4447447	0.8
2928	1.0
9219586	1.0
10652594	0.2
5768	1.0
2271976	0.833
106796	0.833
62632	1.0
4911	0.833
14688	0.857
4444107	0.833
8243	0.875
5553	1.0
14299946	0.5
4380	0.833
13837319	0.857
6524	0.833
11891	0.875
3534	0.833
78828	1.0
5557	1.0
4444553	0.833
10696	0.5
10540	0.875
509179	0.222
5791	1.0
76894	1.0
2075	0.8
2625	0.8
5113	1.0
2581	1.0
66896	0.875
8103122	0.8
960	1.0
5145918	1.0
13849665	1.0
2041618	1.0
8124942	1.0
9088156	0.75
4228778	0.889
6013	1.0
2699	0.8
3584	1.0
5162	0.833
31006	0.857
26325089	1.0
133166	1.0
14348	0.889
67414	0.5
1043	0.833
10784857	0.167
26824	1.0
8520	1.0
83191	1.0
5932	1.0
6002	0.833
11917	1.0
5633	1.0
24722	0.444
56559	0.889
7928	1.0
3216	0.8
3652	0.8
5091	1.0
20545	0.889
10756390	0.75
197564	1.0
5550	1.0
15016	1.0
193441	1.0
5552	1.0
68224	0.6
3438	0.889
5551	1.0
5774	0.857
10162	0.833
72522	0.9
11557190	1.0
5541	1.0
4343	1.0
7929	0.9
10451	0.2
92494	1.0
11898	1.0
2760	1.0
11897	1.0
5542	1.0
92468	0.875
11899	0.909
19232037	0.875
18019	1.0
8521	1.0
4444479	1.0
48085	0.857
4067	0.889
9786472	1.0
12017	1.0
75995	0.333
54833	0.875
10733068	0.6
14021447	1.0
49179	0.857
108106	0.6
15520	0.889
12072	0.917
5775	0.875
10449	0.333
19232038	0.889
21106059	1.0
196288	1.0
4470736	0.857
11900	1.0
18547147	1.0
75662	1.0
29400	1.0
11901	0.923
21105591	1.0
10481872	0.857
65272	1.0
58496	1.0
139025	1.0
11146	1.0
21587143	1.0
4444362	0.889
21105594	0.857
21106058	1.0
26325080	1.0
11902	0.929
21486195	1.0
21106077	1.0
4927801	0.333
10542	0.938
26325081	1.0
11906	0.944
26325082	1.0
6045	1.0
26325083	1.0
26325084	1.0
