Compound Id	MannholdLogP
5139	1.79
56775	2.230
56770	2.230
11882	2.890
96965	1.79
33198	1.79
12874	1.9
4760	1.9
11434292	1.68
8804	3.66
2246	3.66
8799	3.66
8788	3.66
26286843	2.34
11884	2.78
33407	1.9
36985	1.9
35205	1.9
15637	1.9
82821	1.9
13328	1.680
2654	1.79
3463	1.79
16388	1.9
9797	2.78
34854	2.12
46136	2.12
82736	2.12
56759	2.12
36984	2.12
4745	2.450
3693	2.890
64016	2.890
559096	2.890
4624	2.560
7915	2.78
10292746	2.010
21782117	2.010
33986	2.010
36983	2.010
36986	2.010
45447	2.010
35566	2.010
47916	2.010
46137	2.010
550258	2.010
33985	2.010
10801109	2.01
2003	2.12
4744	2.450
2925	2.45
75956	2.45
62060	2.560
13622	3.0
2975965	2.890
36990	1.9
35912	1.9
45448	1.9
36987	1.9
36988	1.9
26563	2.12
12071	3.330
11671339	1.79
69914	1.79
2927	2.56
69569	1.35
33316	2.12
3548	2.67
12586	2.56
15827	1.680
4575338	2.89
10169	3.55
2908	2.78
62964	2.56
82751	1.790
36989	1.790
11883	3.0
13850879	2.010
16736498	1.35
23977588	1.35
29282	2.01
18941	2.01
8763	3.88
65234	2.560
23101	1.790
26325085	2.45
26325087	2.45
26325088	2.45
35108	2.010
78998	3.0
6057	2.56
3322	1.790
9187483	3.33
16736486	1.680
21429023	1.680
34192	1.9
82822	1.9
5198	2.67
11283	3.33
9053802	2.89
7917	2.89
10035	3.44
12730	1.9
36029	2.34
4777	2.890
3210	3.0
7913	2.78
5660	3.220
35206	1.790
8101973	2.560
4471584	1.9
24142	3.11
5376	2.23
122090	1.9
5678	3.88
6528	3.22
5554	3.220
15484	1.680
4447447	3.0
2928	2.45
9219586	3.44
10652594	0.910
5768	1.570
2271976	2.780
106796	2.560
62632	3.11
4911	2.780
14688	2.78
4444107	2.23
8243	3.0
5553	3.11
14299946	1.24
4380	2.450
13837319	2.78
6524	2.78
11891	3.0
3534	2.89
78828	2.01
5557	2.780
4444553	2.01
10696	1.46
10540	3.220
509179	2.560
5791	3.330
76894	1.570
2075	3.550
2625	2.89
5113	3.33
2581	3.11
66896	3.33
8103122	2.78
960	3.0
5145918	2.56
13849665	2.450
2041618	1.680
8124942	2.78
9088156	1.9
4228778	2.560
6013	2.34
2699	3.220
3584	2.890
5162	2.23
31006	2.230
26325089	3.55
133166	3.33
14348	3.22
67414	2.12
1043	2.23
10784857	0.8
26824	1.79
8520	1.79
83191	3.44
5932	3.44
6002	3.44
11917	4.21
5633	3.220
24722	3.0
56559	3.33
7928	3.33
3216	2.67
3652	2.67
5091	3.220
20545	3.220
10756390	1.9
197564	3.33
5550	3.33
15016	3.33
193441	3.220
5552	3.220
68224	1.9
3438	3.220
5551	3.220
5774	3.55
10162	3.0
72522	3.44
11557190	2.010
5541	3.220
4343	2.780
7929	3.66
10451	1.46
92494	3.660
11898	3.550
2760	3.330
11897	3.77
5542	3.330
92468	3.770
11899	3.88
19232037	3.440
18019	1.790
8521	1.790
4444479	3.55
48085	3.55
4067	2.78
9786472	3.55
12017	3.990
75995	3.220
54833	3.220
10733068	2.01
14021447	2.01
49179	3.66
108106	2.34
15520	3.88
12072	4.1
5775	4.320
10449	1.460
19232038	3.66
21106059	3.220
196288	3.770
4470736	3.550
11900	4.21
18547147	3.770
75662	3.220
29400	3.110
11901	4.32
21105591	4.43
10481872	3.22
65272	4.54
58496	4.43
139025	3.99
11146	4.43
21587143	3.99
4444362	2.67
21105594	4.54
21106058	4.43
26325080	2.01
11902	4.54
21486195	3.55
21106077	4.760
4927801	2.56
10542	4.98
26325081	2.01
11906	5.42
26325082	2.010
6045	4.54
26325083	2.01
26325084	2.01
