Compound Id	FragmentComplexity
5139	58.08
56775	52.05
56770	52.05
11882	12.0
96965	52.07
33198	52.07
12874	16.06
4760	16.06
11434292	11.05
8804	196.0
2246	196.0
8799	196.0
8788	196.0
26286843	61.06
11884	13.01
33407	61.08
36985	61.08
35205	61.08
15637	61.08
82821	61.08
13328	135.08
2654	17.07
3463	89.07
16388	15.06
9797	104.04
34854	55.06
46136	55.06
82736	55.06
56759	55.06
36984	55.06
4745	17.04
3693	58.03
64016	58.03
559096	304.02
4624	61.05
7915	13.01
10292746	499.07
21782117	187.07
33986	58.07
36983	58.07
36986	58.07
45447	58.07
35566	58.07
47916	58.07
46137	58.07
550258	58.07
33985	58.07
10801109	14.05
2003	135.06
4744	17.04
2925	58.05
75956	58.05
62060	404.05
13622	13.0
2975965	99.03
36990	61.08
35912	61.08
45448	61.08
36987	61.08
36988	61.08
26563	18.06
12071	20.02
11671339	15.06
69914	15.06
2927	55.04
69569	12.07
33316	55.06
3548	17.03
12586	13.02
15827	55.08
4575338	364.04
10169	99.0
2908	104.04
62964	18.04
82751	64.09
36989	64.09
11883	13.0
13850879	18.07
16736498	187.1
23977588	187.1
29282	17.06
18941	17.06
8763	267.0
65234	163.06
23101	12.05
26325085	14.03
26325087	14.03
26325088	14.03
35108	58.07
78998	15.01
6057	55.04
3322	64.09
9187483	99.01
16736486	270.08
21429023	94.08
34192	61.08
82822	61.08
5198	109.05
11283	99.01
9053802	14.01
7917	14.01
10035	21.02
12730	18.07
36029	61.06
4777	58.03
3210	15.01
7913	15.02
5660	296.02
35206	64.09
8101973	114.06
4471584	114.09
24142	14.0
5376	64.07
122090	13.05
5678	214.0
6528	24.04
5554	349.02
15484	67.1
4447447	438.04
2928	58.05
9219586	163.02
10652594	15.1
5768	518.11
2271976	438.05
106796	114.06
62632	16.01
4911	114.05
14688	15.02
4444107	119.08
8243	22.04
5553	421.03
14299946	16.09
4380	119.07
13837319	20.04
6524	20.04
11891	15.01
3534	109.04
78828	14.05
5557	214.05
4444553	119.09
10696	16.08
10540	15.0
509179	67.06
5791	364.02
76894	14.07
2075	109.01
2625	109.04
5113	361.04
2581	16.01
66896	19.01
8103122	73.06
960	17.02
5145918	177.07
13849665	20.06
2041618	15.07
8124942	124.06
9088156	15.06
4228778	22.06
6013	348.08
2699	114.03
3584	129.06
5162	70.08
31006	361.09
26325089	139.04
133166	394.03
14348	17.01
67414	18.06
1043	139.1
10784857	18.12
26824	16.07
8520	16.07
83191	409.03
5932	409.03
6002	348.03
11917	184.0
5633	506.05
24722	134.06
56559	18.01
7928	18.01
3216	76.07
3652	139.08
5091	19.02
20545	19.02
10756390	20.08
197564	184.04
5550	489.04
15016	18.01
193441	374.05
5552	439.05
68224	20.08
3438	134.05
5551	439.05
5774	424.03
10162	574.08
72522	19.01
11557190	18.07
5541	469.06
4343	85.08
7929	19.0
10451	20.1
92494	439.03
11898	20.01
2760	212.06
11897	20.0
5542	484.06
92468	454.03
11899	21.0
19232037	499.06
18019	20.09
8521	20.09
4444479	670.06
48085	709.05
4067	164.1
9786472	439.06
12017	22.0
75995	164.08
54833	233.08
10733068	25.1
14021447	22.09
49179	651.05
108106	24.08
15520	322.06
12072	23.0
5775	613.01
10449	24.12
19232038	529.06
21106059	97.08
196288	465.06
4470736	100.07
11900	24.0
18547147	544.06
75662	803.11
29400	822.12
11901	25.0
21105591	254.04
10481872	184.1
65272	772.02
58496	793.03
139025	491.06
11146	26.0
21587143	574.06
4444362	1443.16
21105594	358.05
21106058	179.04
26325080	26.11
11902	27.0
21486195	112.09
21106077	376.05
4927801	30.1
10542	31.0
26325081	30.13
11906	35.0
26325082	34.15
6045	3222.13
26325083	38.17
26325084	42.19
