Compound Id	BCUT [BCUTw-1h]
37004	34.975
36980	34.975
5139	31.972
56775	34.973
56770	34.973
11882	12.110
96965	34.975
33198	34.975
12874	31.973
4760	31.973
11434292	N/A
8804	12.150
2246	12.150
8799	12.150
8788	12.150
26286843	16.006
11884	14.003
33407	34.976
36985	34.976
35205	34.976
15637	34.976
82821	34.976
13328	34.975
2654	31.972
3463	34.975
16388	27.977
9797	15.998
34854	34.974
46136	34.974
82736	34.974
56759	34.974
36984	34.974
4745	15.996
3693	15.999
64016	15.997
559096	14.008
4624	15.999
7915	15.995
10292746	34.974
21782117	34.974
33986	34.975
36983	34.975
36986	34.975
45447	34.975
35566	34.975
47916	34.975
46137	34.975
550258	34.975
33985	34.975
10801109	27.977
2003	34.974
4744	15.995
2925	34.970
75956	15.999
62060	15.999
13622	12.110
2975965	34.970
36990	34.976
35912	34.976
45448	34.976
36987	34.976
36988	34.976
26563	16.001
12071	15.996
11671339	27.979
69914	27.979
2927	34.972
69569	34.970
33316	34.974
3548	15.995
12586	30.974
15827	34.976
4575338	15.997
10169	12.150
2908	34.969
62964	15.997
82751	34.977
36989	34.977
11883	12.110
13850879	16.001
16736498	34.974
23977588	34.974
29282	31.973
18941	31.972
8763	12.150
65234	16.001
23101	27.979
26325085	78.919
26325087	78.919
26325088	78.919
35108	34.975
78998	14.003
6057	34.972
3322	34.969
9187483	78.918
16736486	34.976
21429023	34.976
34192	34.976
82822	34.976
5198	34.969
11283	30.974
9053802	15.995
7917	15.995
10035	15.996
12730	31.973
36029	34.969
4777	15.998
3210	15.995
7913	15.996
5660	15.996
35206	34.977
8101973	16.006
4471584	31.973
24142	12.110
5376	15.997
122090	27.979
5678	12.150
6528	15.998
5554	15.998
15484	34.978
4447447	15.999
2928	34.973
9219586	15.996
10652594	27.981
5768	16.005
2271976	15.999
106796	31.972
62632	14.003
4911	31.973
14688	15.995
4444107	31.972
8243	15.998
5553	15.997
14299946	27.980
4380	18.998
13837319	15.998
6524	15.998
11891	15.995
3534	15.997
78828	27.979
5557	15.998
4444553	31.973
10696	27.980
10540	12.110
509179	16.001
5791	15.996
76894	27.980
2075	14.003
2625	34.969
5113	15.996
2581	15.995
66896	15.995
8103122	16.0
960	15.998
5145918	34.969
13849665	16.0
2041618	27.980
8124942	16.006
9088156	27.979
4228778	16.001
6013	31.972
2699	34.969
3584	34.969
5162	31.972
31006	31.972
26325089	34.969
133166	15.997
14348	15.995
67414	27.979
1043	16.001
10784857	27.982
26824	27.980
8520	27.980
83191	15.997
5932	15.997
6002	15.997
11917	12.150
5633	15.999
24722	16.0
56559	15.995
7928	15.995
3216	34.970
3652	15.999
5091	15.996
20545	15.996
10756390	27.980
197564	15.998
5550	15.998
15016	14.003
193441	15.999
5552	15.999
68224	27.980
3438	34.969
5551	15.999
5774	15.997
10162	16.002
72522	15.995
11557190	27.980
5541	18.998
4343	16.0
7929	12.110
10451	27.981
92494	15.997
11898	15.995
2760	16.0
11897	12.110
5542	16.0
92468	15.997
11899	12.110
19232037	16.0
18019	27.981
8521	27.981
4444479	16.0
48085	15.999
4067	16.001
9786472	16.0
12017	12.110
75995	16.002
54833	15.997
10733068	27.981
14021447	27.981
49179	15.999
108106	27.980
15520	18.999
12072	12.110
5775	15.995
10449	27.982
19232038	16.0
21106059	15.999
196288	16.0
4470736	16.0
11900	12.111
18547147	16.0
75662	16.004
29400	16.005
11901	12.111
21105591	15.996
10481872	16.001
65272	15.998
58496	15.997
139025	16.0
11146	12.111
21587143	16.0
4444362	16.010
21105594	15.997
21106058	15.996
26325080	27.982
11902	12.111
21486195	16.001
21106077	34.969
4927801	27.981
10542	12.111
26325081	27.983
11906	12.111
26325082	27.984
6045	16.007
26325083	27.985
26325084	27.986
