Compound Id	VAdjMa
37004	5.248
36980	5.248
5139	5.248
56775	5.087
56770	5.087
11882	4.7
96965	5.087
33198	5.087
12874	5.0
4760	5.0
11434292	4.585
8804	5.322
2246	5.322
8799	5.322
8788	5.322
26286843	5.322
11884	4.807
33407	5.322
36985	5.322
35205	5.322
15637	5.322
82821	5.322
13328	5.170
2654	5.087
3463	5.087
16388	5.0
9797	5.322
34854	5.170
46136	5.170
82736	5.170
56759	5.170
36984	5.170
4745	5.087
3693	5.248
64016	5.248
559096	5.087
4624	5.322
7915	4.807
10292746	5.248
21782117	5.248
33986	5.248
36983	5.248
36986	5.248
45447	5.248
35566	5.248
47916	5.248
46137	5.248
550258	5.248
33985	5.248
10801109	4.907
2003	5.170
4744	5.087
2925	5.248
75956	5.248
62060	5.322
13622	4.807
2975965	5.248
36990	5.322
35912	5.322
45448	5.322
36987	5.322
36988	5.322
26563	5.170
12071	5.392
11671339	4.907
69914	4.907
2927	5.170
69569	4.7
33316	5.170
3548	5.087
12586	4.807
15827	5.170
4575338	5.392
10169	5.248
2908	5.322
62964	5.170
82751	5.392
36989	5.392
11883	4.807
13850879	5.248
16736498	5.248
23977588	5.248
29282	5.087
18941	5.087
8763	5.459
65234	5.459
23101	4.7
26325085	4.907
26325087	4.907
26325088	4.907
35108	5.248
78998	5.0
6057	5.170
3322	5.392
9187483	5.248
16736486	5.170
21429023	5.170
34192	5.322
82822	5.322
5198	5.392
11283	5.248
9053802	4.907
7917	4.907
10035	5.459
12730	5.170
36029	5.322
4777	5.248
3210	5.0
7913	5.0
5660	5.322
35206	5.392
8101973	5.459
4471584	5.459
24142	4.907
5376	5.392
122090	4.807
5678	5.459
6528	5.585
5554	5.322
15484	5.459
4447447	5.459
2928	5.248
9219586	5.459
10652594	4.907
5768	5.524
2271976	5.459
106796	5.459
62632	5.087
4911	5.459
14688	5.0
4444107	5.524
8243	5.459
5553	5.392
14299946	5.0
4380	5.524
13837319	5.322
6524	5.322
11891	5.0
3534	5.392
78828	4.907
5557	5.459
4444553	5.524
10696	5.0
10540	5.0
509179	5.459
5791	5.392
76894	4.907
2075	5.392
2625	5.392
5113	5.644
2581	5.087
66896	5.248
8103122	5.585
960	5.170
5145918	5.585
13849665	5.392
2041618	5.0
8124942	5.585
9088156	5.0
4228778	5.459
6013	5.585
2699	5.459
3584	5.644
5162	5.524
31006	5.644
26325089	5.755
133166	5.524
14348	5.170
67414	5.170
1043	5.755
10784857	5.170
26824	5.087
8520	5.087
83191	5.585
5932	5.585
6002	5.585
11917	5.644
5633	5.7
24722	5.7
56559	5.248
7928	5.248
3216	5.644
3652	5.755
5091	5.322
20545	5.322
10756390	5.322
197564	5.644
5550	5.644
15016	5.248
193441	5.7
5552	5.7
68224	5.322
3438	5.7
5551	5.7
5774	5.644
10162	5.907
72522	5.322
11557190	5.248
5541	5.807
4343	5.807
7929	5.322
10451	5.322
92494	5.7
11898	5.392
2760	5.858
11897	5.392
5542	5.858
92468	5.755
11899	5.459
19232037	5.907
18019	5.392
8521	5.392
4444479	5.954
48085	5.858
4067	6.0
9786472	5.954
12017	5.524
75995	6.0
54833	6.0
10733068	5.644
14021447	5.524
49179	5.907
108106	5.585
15520	6.087
12072	5.585
5775	5.807
10449	5.585
19232038	6.0
21106059	6.0
196288	6.044
4470736	6.044
11900	5.644
18547147	6.044
75662	6.248
29400	6.285
11901	5.7
21105591	6.129
10481872	6.170
65272	6.0
58496	6.044
139025	6.129
11146	5.755
21587143	6.129
4444362	6.426
21105594	6.248
21106058	6.129
26325080	5.755
11902	5.807
21486195	6.209
21106077	6.322
4927801	5.907
10542	6.0
26325081	5.954
11906	6.170
26325082	6.129
6045	6.755
26325083	6.285
26325084	6.426
