Compound Id	ALOGP [ALogp2]
37004	27.145
36980	27.145
5139	3.021
56775	13.850
56770	13.850
11882	9.397
96965	27.145
33198	27.145
12874	1.534
4760	0.002
11434292	27.812
8804	0.0
2246	0.0
8799	0.0
8788	0.0
26286843	2.989
11884	7.613
33407	35.455
36985	35.455
35205	35.455
15637	35.455
82821	35.455
13328	9.231
2654	0.246
3463	16.263
16388	2.641
9797	2.340
34854	19.943
46136	19.943
82736	19.943
56759	19.943
36984	19.943
4745	0.010
3693	0.044
64016	0.039
559096	5.317
4624	4.031
7915	12.712
10292746	5.467
21782117	5.467
33986	27.145
36983	27.145
36986	27.145
45447	27.145
35566	27.145
47916	27.145
46137	27.145
550258	27.145
33985	27.145
10801109	0.460
2003	9.368
4744	0.413
2925	0.745
75956	0.459
62060	0.642
13622	3.480
2975965	1.916
36990	35.455
35912	35.455
45448	35.455
36987	35.455
36988	35.455
26563	0.617
12071	22.674
11671339	19.898
69914	19.898
2927	7.515
69569	18.124
33316	19.943
3548	1.360
12586	6.132
15827	35.455
4575338	0.514
10169	0.004
2908	0.009
62964	10.971
82751	44.873
36989	44.873
11883	11.245
13850879	0.012
16736498	4.692
23977588	4.692
29282	0.606
18941	0.043
8763	0.0
65234	3.483
23101	26.690
26325085	7.207
26325087	5.634
26325088	5.634
35108	27.145
78998	11.124
6057	7.043
3322	0.990
9187483	0.790
16736486	18.0
21429023	18.0
34192	35.455
82822	35.455
5198	0.047
11283	0.450
9053802	4.894
7917	14.849
10035	25.499
12730	0.170
36029	4.135
4777	1.020
3210	12.758
7913	8.4
5660	0.010
35206	44.873
8101973	1.299
4471584	1.028
24142	4.638
5376	1.438
122090	31.823
5678	0.0
6528	5.571
5554	0.221
15484	55.398
4447447	0.095
2928	9.875
9219586	0.185
10652594	1.919
5768	18.580
2271976	2.406
106796	0.424
62632	13.128
4911	0.106
14688	9.026
4444107	2.574
8243	3.184
5553	0.480
14299946	16.431
4380	0.072
13837319	1.460
6524	0.974
11891	17.151
3534	3.505
78828	28.513
5557	1.264
4444553	0.962
10696	16.383
10540	15.440
509179	0.654
5791	0.068
76894	12.203
2075	0.115
2625	1.693
5113	0.615
2581	19.620
66896	7.671
8103122	2.347
960	15.192
5145918	0.051
13849665	0.821
2041618	36.004
8124942	2.944
9088156	14.377
4228778	0.393
6013	1.999
2699	0.698
3584	0.085
5162	3.461
31006	3.512
26325089	0.005
133166	0.316
14348	22.254
67414	8.959
1043	4.638
10784857	6.622
26824	58.255
8520	38.169
83191	0.410
5932	0.060
6002	0.1
11917	0.137
5633	1.837
24722	0.692
56559	11.318
7928	25.054
3216	3.751
3652	0.0
5091	20.014
20545	8.023
10756390	35.374
197564	0.126
5550	0.272
15016	28.037
193441	1.026
5552	0.736
68224	35.374
3438	0.321
5551	1.258
5774	0.514
10162	2.252
72522	28.020
11557190	40.344
5541	0.891
4343	1.796
7929	25.821
10451	25.599
92494	0.184
11898	31.152
2760	0.401
11897	28.830
5542	0.551
92468	0.020
11899	32.006
19232037	0.444
18019	90.615
8521	51.696
4444479	1.971
48085	0.010
4067	15.663
9786472	0.715
12017	35.348
75995	1.196
54833	0.878
10733068	55.272
14021447	54.223
49179	1.132
108106	15.926
15520	0.168
12072	38.855
5775	2.417
10449	36.862
19232038	1.543
21106059	0.045
196288	2.020
4470736	4.009
11900	42.529
18547147	2.342
75662	15.621
29400	19.526
11901	46.368
21105591	0.176
10481872	0.122
65272	4.582
58496	5.520
139025	3.990
11146	50.373
21587143	4.436
4444362	32.641
21105594	4.192
21106058	0.940
26325080	70.149
11902	54.544
21486195	0.702
21106077	1.320
4927801	24.885
10542	72.887
26325081	88.123
11906	93.884
26325082	108.145
6045	9.642
26325083	130.215
26325084	154.333
