Compound Id	ChiCluster [SC-3]
13839109	0.408
11591	0.704
9454	0.901
21106148	0.704
6781	0.636
206561	0.691
13803	0.927
8560	0.0
11094	0.408
11023	0.289
11055	1.561
10786	0.569
7619	0.816
10755	1.207
11551	0.204
221082	0.204
7129	0.5
8950	0.204
15965	0.402
13868660	0.577
7092	1.510
924	0.5
13860641	0.402
21106525	0.493
10991	0.493
13869434	0.760
6630	0.664
13840647	0.664
13860491	0.760
13869462	0.760
63903	0.204
62530	0.204
13856352	0.204
551	0.605
14627	0.538
191	0.816
558917	0.697
6301	1.615
10616	0.939
5882	1.0
8183	1.0
6646	0.664
84971	0.664
388391	0.664
10980	0.789
10972	0.789
6674	0.705
361	1.164
13063	0.537
10797	0.859
28986	0.289
7760	0.408
7838	0.0
230	0.992
13842001	0.204
18801	0.0
21108576	0.789
21106518	0.789
62466	0.789
62485	0.789
11460	0.402
10254	0.705
21169510	1.570
880	0.612
7397	0.612
8674	0.408
62517	0.493
11651	0.493
10437215	0.204
60121	0.402
21105859	0.408
13848467	0.204
120548	0.789
2923	0.607
28947	1.112
21105878	0.408
11625	0.901
7815	0.0
7827	0.0
11761	0.816
14998	1.561
21168831	0.204
15482	0.0
10975	1.289
10870	1.228
10837	1.131
9120	1.205
1448	1.205
22191	0.697
15438	0.204
14751	0.204
8909	0.0
10265264	0.577
10179173	0.577
21800	0.471
15765	0.471
11699	0.289
7810	0.0
12069	0.408
13839575	0.0
1253	0.692
7176	0.691
10181338	0.704
21105848	0.526
10892	0.636
124	0.901
87265	0.493
13848808	0.607
13860434	0.606
11629	0.606
73390	0.402
10437335	0.402
38364	0.664
27488	0.664
14227	0.789
13835126	0.789
17347	1.510
7385	0.204
7128	0.5
11660	0.493
11409	0.402
7659	0.866
6977	0.760
10236	0.664
11366	0.953
21106172	0.953
7001	0.943
13029	0.856
13030	0.953
11422351	1.912
6665	2.242
8341	0.622
6739	0.538
7208	1.0
992	0.939
8182	1.0
11038	0.577
16791	0.0
11864	0.0
12161	0.707
12061	0.204
7837	0.0
18717	1.570
15954	0.569
11029	0.289
10511	0.408
11819	0.816
99440	1.969
11543	0.569
11739	1.561
11194	1.339
11216	1.207
11210	0.927
7202	0.704
21168813	0.789
6881	0.402
8186	0.789
21105870	0.204
21106366	0.612
15517	0.850
25890	0.204
13811	0.526
7809	0.0
7042	1.205
6706	0.994
68179	0.0
5979	2.5
55123	0.0
7803	0.408
18688	1.570
7482	0.289
10420	0.289
11843	0.408
7536	0.289
55130	0.697
10433	0.697
7657	0.697
22453	0.471
11045	0.289
29016	0.816
14169248	0.204
11632	0.204
11265	0.803
65763	0.902
392447	0.612
8097	0.333
11585	0.691
78467	0.901
1906	0.901
11488212	0.994
14556	0.402
7383	0.204
6642	1.155
589165	0.612
11961	0.953
21111772	0.943
11954	0.856
21106586	0.761
6790	0.622
8319	0.538
21106581	1.0
21106145	1.0
6023	0.402
11588	0.789
6675	0.705
8883	0.816
68503	0.707
10614293	1.969
7833	0.0
4516601	0.0
4516599	0.0
4512361	0.0
4512642	0.0
7835	0.0
15093	0.901
11286	1.188
5142	1.799
96749	0.856
61538	0.856
10246	0.953
12244	0.953
