Compound Id	PetitjeanNumber
36980	0.5
5139	0.5
56775	0.444
56770	0.5
11882	0.5
96965	0.429
33198	0.429
12874	0.375
4760	0.375
11434292	0.5
8804	0.375
2246	0.444
8799	0.375
8788	0.286
26286843	0.5
11884	0.462
33407	0.444
36985	0.5
35205	0.5
15637	0.429
82821	0.444
13328	0.333
2654	0.455
3463	0.5
16388	0.444
9797	0.444
34854	0.444
46136	0.444
82736	0.5
56759	0.5
36984	0.444
4745	0.455
3693	0.5
64016	0.5
559096	0.375
4624	0.5
7915	0.462
10292746	0.333
21782117	0.333
33986	0.444
36983	0.444
36986	0.5
45447	0.5
35566	0.444
47916	0.444
46137	0.5
550258	0.5
33985	0.444
10801109	0.5
2003	0.333
4744	0.455
2925	0.444
75956	0.222
62060	0.429
13622	0.462
2975965	0.444
36990	0.444
35912	0.444
45448	0.5
36987	0.5
36988	0.444
26563	0.0
12071	0.474
11671339	0.333
69914	0.333
2927	0.5
69569	0.5
33316	0.444
3548	0.444
12586	0.5
15827	0.429
4575338	0.5
10169	0.5
2908	0.5
62964	0.333
82751	0.444
36989	0.5
11883	0.462
13850879	0.5
16736498	0.429
23977588	0.429
29282	0.444
18941	0.375
8763	0.286
65234	0.455
23101	0.5
26325085	0.5
26325087	0.5
26325088	0.5
35108	0.444
78998	0.467
6057	0.5
3322	0.5
9187483	0.5
16736486	0.333
21429023	0.333
34192	0.444
82822	0.444
5198	0.5
11283	0.5
9053802	0.462
7917	0.5
10035	0.5
12730	0.455
36029	0.444
4777	0.455
3210	0.5
7913	0.5
5660	0.5
35206	0.444
8101973	0.5
4471584	0.5
24142	0.5
5376	0.455
122090	0.5
5678	0.455
6528	0.471
5554	0.5
15484	0.444
4447447	0.444
2928	0.5
9219586	0.5
10652594	0.167
5768	0.5
2271976	0.455
106796	0.455
62632	0.5
4911	0.455
14688	0.462
4444107	0.455
8243	0.467
5553	0.5
14299946	0.333
4380	0.455
13837319	0.462
6524	0.455
11891	0.467
3534	0.455
78828	0.5
5557	0.5
4444553	0.455
10696	0.333
10540	0.467
509179	0.182
5791	0.5
76894	0.5
2075	0.444
2625	0.444
5113	0.5
2581	0.5
66896	0.467
8103122	0.444
960	0.5
5145918	0.5
13849665	0.5
2041618	0.5
8124942	0.5
9088156	0.429
4228778	0.471
6013	0.5
2699	0.444
3584	0.5
5162	0.455
31006	0.462
26325089	0.5
133166	0.5
14348	0.471
67414	0.333
1043	0.455
10784857	0.143
26824	0.5
8520	0.5
83191	0.5
5932	0.5
6002	0.455
11917	0.5
5633	0.5
24722	0.308
56559	0.471
7928	0.5
3216	0.444
3652	0.444
5091	0.5
20545	0.471
10756390	0.429
197564	0.5
5550	0.5
15016	0.5
193441	0.5
5552	0.5
68224	0.375
3438	0.471
5551	0.5
5774	0.462
10162	0.455
72522	0.474
11557190	0.5
5541	0.5
4343	0.5
7929	0.474
10451	0.167
92494	0.5
11898	0.5
2760	0.5
11897	0.5
5542	0.5
92468	0.467
11899	0.476
19232037	0.467
18019	0.5
8521	0.5
4444479	0.5
48085	0.462
4067	0.471
9786472	0.5
12017	0.5
75995	0.25
54833	0.467
10733068	0.375
14021447	0.5
49179	0.462
108106	0.375
15520	0.471
12072	0.478
5775	0.467
10449	0.25
19232038	0.471
21106059	0.5
196288	0.5
4470736	0.462
11900	0.5
18547147	0.5
75662	0.5
29400	0.5
11901	0.48
21105591	0.5
10481872	0.462
65272	0.5
58496	0.5
139025	0.5
11146	0.5
21587143	0.5
4444362	0.471
21105594	0.462
21106058	0.5
26325080	0.5
11902	0.481
21486195	0.5
21106077	0.5
4927801	0.25
10542	0.484
26325081	0.5
11906	0.486
26325082	0.5
6045	0.5
26325083	0.5
26325084	0.5
