Compound Id	BCUT [BCUTw-1l]
10437210	11.996
13835861	11.996
4927801	11.890
64016	11.890
23977588	11.999
11422	11.850
5027	11.890
13257	11.89
26325088	11.999
960	11.996
19231	11.995
10437335	11.989
12874	11.998
13303	11.998
12229	11.999
2457	11.993
29282	11.998
1710	11.85
913	11.850
2625	11.999
18941	11.890
4760	11.998
2169	11.890
13302	11.998
21109330	11.996
14021447	11.790
8182	11.850
12705	11.998
33617	11.996
1141	11.989
16388	11.890
26325089	11.999
63968	11.988
13811	11.890
12231	11.994
2699	11.993
70660	11.996
18336	11.998
4768	11.89
63908	11.989
221226	11.989
6287	11.890
2075	11.850
24099	11.994
10801842	11.890
27749	11.993
18801	11.994
68156	11.994
5660	11.890
5091	11.89
917	11.9
3741	11.850
1151	11.996
9797	11.9
7600	11.890
5554	11.996
8111	11.850
11439687	11.994
4759	11.996
2937774	11.988
2206	11.89
63310	11.994
10106	11.890
30881	11.996
206561	11.989
7745	11.994
1262	11.890
13835294	11.988
28552	11.890
59447	11.89
7528	11.890
13835459	11.995
13837702	11.994
415	11.994
65272	11.996
48024	11.995
13866593	11.994
7530	11.995
133166	11.9
4268	11.89
14620	11.996
299166	11.989
5976	11.9
13839575	11.996
4444100	11.996
12133	11.996
42330	11.890
768	11.989
5791	11.9
5233	11.989
4575	11.890
14256731	11.890
60858	11.85
4444107	11.993
8935	11.89
26325080	11.790
2079	11.890
44152	11.790
12933	11.890
36029	11.850
7964	11.890
6193	11.89
3548	11.89
3918	11.9
106796	11.850
577	11.994
744	11.994
8124942	11.988
305	11.996
4624	11.85
2908	11.999
83191	11.890
91432	11.988
8101973	11.988
13835550	11.994
4911	11.998
7703	11.994
5932	11.9
6002	11.9
4777	11.996
120548	11.989
5139	11.850
13835604	11.996
5774	11.9
11917	11.850
2068	11.989
3841535	11.850
13835706	11.989
92468	11.9
92494	11.9
5198	11.999
5026	11.850
12730	11.998
2121	11.890
3216	11.890
5236	11.994
8912	11.997
3513	11.999
3322	11.850
26325183	11.994
17339596	11.996
5145918	11.996
733	11.997
6646	11.996
56232	11.993
14688	11.993
10227261	11.989
26325081	11.79
13871489	11.890
13835630	11.996
13835932	11.996
13849665	11.890
559096	11.994
4745	11.85
13850879	11.890
230	11.996
5557	11.85
12549	11.850
2700	11.850
4744	11.890
62060	11.89
4343	11.890
3584	11.996
26286843	11.988
75956	11.850
197564	11.9
84971	11.996
388391	11.996
86007	11.89
4471584	11.993
3652	11.89
5550	11.9
5553	11.890
7984	11.996
12586	11.890
26325082	11.790
5709	11.996
30572	11.994
5376	11.993
3534	11.850
3438	11.997
33416	11.997
11632871	11.997
6066	11.993
8103122	11.890
440	11.996
24722	11.850
15789876	11.988
4447447	11.996
4470736	11.890
96749	11.996
4228778	11.996
32555	11.996
49179	11.890
4450907	11.993
5775	11.890
26325083	11.790
193441	11.890
509179	11.997
5633	11.890
5162	11.9
10162	11.997
5541	11.890
5552	11.890
2654	11.890
4444553	11.993
5113	11.9
4380	11.890
4575338	11.993
48085	11.890
26325084	11.790
21106058	11.850
26563	11.997
21105591	11.850
5551	11.9
2760	11.890
9786472	11.89
196288	11.890
139025	11.890
5542	11.890
19232037	11.890
19232038	11.890
18547147	11.890
21587143	11.890
2271976	11.996
15520	11.994
4444479	11.890
5807	11.996
54833	11.89
75995	11.850
21106077	11.850
58496	11.9
21106059	11.890
6013	11.890
1043	11.996
21105594	11.890
10481872	11.890
21486195	11.890
4067	11.996
5768	11.996
31006	11.890
75662	11.89
29400	11.996
4444362	11.996
6045	11.9
