Compound Id	FragmentComplexity
4927801	30.1
64016	58.03
23977588	187.1
11422	11.02
5027	13.06
13257	8.02
26325088	14.03
960	17.02
19231	8.03
10437335	11.04
12874	16.06
13303	14.06
12229	7.02
2457	94.03
29282	17.06
1710	99.04
913	9.03
2625	109.04
18941	17.06
4760	16.06
2169	14.06
13302	14.06
21109330	7.02
14021447	22.09
8182	12.04
12705	15.06
33617	16.06
1141	8.04
16388	15.06
26325089	139.04
63968	40.02
13811	11.03
12231	8.02
2699	114.03
70660	11.05
18336	13.04
4768	15.06
63908	9.03
221226	10.03
6287	10.05
2075	109.01
24099	5.02
10801842	9.03
27749	15.05
18801	7.02
68156	6.02
5660	296.02
5091	19.02
917	37.02
3741	49.07
1151	34.06
9797	104.04
7600	11.02
5554	349.02
8111	74.0
11439687	46.06
4759	16.06
2937774	12.04
2206	13.05
63310	10.04
10106	13.05
30881	16.06
206561	11.04
7745	7.04
1262	52.03
13835294	84.02
28552	16.07
59447	7.02
7528	8.02
13835459	6.02
13837702	5.02
415	4.02
65272	772.02
48024	7.02
13866593	6.02
7530	8.02
133166	394.03
4268	52.05
14620	15.06
299166	10.03
5976	9.05
13839575	8.03
4444100	104.05
12133	14.06
42330	14.05
768	31.05
5791	364.02
5233	99.06
4575	16.05
14256731	13.03
60858	49.03
4444107	119.08
8935	64.02
26325080	26.11
2079	16.05
44152	14.05
12933	13.05
36029	61.06
7964	12.06
6193	13.06
3548	17.03
3918	55.03
106796	114.06
577	8.04
744	34.06
8124942	124.06
305	12.07
4624	61.05
2908	104.04
83191	409.03
91432	104.06
8101973	114.06
13835550	3.02
4911	114.05
7703	6.02
5932	409.03
6002	348.03
4777	58.03
120548	10.03
5139	58.08
13835604	6.03
5774	424.03
11917	184.0
2068	40.06
3841535	58.06
13835706	14.06
92468	454.03
92494	439.03
5198	109.05
5026	52.07
12730	18.07
2121	43.03
3216	76.07
5236	40.06
8912	12.04
3513	52.1
3322	64.09
26325183	156.05
17339596	257.09
5145918	177.07
733	5.03
6646	54.05
56232	11.02
14688	15.02
10227261	15.04
26325081	30.13
13871489	13.06
13835630	9.04
13835932	7.04
13849665	20.06
559096	304.02
4745	17.04
13850879	18.07
230	64.06
5557	214.05
12549	104.02
2700	114.07
4744	17.04
62060	404.05
4343	85.08
3584	129.06
26286843	61.06
75956	58.05
197564	184.04
84971	31.05
388391	31.05
86007	18.06
4471584	114.09
3652	139.08
5550	489.04
5553	421.03
7984	8.04
12586	13.02
26325082	34.15
5709	9.03
30572	10.05
5376	64.07
3534	109.04
3438	134.05
33416	15.05
11632871	16.05
6066	79.04
8103122	73.06
440	11.06
24722	134.06
15789876	19.05
4447447	438.04
4470736	100.07
96749	93.06
4228778	22.06
32555	187.09
49179	651.05
4450907	205.04
5775	613.01
26325083	38.17
193441	374.05
509179	67.06
5633	506.05
5162	70.08
10162	574.08
5541	469.06
5552	439.05
2654	17.07
4444553	119.09
5113	361.04
4380	119.07
4575338	364.04
48085	709.05
26325084	42.19
21106058	179.04
26563	18.06
21105591	254.04
5551	439.05
2760	212.06
9786472	439.06
196288	465.06
139025	491.06
5542	484.06
19232037	499.06
19232038	529.06
18547147	544.06
21587143	574.06
2271976	438.05
15520	322.06
4444479	670.06
5807	212.08
54833	233.08
75995	164.08
21106077	376.05
58496	793.03
21106059	97.08
6013	348.08
1043	139.1
21105594	358.05
10481872	184.1
21486195	112.09
4067	164.1
5768	518.11
31006	361.09
75662	803.11
29400	822.12
4444362	1443.16
6045	3222.13
