Compound Id	XLogP
8733	-0.917
1266393	0.277
6600	4.228
3693	4.988
4333	4.372
13090	3.408
13839416	0.224
16387	0.424
659	-0.718
10437210	0.767
13835861	-0.398
4927801	9.280
64016	5.595
23977588	0.839
11422	2.598
5027	1.075
13257	0.962
26325088	4.148
960	7.570
19231	-0.784
10437335	0.550
12874	2.223
13303	1.346
12229	0.639
2457	4.160
29282	2.461
1710	4.717
913	0.637
2625	4.457
18941	2.624
4760	2.266
2169	1.535
13302	1.383
21109330	0.546
14021447	7.388
8182	1.481
12705	1.806
33617	1.487
1141	-0.878
16388	1.481
26325089	7.157
63968	3.869
13811	1.326
12231	0.029
2699	5.129
70660	0.563
18336	2.218
4768	1.995
63908	0.195
221226	0.618
6287	0.579
2075	8.275
24099	-0.559
10801842	1.957
27749	1.476
18801	0.157
68156	-0.201
5660	4.039
5091	8.708
917	1.485
3741	1.479
1151	-0.636
9797	2.891
7600	2.483
5554	4.646
8111	7.814
11439687	0.780
4759	1.530
2937774	0.62
2206	0.433
63310	-0.591
10106	1.653
30881	1.428
206561	0.197
7745	-2.166
1262	3.750
13835294	4.074
28552	0.781
59447	-0.312
7528	0.148
13835459	-0.772
13837702	-0.626
415	-0.984
65272	9.714
48024	-0.533
13866593	-0.268
7530	-0.294
133166	4.139
4268	2.507
14620	1.07
299166	0.141
5976	-1.629
13839575	-0.36
4444100	1.567
12133	0.61
42330	1.002
768	-0.34
5791	3.635
5233	0.697
4575	2.079
14256731	-0.039
60858	4.455
4444107	3.768
8935	2.52
26325080	8.528
2079	2.079
44152	0.636
12933	1.470
36029	2.603
7964	0.890
6193	1.248
3548	2.848
3918	3.831
106796	4.1
577	-0.648
744	-1.192
8124942	1.370
305	-2.247
4624	1.978
2908	3.852
83191	4.375
91432	-0.549
8101973	0.232
13835550	-1.342
4911	4.767
7703	-0.355
5932	3.789
6002	3.035
4777	4.053
120548	0.238
5139	1.266
13835604	-1.594
5774	4.628
11917	14.789
2068	-0.435
3841535	3.709
13835706	0.340
92468	5.766
92494	5.197
5198	3.920
5026	0.740
12730	1.551
2121	2.298
3216	4.427
5236	-0.767
8912	-0.760
3513	-1.263
3322	0.884
26325183	4.757
17339596	-0.146
5145918	0.241
733	-1.880
6646	-3.224
56232	3.008
14688	5.284
10227261	-0.91
26325081	9.668
13871489	-0.75
13835630	-2.064
13835932	-2.552
13849665	2.806
559096	2.120
4745	2.023
13850879	-0.015
230	-0.178
5557	3.336
12549	6.927
2700	3.175
4744	1.492
62060	3.039
4343	4.988
3584	3.758
26286843	0.889
75956	1.128
197564	2.427
84971	-3.224
388391	-3.224
86007	-0.918
4471584	2.88
3652	3.703
5550	1.704
5553	4.045
7984	-2.422
12586	4.593
26325082	10.808
5709	0.637
30572	-3.349
5376	0.394
3534	3.538
3438	4.497
33416	-0.950
11632871	-0.592
6066	-0.96
8103122	0.950
440	-3.896
24722	3.016
15789876	-1.275
4447447	1.315
4470736	7.387
96749	-3.325
4228778	1.148
32555	-0.861
49179	4.775
4450907	0.796
5775	10.518
26325083	11.948
193441	0.140
509179	0.938
5633	0.257
5162	0.282
10162	1.259
5541	1.138
5552	1.021
2654	1.379
4444553	2.829
5113	1.731
4380	1.868
4575338	0.796
48085	4.574
26325084	13.088
21106058	10.96
26563	-1.140
21105591	10.811
5551	0.553
2760	0.451
9786472	1.273
196288	2.411
139025	3.549
5542	0.864
19232037	1.117
19232038	2.255
18547147	2.824
21587143	3.962
2271976	2.496
15520	7.805
4444479	1.914
5807	-2.120
54833	6.9
75995	2.636
21106077	12.246
58496	9.407
21106059	4.860
6013	-0.296
1043	-0.588
21105594	11.179
10481872	3.763
21486195	4.152
4067	-2.166
5768	-3.277
31006	-1.892
75662	-0.726
29400	-1.679
4444362	-1.890
6045	3.415
