Compound Id	ChiChain [SCH-7]
13835861	0.0
4927801	0.0
64016	0.203
23977588	2.066
11422	0.059
5027	0.164
13257	0.167
26325088	0.0
960	0.0
19231	0.072
10437335	0.059
12874	0.144
13303	0.144
12229	0.102
2457	0.214
29282	0.144
1710	0.542
913	0.059
2625	0.423
18941	0.144
4760	0.144
2169	0.164
13302	0.144
21109330	0.0
14021447	0.0
8182	0.096
12705	0.144
33617	0.144
1141	0.167
16388	0.0
26325089	0.423
63968	0.190
13811	0.0
12231	0.167
2699	0.262
70660	0.0
18336	0.059
4768	0.164
63908	0.142
221226	0.142
6287	0.0
2075	0.214
24099	0.0
10801842	0.0
27749	0.164
18801	0.0
68156	0.0
5660	0.912
5091	0.0
917	0.223
3741	0.351
1151	0.402
9797	0.499
7600	0.0
5554	0.912
8111	0.393
11439687	0.258
4759	0.144
2937774	0.131
2206	0.212
63310	0.222
10106	0.0
30881	0.144
206561	0.131
7745	0.0
1262	0.280
13835294	0.371
28552	0.164
59447	0.102
7528	0.167
13835459	0.0
13837702	0.0
415	0.0
65272	1.227
48024	0.102
13866593	0.0
7530	0.167
133166	0.960
4268	0.314
14620	0.144
299166	0.131
5976	0.204
13839575	0.0
4444100	0.473
12133	0.144
42330	0.212
768	0.387
5791	0.974
5233	0.787
4575	0.206
14256731	0.0
60858	0.118
4444107	0.354
8935	0.059
26325080	0.0
2079	0.212
44152	0.212
12933	0.0
36029	0.249
7964	0.0
6193	0.0
3548	0.184
3918	0.207
106796	0.449
577	0.167
744	0.402
8124942	0.795
305	0.0
4624	0.341
2908	0.206
83191	0.953
91432	0.811
8101973	0.795
13835550	0.0
4911	0.449
7703	0.0
5932	0.976
6002	1.133
4777	0.251
120548	0.131
5139	0.243
13835604	0.0
5774	0.953
11917	0.204
2068	0.454
3841535	0.155
13835706	0.0
92468	0.953
92494	0.953
5198	0.206
5026	0.197
12730	0.144
2121	0.495
3216	0.345
5236	0.520
8912	0.0
3513	0.352
3322	0.227
26325183	0.813
17339596	0.774
5145918	0.893
733	0.0
6646	0.0
56232	0.0
14688	0.0
10227261	0.0
26325081	0.0
13871489	0.0
13835630	0.0
13835932	0.0
13849665	0.0
559096	0.514
4745	0.131
13850879	0.0
230	0.449
5557	0.493
12549	0.153
2700	0.258
4744	0.131
62060	0.538
4343	0.266
3584	0.749
26286843	0.206
75956	0.118
197564	1.120
84971	0.0
388391	0.0
86007	0.175
4471584	0.558
3652	0.499
5550	0.971
5553	1.056
7984	0.0
12586	0.0
26325082	0.0
5709	0.059
30572	0.0
5376	0.341
3534	0.495
3438	0.421
33416	0.0
11632871	0.0
6066	0.387
8103122	0.318
440	0.0
24722	0.236
15789876	0.0
4447447	1.150
4470736	0.276
96749	0.0
4228778	0.118
32555	0.513
49179	0.517
4450907	1.178
5775	0.976
26325083	0.0
193441	1.117
509179	0.118
5633	0.973
5162	0.323
10162	0.901
5541	1.260
5552	1.117
2654	0.142
4444553	0.413
5113	1.472
4380	0.378
4575338	1.178
48085	0.517
26325084	0.0
21106058	0.358
26563	0.0
21105591	0.430
5551	1.117
2760	1.117
9786472	1.117
196288	1.117
139025	1.117
5542	1.117
19232037	1.117
19232038	1.117
18547147	1.117
21587143	1.117
2271976	1.595
15520	0.880
4444479	1.604
5807	0.602
54833	0.310
75995	0.236
21106077	0.572
58496	1.238
21106059	0.118
6013	1.512
1043	0.519
21105594	0.489
10481872	0.433
21486195	0.267
4067	0.478
5768	0.783
31006	1.585
75662	0.827
29400	0.827
4444362	0.933
6045	1.846
