Compound Id	MannholdLogP
4927801	2.56
64016	2.890
23977588	1.35
11422	2.23
5027	1.570
13257	1.9
26325088	2.45
960	3.0
19231	1.680
10437335	1.79
12874	1.9
13303	1.680
12229	1.790
2457	2.78
29282	2.01
1710	2.67
913	1.79
2625	2.89
18941	2.01
4760	1.9
2169	1.680
13302	1.680
21109330	1.9
14021447	2.01
8182	1.9
12705	1.79
33617	1.9
1141	1.46
16388	1.9
26325089	3.55
63968	2.450
13811	2.12
12231	1.9
2699	3.220
70660	1.68
18336	2.010
4768	1.79
63908	1.79
221226	1.9
6287	1.57
2075	3.550
24099	1.68
10801842	1.9
27749	2.01
18801	1.9
68156	1.790
5660	3.220
5091	3.220
917	2.34
3741	1.680
1151	1.350
9797	2.78
7600	2.34
5554	3.220
8111	3.0
11439687	1.79
4759	1.9
2937774	1.9
2206	1.790
63310	1.680
10106	1.9
30881	1.9
206561	1.79
7745	1.46
1262	2.67
13835294	2.78
28552	1.680
59447	1.790
7528	1.9
13835459	1.68
13837702	1.68
415	1.57
65272	4.54
48024	1.790
13866593	1.790
7530	1.9
133166	3.33
4268	2.230
14620	1.79
299166	1.9
5976	1.350
13839575	1.79
4444100	2.560
12133	1.680
42330	1.9
768	1.460
5791	3.330
5233	2.230
4575	2.12
14256731	2.34
60858	2.560
4444107	2.23
8935	2.34
26325080	2.01
2079	2.12
44152	1.9
12933	1.9
36029	2.34
7964	1.570
6193	1.680
3548	2.67
3918	2.78
106796	2.560
577	1.46
744	1.350
8124942	2.78
305	1.35
4624	2.560
2908	2.78
83191	3.44
91432	2.34
8101973	2.560
13835550	1.46
4911	2.780
7703	1.790
5932	3.44
6002	3.44
4777	2.890
120548	1.9
5139	1.79
13835604	1.570
5774	3.55
11917	4.21
2068	1.570
3841535	2.230
13835706	1.79
92468	3.770
92494	3.660
5198	2.67
5026	1.79
12730	1.9
2121	2.34
3216	2.67
5236	1.570
8912	1.9
3513	1.13
3322	1.790
26325183	2.67
17339596	1.350
5145918	2.56
733	1.46
6646	1.460
56232	2.34
14688	2.78
10227261	2.340
26325081	2.01
13871489	1.680
13835630	1.680
13835932	1.46
13849665	2.450
559096	2.890
4745	2.450
13850879	2.010
230	1.46
5557	2.780
12549	3.220
2700	2.34
4744	2.450
62060	2.560
4343	2.780
3584	2.890
26286843	2.34
75956	2.45
197564	3.33
84971	1.460
388391	1.460
86007	2.12
4471584	1.9
3652	2.67
5550	3.33
5553	3.11
7984	1.570
12586	2.56
26325082	2.010
5709	1.79
30572	1.460
5376	2.23
3534	2.89
3438	3.220
33416	2.01
11632871	2.12
6066	2.23
8103122	2.78
440	1.46
24722	3.0
15789876	2.560
4447447	3.0
4470736	3.550
96749	1.46
4228778	2.560
32555	1.57
49179	3.66
4450907	2.89
5775	4.320
26325083	2.01
193441	3.220
509179	2.560
5633	3.220
5162	2.23
10162	3.0
5541	3.220
5552	3.220
2654	1.79
4444553	2.01
5113	3.33
4380	2.450
4575338	2.89
48085	3.55
26325084	2.01
21106058	4.43
26563	2.12
21105591	4.43
5551	3.220
2760	3.330
9786472	3.55
196288	3.770
139025	3.99
5542	3.330
19232037	3.440
19232038	3.66
18547147	3.770
21587143	3.99
2271976	2.780
15520	3.88
4444479	3.55
5807	1.570
54833	3.220
75995	3.220
21106077	4.760
58496	4.43
21106059	3.220
6013	2.34
1043	2.23
21105594	4.54
10481872	3.22
21486195	3.55
4067	2.78
5768	1.570
31006	2.230
75662	3.220
29400	3.110
4444362	2.67
6045	4.54
