Compound Id	PetitjeanNumber
13835861	0.333
4927801	0.25
64016	0.5
23977588	0.429
11422	0.5
5027	0.5
13257	0.4
26325088	0.5
960	0.5
19231	0.4
10437335	0.429
12874	0.375
13303	0.375
12229	0.25
2457	0.429
29282	0.444
1710	0.5
913	0.4
2625	0.444
18941	0.375
4760	0.375
2169	0.5
13302	0.429
21109330	0.333
14021447	0.5
8182	0.5
12705	0.375
33617	0.375
1141	0.25
16388	0.444
26325089	0.5
63968	0.5
13811	0.5
12231	0.25
2699	0.444
70660	0.429
18336	0.429
4768	0.5
63908	0.5
221226	0.429
6287	0.5
2075	0.444
24099	0.4
10801842	0.5
27749	0.444
18801	0.429
68156	0.5
5660	0.5
5091	0.5
917	0.5
3741	0.5
1151	0.4
9797	0.444
7600	0.5
5554	0.5
8111	0.429
11439687	0.5
4759	0.375
2937774	0.5
2206	0.5
63310	0.4
10106	0.5
30881	0.444
206561	0.429
7745	0.4
1262	0.5
13835294	0.429
28552	0.444
59447	0.25
7528	0.4
13835459	0.0
13837702	0.4
415	0.5
65272	0.5
48024	0.25
13866593	0.5
7530	0.4
133166	0.5
4268	0.5
14620	0.375
299166	0.5
5976	0.25
13839575	0.5
4444100	0.5
12133	0.375
42330	0.429
768	0.25
5791	0.5
5233	0.444
4575	0.5
14256731	0.5
60858	0.444
4444107	0.455
8935	0.429
26325080	0.5
2079	0.5
44152	0.429
12933	0.429
36029	0.444
7964	0.5
6193	0.5
3548	0.444
3918	0.5
106796	0.455
577	0.25
744	0.4
8124942	0.5
305	0.5
4624	0.5
2908	0.5
83191	0.5
91432	0.444
8101973	0.5
13835550	0.333
4911	0.455
7703	0.4
5932	0.5
6002	0.455
4777	0.455
120548	0.5
5139	0.5
13835604	0.5
5774	0.462
11917	0.5
2068	0.2
3841535	0.455
13835706	0.5
92468	0.467
92494	0.5
5198	0.5
5026	0.5
12730	0.455
2121	0.429
3216	0.444
5236	0.5
8912	0.0
3513	0.429
3322	0.5
26325183	0.5
17339596	0.444
5145918	0.5
733	0.5
6646	0.5
56232	0.444
14688	0.462
10227261	0.455
26325081	0.5
13871489	0.444
13835630	0.5
13835932	0.4
13849665	0.5
559096	0.375
4745	0.455
13850879	0.5
230	0.5
5557	0.5
12549	0.5
2700	0.444
4744	0.455
62060	0.429
4343	0.5
3584	0.5
26286843	0.5
75956	0.222
197564	0.5
84971	0.5
388391	0.5
86007	0.455
4471584	0.5
3652	0.444
5550	0.5
5553	0.5
7984	0.5
12586	0.5
26325082	0.5
5709	0.4
30572	0.5
5376	0.455
3534	0.455
3438	0.471
33416	0.0
11632871	0.0
6066	0.5
8103122	0.444
440	0.429
24722	0.308
15789876	0.5
4447447	0.444
4470736	0.462
96749	0.429
4228778	0.471
32555	0.5
49179	0.462
4450907	0.5
5775	0.467
26325083	0.5
193441	0.5
509179	0.182
5633	0.5
5162	0.455
10162	0.455
5541	0.5
5552	0.5
2654	0.455
4444553	0.455
5113	0.5
4380	0.455
4575338	0.5
48085	0.462
26325084	0.5
21106058	0.5
26563	0.0
21105591	0.5
5551	0.5
2760	0.5
9786472	0.5
196288	0.5
139025	0.5
5542	0.5
19232037	0.467
19232038	0.471
18547147	0.5
21587143	0.5
2271976	0.455
15520	0.471
4444479	0.5
5807	0.444
54833	0.467
75995	0.25
21106077	0.5
58496	0.5
21106059	0.5
6013	0.5
1043	0.455
21105594	0.462
10481872	0.462
21486195	0.5
4067	0.471
5768	0.5
31006	0.462
75662	0.5
29400	0.5
4444362	0.471
6045	0.5
