Compound Id	ALOGP [ALogP]
33304	2.977
46263	2.977
553171	0.277
10488	-0.621
11488212	-1.025
34667	2.233
34871	2.233
34873	2.233
56784	2.233
34872	2.233
970	0.0
556589	0.117
29153	0.0
11917	-0.370
62467	0.109
3008	1.065
204209	0.184
10996	0.321
880	-0.625
21106581	0.406
15827	5.954
70806	-0.192
11369	3.8
4437893	0.282
5882	0.420
9824	-0.264
12821	-0.426
71193	-0.834
67270	-0.294
6033	-0.294
7092	-0.936
63968	-0.392
2908	-0.096
33407	5.954
36985	5.954
35205	5.954
15637	5.954
82821	5.954
8329	-0.528
15753	0.659
17339596	-0.081
6371	-0.006
10664	0.2
2625	1.301
4333	0.438
6593	-0.420
86007	-0.224
13835344	-0.306
76154	-0.732
3534	-1.872
7044	1.165
73390	0.262
7279	-0.423
10343	1.502
185	-1.170
7155	1.080
16359	1.165
84971	-2.430
388391	-2.430
11773	0.069
11582	0.695
7172	1.320
96749	-2.791
2068	-0.967
5236	-0.533
21782117	2.338
2991	-0.264
34853	4.466
37745	4.466
36978	4.466
34190	4.466
34191	4.466
36771	4.466
36710	4.466
56757	4.466
549017	4.466
84347	4.466
56764	4.466
56758	4.466
47914	4.466
56762	4.466
33984	4.466
33983	4.466
34860	5.210
82738	5.210
36982	5.210
36979	5.210
47915	5.210
56783	5.210
36981	5.210
37004	5.210
36980	5.210
222538	0.011
13848793	-0.091
6492	-0.921
7176	-0.449
12478	-0.426
7211	1.320
65523	0.011
11080	-1.210
13090	-0.521
230	-1.759
194092	-0.340
11625	0.264
8282	-0.921
76394	-0.357
82751	6.699
36989	6.699
8800	0.0
62060	0.801
2975965	1.384
33282	3.722
46285	3.722
46284	3.722
82806	3.722
56776	3.722
47913	3.722
32952	3.722
45446	3.722
43353	3.722
56773	3.722
26325089	0.070
6588	0.660
2849146	0.011
10437335	0.262
8058	-0.551
589165	0.271
361	-1.621
33281	2.977
56786	2.977
56789	2.977
33456	2.977
46264	2.977
9187483	0.889
5978	-0.221
10257	1.320
58563	-1.095
2699	0.835
5739	0.0
13846658	-0.460
6577	-0.114
7145	-0.090
6057	2.654
8816	0.0
659	-0.317
955	0.2
6600	-0.6
13835294	-0.528
8817	0.0
526	0.468
7199	0.786
6514	-0.221
62964	3.312
6610	-1.095
5553	-0.693
36990	5.954
35912	5.954
45448	5.954
36987	5.954
36988	5.954
2700	0.462
13860	-0.419
33986	5.210
36983	5.210
36986	5.210
45447	5.210
35566	5.210
47916	5.210
46137	5.210
550258	5.210
33985	5.210
4963	-1.095
7151	1.977
2928	3.143
8788	0.0
6646	-2.430
5554	-0.470
15484	7.443
20132	-0.091
27749	0.269
7315	0.460
789	0.067
6453	0.217
6753	-0.418
10197150	-0.225
9797	1.530
192748	1.331
8799	0.0
7142	-0.7
10437836	0.970
2121	-0.165
4268	0.053
34854	4.466
46136	4.466
82736	4.466
56759	4.466
36984	4.466
6621	-0.080
17347	-0.323
4103087	0.110
2925	0.863
3693	-0.209
15517	-0.796
56775	3.722
56770	3.722
11283	0.671
21361761	-0.546
36029	2.033
35206	6.699
64155	0.229
34192	5.954
82822	5.954
8763	0.0
14627	-0.392
61739	-0.921
8804	0.0
3322	-0.995
13846959	-0.797
5557	-1.124
3438	-0.566
75956	-0.678
68568	-1.385
4447447	-0.309
6775	0.069
2246	0.0
5113	-0.784
26325182	1.344
7745	-1.2
11672	0.069
105291	0.776
35108	5.210
28947	0.035
28552	0.440
29117	-0.425
60858	-1.095
1262	0.003
137720	0.003
6066	-1.505
33316	4.466
11286	-0.098
10837	0.860
5678	0.0
156255	-2.465
18336	-0.789
6550	-0.758
5660	0.1
10292746	2.338
4449	-2.753
12549	-0.959
374462	-2.177
256210	-0.392
13662	0.268
21106059	0.212
8093	-0.881
65272	2.141
9219586	-0.431
4744	-0.643
10437239	1.026
3216	1.937
26286843	1.729
440	-2.940
10975	0.860
8351654	0.872
1710	-1.036
305	-1.395
83191	0.641
541032	1.746
11489	0.051
5774	0.717
5026	-1.686
10870	0.860
89258	1.722
5145918	-0.225
58496	2.350
92468	0.141
14916	-0.354
5198	-0.217
3841535	-0.435
11439687	-2.762
4470736	2.002
4380	-0.268
92494	0.429
4343	1.340
91432	-0.812
8103122	-1.532
3350	-1.160
8124942	-1.716
24722	-0.832
133166	0.562
8101973	-1.140
5162	-1.860
3652	-0.006
509179	-0.809
40130	-0.779
5376	-1.199
106796	-0.651
2457	-0.160
49179	1.064
67594	-0.747
5791	0.261
5768	-4.310
15520	-0.410
3102535	-1.904
5139	-1.738
4228778	-0.627
6688	1.520
55075	2.635
10162	-1.501
4444479	-1.404
4444107	-1.604
4444100	-1.885
5551	-1.122
3741	-0.011
5233	-1.927
21108577	-0.041
5542	-0.743
5552	-0.858
19232037	-0.666
3513	-1.544
65234	-1.866
472932	-0.428
4444553	-0.981
19232038	-1.242
6013	-1.414
31006	-1.874
18547147	-1.530
62265	0.181
21587143	-2.106
21486195	0.838
4911	-0.326
2760	-0.634
4611	-0.431
21105591	0.419
4471584	-1.014
6002	0.317
4599	-0.938
75995	-1.094
5550	-0.521
54833	-0.937
9786472	-0.845
197564	-0.355
5633	-1.355
5932	0.245
10481872	0.349
193441	-1.013
5541	-0.944
21105594	-2.048
48085	-0.099
21106077	-1.149
4067	-3.958
5142	-1.686
196288	-1.421
75662	-3.952
2424	-0.431
4444362	-5.713
21106058	-0.970
139025	-1.997
29400	-4.419
1043	-2.153
6045	-3.105
1253	-0.857
