Compound Id	BCUT [BCUTw-1h]
12478	15.995
7211	15.998
65523	15.996
11080	15.995
13090	31.972
230	16.001
194092	15.995
11625	78.918
8282	15.996
76394	15.995
82751	34.977
36989	34.977
8800	12.150
62060	15.999
2975965	34.970
33282	34.973
46285	34.973
46284	34.973
82806	34.973
56776	34.973
47913	34.973
32952	34.973
45446	34.973
43353	34.973
56773	34.973
26325089	34.969
6588	15.996
2849146	15.996
10437335	15.996
8058	15.999
589165	31.972
361	15.999
33281	34.972
56786	34.972
56789	34.972
33456	34.972
46264	34.972
9187483	78.918
5978	31.973
10257	16.017
58563	15.996
2699	34.969
5739	12.150
13846658	15.998
6577	15.995
7145	15.996
6057	34.972
8816	12.150
659	31.973
955	15.999
6600	15.995
13835294	16.006
8817	12.150
526	16.001
7199	15.995
6514	15.996
62964	15.997
6610	15.996
5553	15.997
36990	34.976
35912	34.976
45448	34.976
36987	34.976
36988	34.976
2700	34.969
13860	31.973
33986	34.975
36983	34.975
36986	34.975
45447	34.975
35566	34.975
47916	34.975
46137	34.975
550258	34.975
33985	34.975
4963	15.996
7151	78.919
2928	34.973
8788	12.150
6646	16.0
5554	15.998
15484	34.978
20132	15.995
27749	34.969
7315	15.997
789	15.999
6453	34.969
6753	15.996
10197150	15.999
9797	15.998
192748	16.003
8799	12.150
7142	15.997
10437836	16.017
2121	15.995
4268	15.997
34854	34.974
46136	34.974
82736	34.974
56759	34.974
36984	34.974
6621	15.996
17347	31.973
4103087	16.002
2925	34.970
3693	15.999
15517	15.996
56775	34.973
56770	34.973
11283	30.974
21361761	15.996
36029	34.969
35206	34.977
64155	15.996
34192	34.976
82822	34.976
8763	12.150
14627	15.995
61739	15.996
8804	12.150
3322	34.969
13846959	16.017
5557	15.998
3438	34.969
75956	15.999
68568	15.995
4447447	15.999
6775	14.050
2246	12.150
5113	15.996
26325182	78.918
7745	15.996
11672	14.050
105291	15.996
35108	34.975
28947	15.997
28552	34.969
29117	31.972
60858	15.996
1262	15.997
137720	15.999
6066	15.996
33316	34.974
11286	16.006
10837	16.0
5678	12.150
156255	14.009
18336	31.973
6550	15.996
5660	15.996
10292746	34.974
4449	14.009
12549	30.974
374462	14.009
256210	15.995
13662	16.001
21106059	15.999
8093	15.998
65272	15.998
9219586	15.996
4744	15.995
10437239	15.996
3216	34.970
26286843	16.006
440	16.001
10975	16.017
8351654	15.997
1710	15.996
305	16.002
83191	15.997
541032	78.920
11489	14.004
5774	15.997
5026	31.972
10870	16.017
89258	16.017
5145918	34.969
58496	15.997
92468	15.997
14916	15.997
5198	34.969
3841535	15.998
11439687	15.995
4470736	16.0
4380	18.998
92494	15.997
4343	16.0
91432	16.006
8103122	16.0
3350	15.999
8124942	16.006
24722	16.0
133166	15.997
8101973	16.006
5162	31.972
3652	15.999
509179	16.001
40130	31.972
5376	15.997
106796	31.972
2457	15.995
49179	15.999
67594	30.974
5791	15.996
5768	16.005
15520	18.999
3102535	15.995
5139	31.972
4228778	16.001
6688	16.017
55075	78.921
10162	16.002
4444479	16.0
4444107	31.972
4444100	16.0
5551	15.999
3741	34.970
5233	16.006
21108577	15.997
5542	16.0
5552	15.999
19232037	16.0
3513	34.969
65234	16.001
472932	15.996
4444553	31.973
19232038	16.0
6013	31.972
31006	31.972
18547147	16.0
62265	16.001
21587143	16.0
21486195	16.001
4911	31.973
2760	16.0
4611	15.996
21105591	15.996
4471584	31.973
6002	15.997
4599	15.997
75995	16.002
5550	15.998
54833	15.997
9786472	16.0
197564	15.998
5633	15.999
5932	15.997
10481872	16.001
193441	15.999
5541	18.998
21105594	15.997
48085	15.999
21106077	34.969
4067	16.001
5142	31.973
196288	16.0
75662	16.004
2424	15.996
4444362	16.010
21106058	15.996
139025	16.0
29400	16.005
1043	16.001
6045	16.007
1253	15.997
