Compound Id	ALOGP [ALogp2]
13090	0.272
230	3.095
194092	0.116
11625	0.070
8282	0.848
76394	0.128
82751	44.873
36989	44.873
8800	0.0
62060	0.642
2975965	1.916
33282	13.850
46285	13.850
46284	13.850
82806	13.850
56776	13.850
47913	13.850
32952	13.850
45446	13.850
43353	13.850
56773	13.850
26325089	0.005
6588	0.436
2849146	0.0
10437335	0.068
8058	0.304
589165	0.074
361	2.627
33281	8.864
56786	8.864
56789	8.864
33456	8.864
46264	8.864
9187483	0.790
5978	0.049
10257	1.743
58563	1.199
2699	0.698
5739	0.0
13846658	0.212
6577	0.013
7145	0.008
6057	7.043
8816	0.0
659	0.1
955	0.040
6600	0.360
13835294	0.278
8817	0.0
526	0.219
7199	0.618
6514	0.049
62964	10.971
6610	1.199
5553	0.480
36990	35.455
35912	35.455
45448	35.455
36987	35.455
36988	35.455
2700	0.214
13860	0.175
33986	27.145
36983	27.145
36986	27.145
45447	27.145
35566	27.145
47916	27.145
46137	27.145
550258	27.145
33985	27.145
4963	1.199
7151	3.910
2928	9.875
8788	0.0
6646	5.902
5554	0.221
15484	55.398
20132	0.008
27749	0.073
7315	0.211
789	0.005
6453	0.047
6753	0.175
10197150	0.051
9797	2.340
192748	1.773
8799	0.0
7142	0.490
10437836	0.941
2121	0.027
4268	0.003
34854	19.943
46136	19.943
82736	19.943
56759	19.943
36984	19.943
6621	0.006
17347	0.104
4103087	0.012
2925	0.745
3693	0.044
15517	0.634
56775	13.850
56770	13.850
11283	0.450
21361761	0.298
36029	4.135
35206	44.873
64155	0.052
34192	35.455
82822	35.455
8763	0.0
14627	0.154
61739	0.848
8804	0.0
3322	0.990
13846959	0.634
5557	1.264
3438	0.321
75956	0.459
68568	1.917
4447447	0.095
6775	0.005
2246	0.0
5113	0.615
26325182	1.807
7745	1.440
11672	0.005
105291	0.602
35108	27.145
28947	0.001
28552	0.194
29117	0.181
60858	1.199
1262	0.0
137720	0.0
6066	2.264
33316	19.943
11286	0.010
10837	0.739
5678	0.0
156255	6.074
18336	0.622
6550	0.575
5660	0.010
10292746	5.467
4449	7.577
12549	0.920
374462	4.738
256210	0.154
13662	0.072
21106059	0.045
8093	0.777
65272	4.582
9219586	0.185
4744	0.413
10437239	1.053
3216	3.751
26286843	2.989
440	8.645
10975	0.739
8351654	0.760
1710	1.074
305	1.946
83191	0.410
541032	3.048
11489	0.003
5774	0.514
5026	2.844
10870	0.739
89258	2.967
5145918	0.051
58496	5.520
92468	0.020
14916	0.125
5198	0.047
3841535	0.189
11439687	7.626
4470736	4.009
4380	0.072
92494	0.184
4343	1.796
91432	0.660
8103122	2.347
3350	1.347
8124942	2.944
24722	0.692
133166	0.316
8101973	1.299
5162	3.461
3652	0.0
509179	0.654
40130	0.606
5376	1.438
106796	0.424
2457	0.026
49179	1.132
67594	0.559
5791	0.068
5768	18.580
15520	0.168
3102535	3.626
5139	3.021
4228778	0.393
6688	2.310
55075	6.941
10162	2.252
4444479	1.971
4444107	2.574
4444100	3.551
5551	1.258
3741	0.0
5233	3.713
21108577	0.002
5542	0.551
5552	0.736
19232037	0.444
3513	2.383
65234	3.483
472932	0.184
4444553	0.962
19232038	1.543
6013	1.999
31006	3.512
18547147	2.342
62265	0.033
21587143	4.436
21486195	0.702
4911	0.106
2760	0.401
4611	0.185
21105591	0.176
4471584	1.028
6002	0.1
4599	0.879
75995	1.196
5550	0.272
54833	0.878
9786472	0.715
197564	0.126
5633	1.837
5932	0.060
10481872	0.122
193441	1.026
5541	0.891
21105594	4.192
48085	0.010
21106077	1.320
4067	15.663
5142	2.844
196288	2.020
75662	15.621
2424	0.186
4444362	32.641
21106058	0.940
139025	3.990
29400	19.526
1043	4.638
6045	9.642
1253	0.735
