Compound Id	MannholdLogP
194092	2.23
11625	2.01
8282	2.34
76394	1.79
82751	1.790
36989	1.790
8800	3.220
62060	2.560
2975965	2.890
33282	2.230
46285	2.230
46284	2.230
82806	2.230
56776	2.230
47913	2.230
32952	2.230
45446	2.230
43353	2.230
56773	2.230
26325089	3.55
6588	2.23
2849146	1.680
10437335	1.79
8058	2.560
589165	1.9
361	1.68
33281	2.340
56786	2.340
56789	2.340
33456	2.340
46264	2.340
9187483	3.33
5978	1.350
10257	1.46
58563	1.9
2699	3.220
5739	3.44
13846658	2.670
6577	2.45
7145	1.680
6057	2.56
8816	3.44
659	1.46
955	1.680
6600	2.56
13835294	2.78
8817	3.44
526	1.79
7199	2.23
6514	3.0
62964	2.56
6610	2.560
5553	3.11
36990	1.9
35912	1.9
45448	1.9
36987	1.9
36988	1.9
2700	2.34
13860	2.01
33986	2.010
36983	2.010
36986	2.010
45447	2.010
35566	2.010
47916	2.010
46137	2.010
550258	2.010
33985	2.010
4963	1.9
7151	1.46
2928	2.45
8788	3.66
6646	1.460
5554	3.220
15484	1.680
20132	2.67
27749	2.01
7315	2.560
789	1.570
6453	2.67
6753	2.670
10197150	1.46
9797	2.78
192748	1.46
8799	3.66
7142	1.9
10437836	1.570
2121	2.34
4268	2.230
34854	2.12
46136	2.12
82736	2.12
56759	2.12
36984	2.12
6621	2.120
17347	1.9
4103087	1.240
2925	2.45
3693	2.890
15517	2.12
56775	2.230
56770	2.230
11283	3.33
21361761	2.67
36029	2.34
35206	1.790
64155	2.23
34192	1.9
82822	1.9
8763	3.88
14627	2.23
61739	2.34
8804	3.66
3322	1.790
13846959	1.680
5557	2.780
3438	3.220
75956	2.45
68568	1.9
4447447	3.0
6775	2.120
2246	3.66
5113	3.33
26325182	1.9
7745	1.46
11672	2.120
105291	1.13
35108	2.010
28947	1.790
28552	1.680
29117	2.45
60858	2.560
1262	2.67
137720	2.67
6066	2.23
33316	2.12
11286	1.680
10837	1.35
5678	3.88
156255	1.790
18336	2.010
6550	2.01
5660	3.220
10292746	2.010
4449	1.9
12549	3.220
374462	1.68
256210	2.23
13662	1.460
21106059	3.220
8093	2.78
65272	4.54
9219586	3.44
4744	2.450
10437239	1.240
3216	2.67
26286843	2.34
440	1.46
10975	1.35
8351654	0.910
1710	2.67
305	1.35
83191	3.44
541032	1.57
11489	2.120
5774	3.55
5026	1.79
10870	1.35
89258	1.46
5145918	2.56
58496	4.43
92468	3.770
14916	2.34
5198	2.67
3841535	2.230
11439687	1.79
4470736	3.550
4380	2.450
92494	3.660
4343	2.780
91432	2.34
8103122	2.78
3350	1.79
8124942	2.78
24722	3.0
133166	3.33
8101973	2.560
5162	2.23
3652	2.67
509179	2.560
40130	1.9
5376	2.23
106796	2.560
2457	2.78
49179	3.66
67594	2.670
5791	3.330
5768	1.570
15520	3.88
3102535	1.790
5139	1.79
4228778	2.560
6688	1.02
55075	1.46
10162	3.0
4444479	3.55
4444107	2.23
4444100	2.560
5551	3.220
3741	1.680
5233	2.230
21108577	2.12
5542	3.330
5552	3.220
19232037	3.440
3513	1.13
65234	2.560
472932	1.13
4444553	2.01
19232038	3.66
6013	2.34
31006	2.230
18547147	3.770
62265	1.570
21587143	3.99
21486195	3.55
4911	2.780
2760	3.330
4611	2.34
21105591	4.43
4471584	1.9
6002	3.44
4599	2.230
75995	3.220
5550	3.33
54833	3.220
9786472	3.55
197564	3.33
5633	3.220
5932	3.44
10481872	3.22
193441	3.220
5541	3.220
21105594	4.54
48085	3.55
21106077	4.760
4067	2.78
5142	1.57
196288	3.770
75662	3.220
2424	1.680
4444362	2.67
21106058	4.43
139025	3.99
29400	3.110
1043	2.23
6045	4.54
1253	2.01
