Compound Id	FragmentComplexity
194092	11.02
11625	11.03
8282	37.02
76394	9.03
82751	64.09
36989	64.09
8800	121.0
62060	404.05
2975965	99.03
33282	52.05
46285	52.05
46284	52.05
82806	52.05
56776	52.05
47913	52.05
32952	52.05
45446	52.05
43353	52.05
56773	52.05
26325089	139.04
6588	40.03
2849146	10.04
10437335	11.04
8058	49.03
589165	10.03
361	12.05
33281	49.04
56786	49.04
56789	49.04
33456	49.04
46264	49.04
9187483	99.01
5978	4.03
10257	12.06
58563	10.03
2699	114.03
5739	135.0
13846658	40.01
6577	46.03
7145	10.04
6057	55.04
8816	135.0
659	3.02
955	10.04
6600	43.02
13835294	84.02
8817	135.0
526	11.04
7199	11.02
6514	94.02
62964	18.04
6610	49.03
5553	421.03
36990	61.08
35912	61.08
45448	61.08
36987	61.08
36988	61.08
2700	114.07
13860	9.02
33986	58.07
36983	58.07
36986	58.07
45447	58.07
35566	58.07
47916	58.07
46137	58.07
550258	58.07
33985	58.07
4963	10.03
7151	12.06
2928	58.05
8788	196.0
6646	54.05
5554	349.02
15484	67.1
20132	52.03
27749	15.05
7315	49.03
789	8.04
6453	89.03
6753	79.02
10197150	7.04
9797	104.04
192748	16.08
8799	196.0
7142	10.03
10437836	13.06
2121	43.03
4268	52.05
34854	55.06
46136	55.06
82736	55.06
56759	55.06
36984	55.06
6621	31.02
17347	10.03
4103087	14.08
2925	58.05
3693	58.03
15517	37.03
56775	52.05
56770	52.05
11283	99.01
21361761	52.03
36029	61.06
35206	64.09
64155	13.03
34192	61.08
82822	61.08
8763	267.0
14627	34.02
61739	37.02
8804	196.0
3322	64.09
13846959	10.04
5557	214.05
3438	134.05
75956	58.05
68568	10.03
4447447	438.04
6775	10.02
2246	196.0
5113	361.04
26325182	49.06
7745	7.04
11672	10.02
105291	9.06
35108	58.07
28947	13.05
28552	16.07
29117	46.03
60858	49.03
1262	52.03
137720	89.03
6066	79.04
33316	55.06
11286	43.06
10837	13.07
5678	214.0
156255	7.02
18336	13.04
6550	34.03
5660	296.02
10292746	499.07
4449	8.02
12549	104.02
374462	6.02
256210	34.02
13662	10.05
21106059	97.08
8093	49.02
65272	772.02
9219586	163.02
4744	17.04
10437239	10.06
3216	76.07
26286843	61.06
440	11.06
10975	13.07
8351654	9.07
1710	99.04
305	12.07
83191	409.03
541032	11.05
11489	31.02
5774	424.03
5026	52.07
10870	13.07
89258	16.08
5145918	177.07
58496	793.03
92468	454.03
14916	55.05
5198	109.05
3841535	58.06
11439687	46.06
4470736	100.07
4380	119.07
92494	439.03
4343	85.08
91432	104.06
8103122	73.06
3350	11.04
8124942	124.06
24722	134.06
133166	394.03
8101973	114.06
5162	70.08
3652	139.08
509179	67.06
40130	74.05
5376	64.07
106796	114.06
2457	94.03
49179	651.05
67594	46.02
5791	364.02
5768	518.11
15520	322.06
3102535	7.02
5139	58.08
4228778	22.06
6688	16.1
55075	12.06
10162	574.08
4444479	670.06
4444107	119.08
4444100	104.05
5551	439.05
3741	49.07
5233	99.06
21108577	12.03
5542	484.06
5552	439.05
19232037	499.06
3513	52.1
65234	163.06
472932	9.06
4444553	119.09
19232038	529.06
6013	348.08
31006	361.09
18547147	544.06
62265	15.07
21587143	574.06
21486195	112.09
4911	114.05
2760	212.06
4611	12.02
21105591	254.04
4471584	114.09
6002	348.03
4599	52.05
75995	164.08
5550	489.04
54833	233.08
9786472	439.06
197564	184.04
5633	506.05
5932	409.03
10481872	184.1
193441	374.05
5541	469.06
21105594	358.05
48085	709.05
21106077	376.05
4067	164.1
5142	11.05
196288	465.06
75662	803.11
2424	43.06
4444362	1443.16
21106058	179.04
139025	491.06
29400	822.12
1043	139.1
6045	3222.13
1253	11.03
