Compound Id	ChiCluster [VC-3]
13090	0.378
230	0.336
194092	0.309
11625	0.513
8282	0.295
76394	0.083
82751	1.444
36989	1.444
8800	0.435
62060	1.466
2975965	0.753
33282	0.930
46285	0.933
46284	0.977
82806	0.981
56776	1.028
47913	0.933
32952	0.974
45446	1.024
43353	0.977
56773	0.977
26325089	0.909
6588	0.258
2849146	0.092
10437335	0.092
8058	0.246
589165	0.260
361	0.314
33281	0.821
56786	0.825
56789	0.872
33456	0.923
46264	0.825
9187483	0.661
5978	0.997
10257	0.204
58563	0.217
2699	0.917
5739	0.478
13846658	0.241
6577	0.199
7145	0.214
6057	1.082
8816	0.433
659	0.354
955	0.192
6600	0.341
13835294	0.391
8817	0.455
526	0.214
7199	0.394
6514	0.509
62964	2.818
6610	0.271
5553	1.504
36990	1.290
35912	1.334
45448	1.338
36987	1.334
36988	1.334
2700	0.626
13860	0.322
33986	1.180
36983	1.193
36986	1.228
45447	1.149
35566	1.182
47916	1.226
46137	1.232
550258	1.226
33985	1.224
4963	0.196
7151	0.741
2928	2.485
8788	0.580
6646	0.297
5554	1.416
15484	1.542
20132	0.336
27749	0.575
7315	0.170
789	0.235
6453	0.545
6753	0.313
10197150	0.105
9797	0.657
192748	0.361
8799	0.579
7142	0.204
10437836	0.561
2121	0.406
4268	0.511
34854	1.072
46136	1.072
82736	1.122
56759	1.119
36984	1.116
6621	0.216
17347	0.715
4103087	0.359
2925	0.629
3693	0.511
15517	0.345
56775	0.963
56770	1.014
11283	0.839
21361761	0.294
36029	1.685
35206	1.432
64155	0.423
34192	1.322
82822	1.324
8763	0.728
14627	0.185
61739	0.295
8804	0.601
3322	0.922
13846959	0.208
5557	0.749
3438	1.044
75956	0.118
68568	0.238
4447447	1.218
6775	0.144
2246	0.603
5113	1.409
26325182	0.590
7745	0.167
11672	0.167
105291	0.186
35108	1.213
28947	0.303
28552	0.963
29117	0.611
60858	0.254
1262	0.528
137720	0.528
6066	0.417
33316	1.105
11286	0.339
10837	0.260
5678	0.622
156255	0.272
18336	0.903
6550	0.246
5660	1.331
10292746	2.914
4449	0.272
12549	0.625
374462	0.272
256210	0.167
13662	0.118
21106059	2.863
8093	0.303
65272	4.299
9219586	0.614
4744	0.389
10437239	0.152
3216	0.939
26286843	0.5
440	0.383
10975	0.310
8351654	0.112
1710	0.519
305	0.570
83191	2.044
541032	0.895
11489	0.229
5774	2.020
5026	0.612
10870	0.279
89258	0.463
5145918	1.083
58496	4.209
92468	2.020
14916	0.408
5198	0.687
3841535	0.371
11439687	0.344
4470736	1.877
4380	0.628
92494	2.020
4343	1.143
91432	0.621
8103122	0.745
3350	0.257
8124942	0.588
24722	0.236
133166	1.961
8101973	0.588
5162	0.945
3652	0.989
509179	0.118
40130	0.492
5376	0.511
106796	0.892
2457	0.404
49179	2.158
67594	0.734
5791	1.969
5768	0.941
15520	0.955
3102535	0.105
5139	0.680
4228778	0.118
6688	0.378
55075	1.094
10162	0.988
4444479	2.256
4444107	0.914
4444100	0.536
5551	2.270
3741	0.556
5233	0.523
21108577	0.193
5542	2.353
5552	2.166
19232037	2.329
3513	1.168
65234	0.636
472932	0.146
4444553	1.340
19232038	2.329
6013	2.357
31006	2.432
18547147	2.329
62265	0.328
21587143	2.329
21486195	3.163
4911	1.075
2760	2.319
4611	0.182
21105591	2.018
4471584	0.995
6002	2.216
4599	0.564
75995	0.236
5550	2.146
54833	1.012
9786472	2.294
197564	2.186
5633	1.903
5932	2.063
10481872	3.099
193441	2.235
5541	2.399
21105594	0.864
48085	1.411
21106077	1.087
4067	0.625
5142	0.601
196288	2.294
75662	1.770
2424	0.545
4444362	1.486
21106058	1.901
139025	2.294
29400	1.670
1043	0.996
6045	3.595
1253	0.213
