Compound Id	HybridizationRatio
11596	0.222
10244	0.4
70988	0.3
86435	0.3
65785	0.364
70652	0.364
7673	0.0
6745	0.3
3544	0.462
8868	0.0
8097	0.4
11773	0.0
13875392	0.143
6916	0.364
21105859	0.25
13630	0.0
7443	0.0
8665	0.143
6633	0.0
16804	0.455
7406	0.222
6907	0.3
10892	0.125
10181338	0.125
299166	0.143
136966	0.167
120548	0.286
73479	0.143
11783	0.0
4611	0.3
13846749	0.222
13875432	0.0
12823	0.143
7176	0.125
221082	0.111
12231	0.167
21106519	0.4
13875219	0.0
8935	0.4
4514586	N/A
10181341	0.125
21106018	0.143
13835344	0.222
7685	0.0
238	0.0
21159695	0.333
13853758	0.333
13835151	0.143
13875320	0.143
14227	0.125
5709	0.0
12821	0.0
913	0.0
8070	0.125
7140	0.125
7190	0.125
7310	0.222
21106140	0.273
12478	0.0
1266393	0.25
455090	0.333
503239	0.333
10991	0.25
191058	0.111
10986	0.111
57726	1.0
21106525	0.25
13860692	0.143
13876103	0.2
7234	0.143
6621	0.125
9564	0.143
21111822	0.143
13869462	0.25
10254	0.125
11460	0.125
7397	0.125
6642	0.5
11465	0.222
11422	0.222
3918	0.533
6794	0.4
21106014	0.0
5889	0.0
13835126	0.125
21111781	0.125
924	0.25
10857	0.0
8140	0.0
65	0.0
13860491	0.25
13863618	0.0
13860641	0.25
13869434	0.25
13854136	0.143
6781	0.143
13838404	1.0
13837760	0.0
6630	0.25
7383	0.25
123207	0.0
10008	0.0
1664	0.0
4878	0.0
21106020	0.0
61765	0.125
13862559	0.0
7662	0.0
21106148	0.143
10411	0.125
20570	0.286
13860775	0.143
2157	0.111
21105795	0.0
2241	0.0
10616	0.0
62466	0.125
62485	0.125
62472	0.125
11586	0.125
7518	0.0
4962	0.143
7681	0.0
21106013	0.0
10972	0.0
10980	0.0
6674	0.0
6035	0.222
21106900	0.222
2005981	0.0
81815	0.0
11584	0.125
7189	0.125
11591	0.0
13840647	0.25
13029	0.0
21106172	0.0
21106145	0.125
64155	0.3
13851576	0.143
13837787	0.0
68676	0.125
6635	0.0
11582	0.0
13853953	0.0
6988	0.0
11083	0.0
13854242	0.222
13869480	0.143
11585	0.125
11488212	0.125
13864445	0.0
86394	0.571
9965	0.222
2206	0.625
42330	0.667
4575	0.727
2079	0.727
4590	0.3
21108548	0.0
13854248	0.0
6974	0.0
6646	1.0
11629	0.125
21106019	0.0
509179	0.625
89076	0.071
10664	0.0
13869414	0.143
7279	0.222
62964	0.571
18219	1.0
13869451	0.0
880	0.125
75956	0.571
6023	0.125
456015	0.2
13869339	0.0
13875441	0.0
206493	0.0
15093	0.125
4599	0.25
1577	0.0
7239	0.143
434	0.0
6079	0.0
7202	0.143
764	0.0
10400	0.0
13662	0.0
955	0.0
13030	0.0
7001	0.0
71437	1.0
4759	0.7
33617	0.7
13872122	0.333
13842573	0.0
17347	0.143
21106581	0.125
10586285	0.1
11595	0.222
62060	0.933
5976	0.25
63906	0.0
13835351	0.143
6773	0.143
30881	0.7
2923	0.0
21105870	0.111
6658	0.143
11422351	0.25
7208	0.0
71193	0.143
67270	0.143
6033	0.143
76154	0.25
3548	0.5
642951	0.125
13860	0.143
40130	0.778
13860434	0.125
21111817	0.0
5596	0.0
5915	0.0
13047	0.0
25472	0.3
62467	0.0
14620	0.667
6828	0.0
21105848	0.125
11080	0.0
7211	0.0
7092	0.0
28947	0.125
11366	0.0
18	0.0
1446	0.0
71	0.0
7146	0.0
13860817	0.0
11625	0.125
12133	0.625
205483	0.125
1253	0.125
4745	0.462
392	0.0
11778	0.0
7172	0.0
13868640	0.0
18707	0.0
123	0.0
502245	0.2
13860720	0.0
21106571	0.0
21106163	0.0
44152	0.444
10257	0.0
13875356	0.0
19766	0.0
124	0.125
204209	0.133
7142	0.0
13853943	0.0
58563	0.0
10864	0.0
21106540	0.0
132	0.0
331	0.0
6550	0.0
78467	0.125
7315	0.0
11087	0.0
6339	1.0
13875212	0.0
21108576	0.125
26516	0.25
4768	0.667
20848	0.667
4963	0.0
13859497	0.125
12640	0.25
6106	1.0
776	0.0
7145	0.0
6480	0.111
1448	0.0
38364	0.0
10343	0.143
559096	1.0
3534	0.588
8098	0.0
21361761	0.071
1361549	0.357
11961	0.0
7302	0.0
967	0.0
556589	0.1
13846959	0.0
10837	0.0
7299	0.077
2169	0.625
526	0.0
21106518	0.125
27488	0.0
10437210	0.0
11954	0.0
21111772	0.0
27749	0.3
7199	0.222
15517	0.111
589165	0.0
17868	0.0
5027	0.571
8183	0.0
5882	0.0
192748	0.125
9120	0.0
67594	0.077
13856959	0.071
15489	0.0
6780	0.0
4744	0.462
62484	0.125
768	0.0
10437836	0.714
2991	0.0
13848793	0.0
7150	0.125
361	0.0
8182	0.0
992	0.0
21106470	0.0
2121	0.182
392447	0.0
577	0.0
6788	0.091
10437239	0.5
953	0.0
13868660	0.0
6675	0.0
11588	0.0
4437893	0.063
1906	0.125
1015	0.0
10870	0.0
10975	0.0
906	0.0
105291	0.333
7042	0.0
21106570	0.0
12044	0.077
2185	0.0
13063	0.167
6736	0.091
8528	0.0
68568	0.0
8876	0.0
5775	0.926
10909	0.167
10918	0.167
8855	0.0
256210	0.0
49179	0.76
5557	0.529
24326358	0.25
21486195	0.536
10328	0.0
12047	0.077
10849	0.167
8470	0.222
10851	0.167
11769	0.0
13677	0.167
13846658	0.0
12045	0.077
65763	0.0
10432	0.0
5142	0.0
13867714	0.0
21105699	0.0
10850	0.167
1151	0.0
6852	0.091
4514549	N/A
48085	0.75
14627	0.0
87265	0.0
65701	0.125
18941	0.727
10831	0.167
10813	0.167
10908	0.167
551	0.0
16359	0.0
7044	0.0
28552	0.625
29282	0.727
10829	0.167
8060	0.071
15619	0.231
6737	0.0
96749	0.833
29117	0.0
6688	0.0
4760	0.7
12874	0.7
10841	0.167
26325182	0.0
18177	0.111
8262	0.0
8273	0.0
17339596	1.0
3277	0.133
15621	0.231
26260	0.231
5162	0.533
12682	0.231
5593	0.0
8329	0.0
6789	0.0
11776	0.0
15488	0.0
707	1.0
83191	0.810
5774	0.818
92494	0.826
92468	0.833
11489	0.125
6586	0.0
15620	0.231
15861	0.231
12705	0.667
12730	0.727
472932	0.333
6950	0.0
3350	0.0
218253	0.0
4333	0.077
63968	0.0
6706	0.0
68437	0.231
11038	0.0
2068	0.286
5236	0.286
6855	0.083
13090	0.0
13303	0.625
13302	0.625
133166	0.8
8067	0.0
6840	0.077
8030	0.071
3008	0.222
6739	0.0
2283071	0.286
8807	0.0
5791	0.842
11286	0.0
21106059	0.458
13839012	0.0
7151	0.0
10903	0.0
6835	0.0
5145918	0.529
15475	0.0
15755	0.0
14995	0.0
14994	0.0
67470	0.0
15476	0.0
15477	0.0
15478	0.0
15524	0.0
15756	0.0
8058	0.0
15473	0.0
17099	0.0
17098	0.0
33933	0.0
15474	0.0
11003	0.0
8093	0.071
36029	0.357
58496	0.9
6735	0.0
4932499	0.286
8341	0.0
6592	0.077
6371	0.2
2297441	0.571
7155	0.0
3693	0.125
89258	0.125
26010	0.0
30600	0.0
33455	0.0
33934	0.0
33932	0.0
10628694	0.0
11294	0.0
4268	0.25
6604	0.0
23886	0.0
33421	0.0
6838	0.0
6002	0.810
6753	0.0
1262	0.214
6807	0.0
4470736	0.423
20124	0.0
4911	0.118
62265	0.0
64016	0.125
8319	0.0
6790	0.0
6588	0.0
3652	0.368
185	0.0
75995	0.5
2271976	0.588
457140	0.0
84188	0.0
136000	0.0
135983	0.0
136001	0.0
136002	0.0
158870	0.0
157093	0.0
83374	0.0
457144	0.0
135925	0.0
457145	0.0
136003	0.0
84235	0.0
139025	0.793
8282	0.0
34667	0.0
34871	0.0
34873	0.0
56784	0.0
34872	0.0
4343	0.4
1710	0.067
6600	0.083
230	0.5
5660	0.611
5932	0.810
196288	0.778
9797	0.188
9824	0.0
4103087	0.0
34868	0.0
37905	0.0
34869	0.0
37918	0.0
37915	0.0
34867	0.0
25605	0.0
26011	0.0
34870	0.0
34666	0.0
21924	0.0
3216	0.333
6057	0.143
5807	0.556
6610	0.0
21587143	0.828
61739	0.0
34866	0.0
34665	0.0
34664	0.0
37904	0.0
34864	0.0
34188	0.0
34865	0.0
9786472	0.76
6478	0.167
65272	0.933
744	0.0
6492	0.0
11708	0.0
10438331	0.0
2927	0.0
5554	0.667
2928	0.143
27793	0.0
82754	0.0
457138	0.0
102897	0.0
457139	0.0
102947	0.0
97173	0.0
102720	0.0
102801	0.0
102833	0.0
102721	0.0
102856	0.0
102933	0.0
103066	0.0
106355	0.0
82755	0.0
82712	0.0
157094	0.0
103011	0.0
102798	0.0
82762	0.0
97172	0.0
2925	0.071
18547147	0.815
4380	0.375
2424	0.375
34863	0.0
2760	0.739
11974	0.0
32555	0.6
19232038	0.808
13835294	0.0
6514	0.125
33281	0.0
56786	0.0
56789	0.0
33456	0.0
46264	0.0
4777	0.375
10481872	0.5
5550	0.810
553649	0.0
8124942	0.444
56787	0.0
35583	0.0
82807	0.0
56794	0.0
33386	0.0
33457	0.0
47912	0.0
82817	0.0
46893	0.0
33280	0.0
35582	0.0
33304	0.0
46263	0.0
19232037	0.792
10169	0.053
5542	0.783
5376	0.286
8101973	0.375
21106365	0.0
8351654	0.0
2975965	0.188
13300034	0.167
197564	0.810
34874	0.0
36972	0.0
56788	0.0
533188	0.0
35579	0.0
16182	0.0
46262	0.0
35580	0.0
82818	0.0
56790	0.0
56795	0.0
33458	0.0
82777	0.0
35584	0.0
56785	0.0
56792	0.0
34189	0.0
5233	0.231
2075	0.3
3438	0.381
102834	0.0
102722	0.0
154865	0.0
96948	0.0
102743	0.0
102857	0.0
154866	0.0
106356	0.0
102787	0.0
102741	0.0
97240	0.0
97055	0.0
97198	0.0
102742	0.0
2915	0.0
4447447	0.556
193441	0.762
2654	0.556
1278	0.0
56793	0.0
454495	0.0
40191	0.0
56791	0.0
35581	0.0
56775	0.0
56770	0.0
5553	0.667
25677	0.0
2699	0.368
60858	0.0
91432	0.286
6453	0.0
8103122	0.222
33282	0.0
46285	0.0
46284	0.0
82806	0.0
56776	0.0
47913	0.0
32952	0.0
45446	0.0
43353	0.0
56773	0.0
12549	0.0
5633	0.762
14916	0.0
541032	0.0
5541	0.727
97257	0.0
97224	0.0
102923	0.0
96868	0.0
96864	0.0
97234	0.0
97233	0.0
154062	0.0
97142	0.0
12699	0.067
36975	0.0
56778	0.0
43354	0.0
37779	0.0
45445	0.0
36974	0.0
